id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
1871333,2021-01-22,Köhnə tikili,2 / 5,52 m²,2,var,93 000AZN,vasitəçi (agent),"Ziya Bunyadov prospekti, Cıdır Meydanı və Kooperasiya üniversitenin yanında  yerləşən, 5 mərtəbəli kooperativ binanın 2-ci mərtəbəsində sahəsi 52 kv olan ƏLA təmirli 2 otaqlı mənzil satilir.
Gözəl panaram,bagli həıyıti,uçaq meydancasi,böyiklər ücün bisedka,avto park ücün geniş yer,Mətbəxi və zalı artırılıb.
 mərkəzləşdirlmiş sistem ilə qızdırılır. 
Koridor, mətbəx və yataq otağında geniş dolablar.
Yaxinliqda bir necə İstirahət Parklari,məktəb və bagca,SPA, FİTNES və idman zallari , dayanacaq var. Binanin ətrafinda Həyat ücün vacib olan bir cox infrostruktur obyektlər yerləşir. Binanin və Binanin yerləşdiyi yerin təqdimata ehtiyaci
Sənəd KUPCADİR,",33,"Nərimanov r.
",,,,,,,,,,,
1871204,2021-01-22,Yeni tikili,13 / 16,102 m²,3,var,190 000AZN,vasitəçi (agent),"Xətai metrosunun yanında, Ideal MTK-ya məxsus 16 mərtəbəli binanın 13-cü mərtəbəsində, ümumi sahəsi 102 kvm olan, 2 otaqdan 3 otağa düzəldilmiş (hər 3 otağın pəncərəsi var, mətbəx studio), təmirli, əşyalı mənzil satılır. Mənzilin kupçası var. Qiymət 190 min m. .Ofis tərəfindən komissiya haqqı ümumi məbləğin 1% təşkil edir. Əlavə məlumat üçün əlaqə saxlayın.",43,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,,,,
1871331,2021-01-22,Yeni tikili,4 / 16,163 m²,4,yoxdur,180 000AZN,vasitəçi (agent),"ŞİRKƏT QİYMƏTİNDƏN UCUZ!!! 
Ümid Residence 4/1da(yaşayışın 3ü), 163 kvm sahəsi olan podmayak mənzil satılır. Binada son tamamlanma işləri gedir, alıb təmirə başlamaq olar.
Ev haqqında məlumat
Umid Residence yaşayış kompleksi – ən yaxşı xüsusiyyətləri və yüksək zəlzələ davamlılığını təmin edən qabaqcıl texnologiyalar üzrə məşhur istehsalçıların yüksək keyfiyyətli materiallarından tikilən on altı mərtəbəli bir bloklu binadır.
Tavanların hündürlüyü  3,45 m
Bağlı ərazilər  24 saat qorunan ərazi, müşahidə kameraları
İnfrastruktur  Oyun meydançası, istirahət zonası

Yerləşdiyi yer
Premium-klass tipli dəbdəbəli böyük mənzilləri olan yüksək mərtəbəli müasir bina sıx tikintili inkişaf etmiş rayonda yerləşir. Yaşayış kompleksi Atatürk prospektində, Ziya Bünyadov prospektindən yüz əlli metr aralıda yerləşir. 

Yaxınlıqda
Kompleksin yaxınlığında kafe, restoranlar, müxtəlif profilli mağazalar, o cümlədən ərzaq, banklar, stomatoloji klinika tibb mərkəzi yerləşir. Qonşuluqda böyük supermarket var, ticarət mərkəzinə, eləcə də şəhər cıdır meydanına bir kilometr yarım məsafə var.
Bir kilometr radiusunda 83, 102, 115, 135, 207, 248, 276 saylı məktəblər, özəl Beynəlxalq məktəbi, 15 saylı lisey yerləşir. ""Magic House"" uşaq bağçasına qədər üç yüz əlli metrdir, daha iki uşaq bağçası on dəqiqəlık piyada yolu məsafəsində yerləşir.

Nəqliyyat
Yeni kompleksin yanından iyirmidən artıq yerüstü ictimai nəqliyyat marşrutları keçir. ""Azadlıq Prospekti"" metro stansiyasına on beş dəqiqəyə getmək olar.

Memarlıq
Umid Residence yaşayış kompleksi Bakıda dəmir-beton monolit çərçivə və davamlı monolit təməl ilə tikilir. Divarları qırmızı keramik kərpicdən tikilir, fasadın istilik izolyasiyası mineral yun plitələri ilə həyata keçirilir. Üzlüyü ventilyasiya olunan fasad sistemi ilə həyata keçirilir, binanı metal, eləcə də yarı şəffaf və bütöv qılıncoynatması olan müxtəlif formalı kiçik şüşələnməmiş eyvanlar bəzəyir.

Abadlıq işləri
Evin yanında səki plitələri ilə döşənilmiş piyada yolları çəkilir, ağac və dekorativ kollar əkilir, metal çəpərlər və müasir küçə işıqlandırma cihazları quraşdırılır. Tikinti şirkəti xüsusi nəqliyyat və avtomobillər üçün nəzərdə tutulmuş geniş rahat asfalt yollar salır.
Qonaq avtomobil nəqliyyatının müvəqqəti dayanacağı üçün yerlər yaradılır, böyük ikimərtəbəli yeraltı parking  tikilir. Əhalinin hərəkət imkanı məhdud olan qruplarının sərbəst hərəkət etməsi üzrə tədbirlər görülür. Birinci mərtəbədə hər bir şəhər sakininin həyat keyfiyyətinə əhəmiyyətli dərəcədə təsir göstərən mağazalar və digər obyektlər yerləşir.",10,"Gənclik m.
"," Respublika stadionu 
"," Nərimanov r.
",,,,,,,,,
1871325,2021-01-22,Köhnə tikili,5 / 5,55 m²,2,var,90 000AZN,vasitəçi (agent),"Ziya Bünyadov pr, K.Marks -la üzbəüz yerləşən kohnə tikilidə 2 otaqlı orta təmirli mənzil satılır. Artırma balkon var və mənzilin 2-dən 3 otağa dəyişməsi mümkündür. Əşyalarla birlikdə satılır. Mərkəzi istilik sistemi, Qaz, su, işıq. Geniş və sakit həyət. Etaj 5/5.",24,"Nərimanov r.
",,,,,,,,,,,
1871324,2021-01-22,Köhnə tikili,2 / 2,140 m²,5,var,400 000AZN,mülkiyyətçi,"Şəhərin mərkəzində 1 Nömrəli məktəblə üzbəüz arxa tərəfi Tarqovaya ( Nizami küç) orta təmirli 5 otaqlı mənzil satılır. Mebellərin bir
çoxu qala bilər. Mənzilin iki rəsmi qapısı var ( həm blok həm ümumi həyət ). ",298,"Nizami kinoteatrı 
"," Sahil m.
"," Malokan bağı 
"," Milli Konservatoriya 
"," Qış parkı 
"," Fontanlar bağı 
"," Sahil bağı 
"," Səbail r.
",,,,
1871233,2021-01-22,Yeni tikili,9 / 14,150 m²,3,var,310 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR !!!
QİYMƏT ENDİRİLDİ !!!
DƏYƏRİNDƏN UCUZ !!!

Bu qiymətə bu binada mənzil YOXDUR !!!

Şəhərin Mərkəzi və Prestijli yerlərindən olan  Xətai rayonunda  ALİ MƏHKƏMƏ və FRANSIZ parkının yanında 3 otaqlı mənzil satılır.

Bina HAKİMLƏRİN binası kimi tanınır.
Bu binada çox nadir hallarda satışa mənzil çıxarılır. Binanın üzü AQLAYLA üzlənmişdir. 

QAZ+KUPÇA(çıxarış)

Mənzilin çox gözəl layihəsi var.
Otaqları olduqca GENİŞ və İŞIQLIdır.

TAVANIN HÜNDÜRLÜYÜ 3.50m-dir.
Sanitar qovşaq sayı 2
Yelçəkəndir ( skvoznoy )
Eyvan sayı 3

Mənzilin İstilik sistemi MƏRKƏZİ istilik sistemidir 24/7 və 365 gün kombi işlətmədən isti su və istilik sisyemi ilə təhciz olunmuşdur.

Binanın bloku Geniş və Mərmərdir.
2 ədəd SİGMA Lifti var.

Binanın 2 mərtəbəli GENİŞ və MÜASİR yeraltı parkingi var və lift qaraja DÜŞÜR.
Binanın GENİŞ həyəti var.Bina hər bir tərəfdən polis və müşahidə kameraları ilə mühafizə olunur.

Xətai metrosuna və Dəniz Kənarı Bulvara piyada 3-4 dəqiqəlik məsafədir.Binanın yanında yeni açılmış yaşıllıqla zəngin FRANSIZ park, Doğum evi,Mərkəzi Neftçilər Xəstəxanası,Şıxlınski,Əfəndiyev xəstəxanaları,56,27 saylı orta məktəblər,bağçalar,Ali Məhkəmə,şəbəkəli Araz,Happy,Fresh marketlər və s var.

Şirkətimizin xidmət haqqı mənzilin satış qiymətinin 1%-ni təşkil edir.
",15,"Cavanşir körpüsü 
"," Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,,,
1871323,2021-01-22,Yeni tikili,11 / 12,193 m²,4,var,400 000AZN,vasitəçi (agent),"Метро Гянджлик, «GENAY RESİDENCE» 4 комнатная - 193 кв.м, под маяк. КУПЧАЯ и ГАЗ, охраняемый двор, игровая и спортивная площадка для детей, подземный паркинг, средний, панорамный этаж.

TƏCİLİ!!!
m. Gənclik və Heydər Əliyev kompleksi ərazisində, “GENAY RESİDENCE” yaşayış kompleksində CIXARIŞLI və QAZLI, 4 otaqlı -184kv.m TƏCİLİ satılır. Böyük həyətli, uşaq meydançalı, geniş parkinqli var.",43,"Azərbaycan turizm institutu 
"," Respublika stadionu 
"," Gənclik m.
"," Nərimanov r.
",,,,,,,,
1871316,2021-01-22,Yeni tikili,17 / 20,257 m²,4,var,345 000AZN,vasitəçi (agent),"TECILI..Bakı şəhər Hesen Eliyev kucesinde insa edilmis 20-mertebeli binanin17-ci mertebesinde.Ümumi sahəsi 257 kv.m 4 otaqli super temirli menzil her bir esyalari ile birlikde satilir.Bina infrastruktur cəhətdən əlverişli ərazidə yerləşir. Binanın ətrafında məktəb, baxça, marketlər və sayır iaşə obyektləri var. Sənəd çıxarış (KUPÇA). Elave melumat ucun gosterilen nomre ile  elaqe saxlaya bilersiniz.....
",300,"Nəsimi r.
",,,,,,,,,,,
1871315,2021-01-22,Yeni tikili,12 / 17,130 m²,3,var,165 000AZN,vasitəçi (agent),SATILIR!!! yeni Yasamalda Albali usaq baxcasinin yaninda MASINQAYIRMA MTK-da yeni tikili 17mertebeli binanin 12ci mertebesinde SUPER temirli 3otaqli menzil SATILIR!!! menzil ideal veziyyetdedir pol parketdir isti polu var menzilin sahesi 130kvm-di menzil yel cekendir isiqlidir cixaris (kupca) var qaz su isiq daimidir istilik sistemi kombidir elave suallar ucun zengler ve whatsapp xidmetinizdedir,8,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,,,,
1863797,2021-01-22,Yeni tikili,10 / 13,144 m²,3,var,110 000AZN,vasitəçi (agent),Kupcali Ipotekaya yararli sahesi 144 kv olan genis proyekt baxisi sehere olan gun dusen temirsiz menzil satilir.Qaz su isiq daimi tam yasayisli bina genis heyeti .Menzili 4 otaqa peredelka etmek olur.Otaqlar ayri ayriliqda genisdir.Kupca eldedir.Ofisin xidmet haqqi 1 %,51,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,,,,
1871314,2021-01-22,Yeni tikili,8 / 14,100 m²,3,var,119 500AZN,vasitəçi (agent),"Qaz və Çıxarış! Təmirdən sonra yaşayış olmayıb! Yasamal rayonu, Yeni yasamal qəsəbəsi, 203 saylı məktəb yanında tam yaşayışlı yeni tikilidə 3 otaqlı mənzil satılır. Yüksək keyfiyyətli əla təmir. Mərtəbə: 8/14. Ümumi sahəsi - 100 kv.m., otaqlararın və mətbəxin girişi ayrıdır, və hamısı birinci işıqladır, parket döşəmə, hündür tavan. San. Qovşaq ayrı-ayrılıqda. İstillik sistemi - kombi. Mühafizə olunan həyəti, 2 sürətli lift(liftlər yeraltı dayanacaqa enir),2 mərtəbəli yeraltı qaraj, avto dayanacaq, uşaq meydançası. Həyətə kənar maşınlar buraxılmır. Bina əsas yoldan və dayanacaqdan 100 metr məsafədə yerləşir.
Yaxınlıqda məktəb, uşaq bağçası, mağazalar.
-----------------
Газ и Купчая! После ремонта не жили! Ясамальский район, в посёлке Ени Ясамал, рядом со школой № 308, в заселенной новостройке продаётся 3-х комнатная квартира. Отличный, качественный ремонт. Этаж: 8/14. Общая площадь: 100кв.м., раздельные комнаты, паркетные полы, высокие потолки. Отопительная система - kомби. Вода, свет, газ постоянно. Охраняемый двор, 2 скоростных лифта, детская площадка, 2-х этажный подземный гараж, место для парковки.
Рядом школа, детский сад, магазины.

Ipoteka ilə almaq istəyənlərin nəzərinə: Rəsmi iş yeri olanlar 20-30% ilkin ödəniş etməklə illik 8% olmaqla 25% illik müddətinə əldə etmək üçün bizə müraciyət edə bilərsiniz!",193,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,,,,
1871313,2021-01-22,Yeni tikili,17 / 20,83 m²,3,var,105 000AZN,vasitəçi (agent),"Təcili +Kupçalı Əşyalı mənzil satılır!!! Mənzil yeni təmirdən çıxıb..

Yeni Yasamal Bazarstore marketin üstünde yeni tikili binada tam təmirli əşyalı 2 otaqdan 3 otağa düzəlmə 83kvm mənzil satılır.Qazı suyu işığı daimidir.Gün cixanda eve düsür.Dayanacağa çox yaxındır.",14,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,,,,
1871310,2021-01-22,Yeni tikili,6 / 18,56 m²,2,var,86 000AZN,mülkiyyətçi,"Tecili satilir. Xahiş edirəm yalniz real alicilar elaqe saxlasin... 
Xalqlar Dostluğu metrosunun yanı. Şahmatni bina. Serhedçiynen üzbe üz. Neptunun binasi. Kupçasi var evin. ",35,"Xalqlar Dostluğu m.
"," Nizami r.
",,,,,,,,,,
1871309,2021-01-22,Köhnə tikili,6 / 9,82 m²,3,var,85 000AZN,vasitəçi (agent),"Yeni Guneslide massiv AB-de 9un 6si 3otaq Kiyev proyektli  menzil satilir.Menzil teze temirlidir.Orta blok,orta menzildir.Dosemesi laminatdir.Merkezi istilik sistemi var.Temirden sonra az yasayis olub.2Yataq 1qonaq otagi var.Genis metbex ve otaqlari var,dehliz boyudulub.Elave melumat ucun zeng ede bilersiz",49,"Suraxanı r.
"," Yeni Günəşli q.
",,,,,,,,,,
1871307,2021-01-22,Yeni tikili,8 / 18,138 m²,3,var,265 000AZN,vasitəçi (agent),Qazli bina eshyali satilir senedi muqavile Binada kupca var ev sahibi almayib Sosial Mudafie nazirliyinin yani 18 nomreli mektebin yani Nizami metrosunun duz yaninda olan 18-mertebenin 8-ci mertebesi 3-otaqli super tam temirli sahesi 138 kv metr olan menzil 265000 azn satilir her eşyasi ve her şeraiti olan menzil  Qazi-suyu-işigi daimi Kombi istilik sistemi var Şehere gözel panaramasi var qab yuyan  paltar yuyan  kondisioner ve s Şekillerden görunduyu kimi  menzilin her bir texniki avadanligi var ,9,"Nizami m.
"," Beşmərtəbə 
"," Yasamal r.
",,,,,,,,,
1871306,2021-01-22,Yeni tikili,16 / 16,100 m²,3,var,150 000AZN,vasitəçi (agent),"TƏCİLİ SATILİR!!!
 Yasamal r-nu, Naxçıvani küçəsində(6PARALELNI, Statistikanın yanı), Favorit Marketin üstü, yeni tikili 16 mərtəbəli binanın 16-ci mərtəbəsində (mansard deyil,lift məzilə qalxır),2 otaqdan 3 otağa düzəlmə, əla təmirli, 100 kv.m sahəsi olan mənzil satılır. 
Mənzildə su,işıq,qaz daimi fasiləsiz verilir. 
Bina ""MTK""-a tərəfindən yüksək səviyyədə inşa edilib.
Binanın geniş həyəti, 1 mərtəbə avtomobil dayanacağı, 24saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir. 
Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib. ",56,"Dövlət Statistika Komitəsi 
"," M.Hüseynzadə parkı 
"," İzmir parkı 
"," Nizami m.
"," Yasamal r.
",,,,,,,
1871303,2021-01-22,Yeni tikili,9 / 16,160 m²,4,var,450 000AZN,vasitəçi (agent),"28 May metrosunun yaxinliginda 16 mertebeli yeni tikili binanin 9 cu mertebesinde ela temirli,4 otaqli menzil satilir.Menzil eshyali satilir ve eshyalar gosterilen qiymete daxildir.Menzil yelcekendir(skvoznoy).Menzilin denize menzeresi var.Real alici ile qiymetde razilashmaq olar.Elave melumat ucun zeng vura bilersiniz.",19,"28 May m.
"," Neft Akademiyası 
"," Bakı Musiqi Akademiyası 
"," Səməd Vurğun parkı 
"," Milli Konservatoriya 
"," Nəsimi r.
",,,,,,
1871301,2021-01-22,Yeni tikili,9 / 21,103.5 m²,3,var,120 000AZN,vasitəçi (agent),"Təcili olaraq real dəyərindən ucuz Kupçalı mənzil satılır!!!!

Bəzi əşyaları qalmaq şərti ilə Yeni Yasamalda 77 Nömrəli marşurutun son dayanacağına yaxın məsafadə 3 otaq radnoy 103.5kvm məzil satılır.Qazı suyu işığı daimidir..2 mərtəbəli yeraltı dayanacağı 24 saat mühafizə sistemi mövcuddur.Təmirində bahalı materiallardan istifadə olunub.",13,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,,,,
1871300,2021-01-22,Yeni tikili,2 / 17,69 m²,1,var,83 000AZN,vasitəçi (agent),"QAZ VE KUPCA VAR binada
Nəsimi rayonunda , Tbilisi pr Qafqaz otelinin arxasinda yerləşən 17 mertebeli binanin 2 ci mertebesinde 1 OTAQLI temirsiz mənzil satılir.
Ümumi sahəsi 69 kv.m. QAZ ,SU,Ishiq DAİMİDİR.
Binada sürətli lift, 24 saat nəzarətdə olan bina, uşaq meydançasi , parking.
OFIS XIDMET HAQQI 1 % TESHKIL EDIR",39,"Gənclik m.
"," Respublika stadionu 
"," Nəsimi r.
",,,,,,,,,
1871299,2021-01-22,Yeni tikili,10 / 18,54 m²,2,var,98 500AZN,vasitəçi (agent),"Qaz və Çıxarış! Yasamal rayonu, 167 aylı məktəbin yaninda ""Qelebe Residence"" kompleksində 2 otağa düzəldilmiş mənzil satılır. Keyfiyyətli əla təmir. Gözəl mənzərə. Mərtəbə: 10/19. Ümümi sahəsi – 54 kv.m. İstilik sistemi-kombi.Dəhliz və vanna otağında döşəmə qızdırıcısı. Mühafizə olunan həyəti, 2 sürətli lift, 3 mərtəbəli yeraltı qaraj, həyətində avto dayanacaq, uşaq meydançası.
Yaxınlıqdakı metro – “İnşaatçılar”.
---------
Газ и Купчая! Ясамальский район, рядом со школой № 167. в комплексе ""Qelebe Residence"" продаётся переделанная в 2 комнаты квартира. Прекрасная панорама. Отличный качественный ремонт. Этаж: 10/19. Общая площадь - 54 кв.м. Отопительная система – комби. В коридоре и в ванной полы с подогревом. Охраняемый двор, 2 скоростных лифта, 3-х этажный подземный гараж, во дворе место для парковки автомобиля, детская площадка.
Ближайшее метро – «Иншаатчилар».

Qeyd : Ipoteka ile almaq isteyenlerin nezerine: Resmi iw yeriniz oldugu halda,ilkin odeniw 30 % ederek, illik 8 % ( guzewtli 4 %) olmaq şerti ile bu menzili elde etmek ucun bize muraciyet ede bilersiz.",130,"İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,,,,,,
1871298,2021-01-22,Yeni tikili,8 / 18,58 m²,2,var,38 500AZN,vasitəçi (agent),"AAAF la üzbəüz Nuray MTK da mənzil  satılır.
mənzildə potolok divar elektrik santexnik işləri çox keyfiyyətli görülüb.5000 manata mənzilin təmirini tam başa çatdırmaq mümkündür.
Tam yaşayışlı binadır.
Qaz su işıq daimidir.
Sənədi KUBÇA (ÇIXARIŞ)",18,"Xırdalan
",,,,,,,,,,,
1871297,2021-01-22,Yeni tikili,11 / 16,110 m²,2,var,155 000AZN,vasitəçi (agent),"ATV telekanali ile uzbeuz 16 mertebeli yeni yasayis binasinin 11-ci mertebesinde umumi sahesi 110 kvm olan 2 otaqli yaxsi temirli menzil bezi esyalari ile birlikde satilir.Qazi,suyu,isigi daimidir.Istilik sistemi kombidir.Sened kupcadir.Binanin yeralti avtodayanacagi ve 24 saatliq muhafize xidmeti var.Qiymetde razilasmaq olar.",29,"Bakı Dövlət Universiteti 
"," Yasamal r.
",,,,,,,,,,
1871293,2021-01-22,Yeni tikili,15 / 16,115 m²,3,var,157 000AZN,vasitəçi (agent),"Qaz ve Kupca var eshyalari ile birlikde satilir.
Bineqedi rayonu , 9 cu mikrarayonda yerlshen Mir Celal kucesinde yeni tikili 17 mertebeli binanin 15ci mertebesinde 3 otaqli orta temirli mənzil satılır.
Ümumi sahəsi 115 kv.m. 1 qonaq otaqi, 2 yataq otaqi, 2 balkonlu yeni tikili binada menzil eshayar ile birlide satilir. QAZ, SU,İŞIG (İSTİ VƏ SOYUQ KOMBI )DAİMİDİR.
Mənzil yaxşı təmirli, döşəmə parket, yel çəkən mənzil və bütün şəraiti var. Mənzil işiqlıdır. Binanın yaxınlığında marketlar, məktəb, uşag bağçasıçı var.
Endirim olacaq real mushderiye.
ofis xidmet haqqi 1 % teskil edir",46,"Memar Əcəmi m.
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,,,,
