id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
1895939,2021-02-06,Yeni tikili,2 / 5,55 m²,3,var,145 000AZN,vasitəçi (agent),"Nizami metrosuna yaxın keçmiş 5 mərtəbə adlanan binada 2 otaqdan artırma ilə 3 otağa düzəldilmiş mənzil satılır. Mənzil STALİNKA proyektidir və skvaznoydur. Mənzildə QAZ, İŞIQ, SU daimidir KUPÇA var. Mənzil tam mərkəzdə yerləşir. Binanın həyəti, yaxınlıqda avtobus dayanacağı, marketlər, məktəb, baxça və s. ictimai iaşə obyektləri var. Təmir şəkildəki kimidir. Qiymət 145min ",18,"Beşmərtəbə 
"," Nizami m.
"," Nəsimi r.
",,,,
1895938,2021-02-06,Yeni tikili,3 / 10,140 m²,3,var,245 000AZN,vasitəçi (agent),"SEHERIN MERKEZINDE GAZLI KUPCALI NAVASTROYKADA IPOTEKAYA YARARLI MENZIL SATILIR.

Nizami metrosunun yaxinliginda yeni tikili 10 mertebeli binanin 3-cu mertebesinde 140 kv, (ZAL 35kv) 3 otaqli, HUSUSI DIZAYNER TEREFINDEN BAHALI TIKINTI MATERYALLARIYLA zovkle islenmis super-temirli (TEMIREDEN SONRA YASAYIS OLMAMIS) menzil satilir!! menzil kesintisiz qaz,QUPCA, su, isiq,metbex mebeli, kombi istilik sistemi, seyf qapi, daim islek veziyyetde SIGMA lift, heyetyani sahede ve binanin altinda parking zone, mekteb, market, usaq bagcasi, gozellik salonu, fitness merkezi, idman kompleksi, restoran ve kafeler, eczaxana, xestexana, merkezi yolun yaxnliginda-elverisli yerde yerlesir!!

REAL MUSTERIYE EVE BAXILANDAN SONRA ENDIRIM OLUNACAK.",29,"Nizami m.
"," Beşmərtəbə 
"," Yasamal r.
",,,,
1895937,2021-02-06,Köhnə tikili,2 / 5,45 m²,2,var,91 000AZN,vasitəçi (agent),"Metro Nərimanovun yaxınlıgında, 212 saylı məktəbin və “ Rahat “ marketin yanında, daş binada,5 mərtəbəli binanın 2-ci mərtəbəsində,  2 otaqlı mənzil satılır. Mənzil təmirlidir, orta blokda yerləşir və otagların girişləri ayrı ayrıdır.",15,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,
1895932,2021-02-06,Yeni tikili,11 / 18,145 m²,3,var,240 000AZN,mülkiyyətçi,"Menzil Özüme Mexsusdur.Maklersizdi.

Kupcalı ve Qazlı.Şəhərin mərkəzində Nizami metrosu və Statistika dairəsinə yaxın,Sovetski Parkının yanında yerləşir. Parka gözəl görünüşü var.Binada her blokda 2 lift hər mərtəbəde 2 menzil var.Otaqlari genisdi ( zal 33kv).bütün otaqlardan eyvana( dermir rasotkali) cixis var.
",479,"Nizami m.
"," Beşmərtəbə 
"," Yasamal r.
",,,,
1895930,2021-02-06,Köhnə tikili,5 / 5,55 m²,3,var,69 000AZN,vasitəçi (agent),"Tecili !!! Bineqedi rayonu , 6-ci mkr Z.Eliyeva goz klinikasinin yaninda 5 mertebeli binanin 5-ci mertebesinde 2 otaqdan 3 otaga duzelme ela temirli menzil satilir . su , isiq, qaz daimidir. Shirketin xidmet haqqi 1 %.",15,"Zərifə Əliyeva adına park 
"," Binəqədi r.
"," 6-cı mikrorayon q.
",,,,
1895929,2021-02-06,Köhnə tikili,9 / 9,80 m²,3,var,124 000AZN,mülkiyyətçi,"TECİLİ

Baku electronicsin yanı 9 mertebeli leningrad proekti 3 otag yaxsı temirli menzil. menzilin acıq ve gabalı balkonu var. ev cox işigli ve seligelidir. Binanın ustu temirlidir. heç bir sızma damlama kimi problemler yaşanmayıb. evin istilik sistemi var. geniş ve her cur şeraite uygundur. mehelle ve gonsular cox sakitdir. şeherin her terefine rahat ulaşım var. ENDİRİM OLACAQ.",165,"Binəqədi r.
"," 8-ci mikrorayon q.
",,,,,
1895927,2021-02-06,Yeni tikili,12 / 12,81 m²,2,yoxdur,108 000AZN,vasitəçi (agent),"Təcili satılır! 28 May metrosunun yaxınlığında yeni tikilmiş binada 2 otaqlı mənzil dəyərindən ucuz satılır. Mənzili asanlıqla 3 otaqlıya çevirmək olar (pəncərəli). Təmirə başlamaq olar. Cənub tərəfdir, şəhərə və dənizə görünüşü var.",22,"Bakı Slavyan Universiteti 
"," Azərbaycan Dillər Universiteti 
"," 28 May m.
"," Nəsimi r.
",,,
1895925,2021-02-06,Köhnə tikili,6 / 9,60 m²,3,var,79 000AZN,vasitəçi (agent),"Yeni Günəşlidə D massivində Leninqrad layihəli 9-mərtəbəli binanın orta blok 6-cı mərtəbəsində tam 3-otaqlı orta təmirli mənzil satılır.mənzilin orta təmiri,mərkəzi istiliyi,yelçəkən(skvoznoy)eyvanları var.məktəbə,bağçaya,dayanacağa və lazımi digər infrastrukturlara yaxın yerləşir.real alıcı ilə ancaq mənzilə baxdıqdan sonra qiymət danışılacaq.Xahiş olunur real alıcılar əlaqə saxlasın.",44,"Suraxanı r.
"," Yeni Günəşli q.
",,,,,
1895924,2021-02-06,Yeni tikili,12 / 16,126 m²,3,var,198 000AZN,vasitəçi (agent),"* * * IPOTEKAYA YARARLI...!!! Kohnə PAPANIN kuçəsində , Altes Plaza-in inşa etdiyi premium binada gozel bir menzil satilir...
✔OTAQ SAYI: 3-Otaqli
✔MERTEBE: 12/16
✔SAHESI: 126.m²
✔TƏMIRI: Təmirsiz (POD MAYAK)
✔SENDI: KUPCA 
✔LIFTLER: MITSUBISHI
✔QIYMƏT: 197.000 AZN (START QIYMƏT)
✔QAZ, SU, IŞIG Daimi ve faselesiz
* * * Daha ətrafli məlumat uçun zeng edə bilərsiz",19,"Tibb Universiteti 
"," Nəsimi r.
",,,,,
1895922,2021-02-06,Köhnə tikili,9 / 9,105 m²,3,var,120 000AZN,vasitəçi (agent),"TƏCİLİ!!!  Şərifzadədə, 2 nömrəli texnikomun yaxınlığında Korperativ daş binada 9-cu mərtəbədə 100kv, Qanuni 3 otaqlı mənzil təcili satılır. Mənzil experimental layihəlidir. Binanın qazı, suyu, işığı daimidir. Sənədləri qaydasındadır. İpotekaya yararlıdır. ",33,"Elmlər Akademiyası m.
"," İncəsənət və Mədəniyyət Un. 
"," Yasamal r.
",,,,
1895921,2021-02-06,Köhnə tikili,2 / 2,30 m²,3,var,190 000AZN,mülkiyyətçi,"",11,"Sahil m.
"," Malokan bağı 
"," Sahil bağı 
"," Xalça Muzeyi 
"," Nizami kinoteatrı 
"," Pedaqoji Universiteti 
"," Binəqədi r.
"
1895920,2021-02-06,Yeni tikili,15 / 17,70 m²,2,var,119 000AZN,vasitəçi (agent),"Təcili Satılır !!

Qara Qarayev metrosunun yaxınlığı Özbəkistan küçəsində 32 n məktəbin yanında yerləşən Elit binalardan olan 17 mərtəbəli binanın 15 ci mərtəbəsində 2 otaq 70 kv super təmirli mənzil satılır Kupça var yeraltı qaraj var

Firma haqqı 1% təşkil edir !",50,"Qara Qarayev m.
"," Nizami r.
",,,,,
1895916,2021-02-06,Yeni tikili,14 / 18,180 m²,4,var,465 000AZN,vasitəçi (agent),"Nesimi  rayonu,Y.V.Cemenzeminli  kucesi,Olimpik Stara,City  Hospitala  yaxin,Elit binada,18 mertebeli  yeni  tikilinin  14-cu mertebesinde  180 kv sahesi  olan super  temirli kupcali  skvaznoy  menzil  satilir.menzilin  2  balkonu,3  sanuzeli  var.emnzil tehlukesizlik  kamerasi  ile tehciz olunub. menzilin  temirinde  bahali materiallardan  istifade  olunub.butun  avadanliqlar  brend  firmalara  mexsusdu.binada  qaz yasayis var.sened kupca.",13,"Nəsimi r.
",,,,,,
1895915,2021-02-06,Köhnə tikili,4 / 5,50 m²,2,var,95 000AZN,vasitəçi (agent),"Nerimanov metrosunun yaxinliginda , SAATLI bina ile uzbeuz , 5 mertebeli EKSPEREMENTAL layiheli binanin 4 cu mertebesinde 2 otaqli menzil satilir. Menzil temirden teze cixib , temiri yaxsidi. Isitme sistemi KOMBI. Yerlewmesi orta , skvaznoy ( YELCEKEN ) .",52,"Nəriman Nərimanov parkı 
"," Nəriman Nərimanov m.
"," Rəssamlıq Akademiyası 
"," Nərimanov r.
",,,
1895913,2021-02-06,Yeni tikili,16 / 18,64 m²,2,yoxdur,110 000AZN,vasitəçi (agent),"Təcili Satılır!
Şəhərin ELIT YASHAYISH KOMPLEKSINDE TEBRIZ küçəsində , 18 mertebeli yeni tikili binanın 16 cı mərtəbisində Dəniz və şəhər mənzərəli əla və yüksək keyfiyyətli mənzil Satılır!
Mənzildə yaşayış üçün hər cür şərait var .Ümumi sahəsi 64 m2 ,  s/ q , lift , binanın 24 saat mühafizəsi, yer altı dayanacağı ,
Kupça, qaz var .

Срочно Продаётся ! 2 х комнатная (ОДНА КОМНАТНАЯ ПЕРЕДЕЛЕННАЯ)квартира общей площадью 64 м2 , с панорамой на море , в цетре города на улице TEBRIZ .Квартира отремонтирована в евро стиле , 16 этаж /18 этажного дома . Имеются : Газ, лифт,24 охрана здания , подземный гараж .",13,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,
1895911,2021-02-06,Köhnə tikili,2 / 9,75 m²,3,var,125 000AZN,vasitəçi (agent),"Nizami rayonu, Xalqlar Dostluğu Metrosunun yanında,Siyaqut şadliq sarayın yanı,Eksprimental layihəli, kupçali, 9 mərtəbəli binanin 2 mərtəbəsində yerləşən, sahəsi 75 kvm olan,3 otaqlı, super təmirli, mənzil satılır.Binada su, işıq daimi olaraq təchiz olunub. Təmir zamanı şəxsi yaşayış üçün ən son növ keyfiyyətli materiallardan istifadə olunub, kombi sistemi istifadə olunub.Metroya yaxın məsafədə yerləşir, geniş və səliqəli həyət, lift. yaxınlıqda uşaq bağçası və məktəb; tıcarət və xidmət obyektləri mövcuddur",33,"Xalqlar Dostluğu m.
"," Nizami r.
"," 8-ci kilometr q.
",,,,
1895908,2021-02-06,Yeni tikili,10 / 17,105 m²,3,var,157 000AZN,vasitəçi (agent),"Tecili !!! Kupcali Qazli Menzil - Nerimanov metrosuna 5 deq mesafede 2 otaqli Temirsiz menzil satilir.Menzil 3 otaqa predelkaya gedir metbex-studio.Bina Premium baximli binadirv24 saat muhafize, qapalı həyət,yer alti qaraj,Kodlu giriş, mərmər giriş xoll, iki edəd l suretli liftler .Qaz su isiq daimidir,Kupca eldedi",28,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,
1895907,2021-02-06,Yeni tikili,17 / 17,78 m²,2,var,84 000AZN,vasitəçi (agent),"Bakı.ş.Binəqədi.r.7-ci mkr.. Piramida mtk –ya məxsus olan 17 mərtəbəli binanın 17 ci mərtəbəsində ümumi sahəsi 78 kv olan 2-otaqllı təmirli mənzil satılır. Mənzilin qazı , suyu, işığı daimidir., istilik sistemi kombidir Sənədiləri tam qaydasında Çıxarış (Kupçadır)..Binada müasir standartlara uygun 2 ədəd sürətli liftlər,yeraltı Avtoparking,Kamera sistemləri,Güvənlik və sairə var. Binanın yaxınlığında Orta Məktəb,Uşaq Bağçası,Park,Poliklinika və Ticarət Mərkəzləri yerləşir.. Mənzilin qiymət 84000 azn..",50,"Binəqədi r.
"," 7-ci mikrorayon q.
",,,,,
1895905,2021-02-06,Yeni tikili,7 / 14,280 m²,5,var,660 000AZN,vasitəçi (agent),"
TƏCİLİ !!! DƏYƏRİNDƏN UCUZ DUBLEX !!! Nəsimi rayonunda 28 May metrosunun yanında radnoy 5 otaqlı dublex mənzil satılır.Mənzil elit kompleks olan Gülüstan Mtkda yerləşir.Mənzil yüksək səviyyədə təmir olunmuşdur.Təmirdə bahalı və keyfiyyətli materiallardan istifadə olunmuşdur.Mənzil binanın 7 və 8ci mərtəbələrini əhatə edir.Mənzildə bəzi əşyalar qalacaq.Kompleksin geniş həyəti yeraltı qarajı 2sürətli lifti var.Real alıcılar narahat etsin !!!",26,"28 May m.
"," Neft Akademiyası 
"," Bakı Musiqi Akademiyası 
"," Səməd Vurğun parkı 
"," Milli Konservatoriya 
"," Nəsimi r.
",
1895903,2021-02-06,Yeni tikili,10 / 12,132 m²,3,var,165 000AZN,vasitəçi (agent),"Yasamal rayonu Yeni Yasamal 308 saylı orta məktəbin yaxınlıqında yerləşən, 12 mərtəbəli yeni tikili binanın 10 cu mərtəbəsində yerləşən umumi sahəsi 132 kvm olan qanuni 3 otaq mənzil satılır. Binanın qazı,suyu ve işığı daimidir. Bina çox əlverişli yerdə yerləşir. Bina tək blokludur və binada 3 lift yerləşir həyət genişdir binada yer altı dayanacaq var. Mənzilin təmiri gözəldi və çox səliqəli qalıb.1-2 əşyasi götürələcəy, qalan hərşey qalacaq mənzildə.
Əlavə məlumat üçün qeyd olunan telefon nömrəsi ilə əlaqə saxlaya bilərsiz.

***

Ясамальский район, Йени Ясамал, недалеко от общеобразовательной школы №308 в 12-ти этажной новостройке, на 10-ом этаже продаётся 3-х комнатная квартира общей площадью 132 кв.м.В здании ГАЗ,свет и вода постоянны. КУПЧАЯ имеется. Здание одноблочное, 3 лифта, подземный гараж и просторный двор. Квартира продаётся с обстановкой, заберут только пару-тройку вещей. В квартире очень хороший и аккуратный ремонт.
За дополнительной информацией обращайтесь по указанному номеру телефона.",50,"Yasamal r.
",,,,,,
1895902,2021-02-06,Yeni tikili,14 / 16,110 m²,2,var,160 000AZN,vasitəçi (agent),patandartda qaz kupca 2otaq ela temir esyali bosdu menzil her zaman koce bilersiz yasayis yoxdu.,21,"Səbail r.
",,,,,,
1664969,2021-02-06,Yeni tikili,4 / 12,62 m²,3,var,160 000AZN,mülkiyyətçi,"
Ətraflı
Xetai, xocali prospekti, Ağ şəhərnən üzbəüz, kaspi liseyinin önündə 12 mərtəbəli bir blokdan ibaretdir. Evro-remont olunub,özümçün etmişəm,hər bir şey zövqlə və müasir olaraq temir etmişəm,2 ildi yaşayıram. Qaz, kupça var. ",58,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,
1895898,2021-02-06,Köhnə tikili,1 / 1,120 m²,4,var,65 000AZN,mülkiyyətçi,Ev Sabunçu dairəsinə yaxın hava  limanna gedən yolun kənarındadır deməy olar ki torpağ qiymətinə satılır 2 sotun içindədir (KUPÇA var),17,"Sabunçu r.
"," Sabunçu q.
",,,,,
1895897,2021-02-06,Köhnə tikili,4 / 6,110 m²,3,var,380 000AZN,vasitəçi (agent),tarqovuda 3otaq skvaznoy sexsi qaraji var liftli bina balkon baxir merkeze.,34,"Fontanlar bağı 
"," Mərkəzi Univermaq 
"," Sahil m.
"," Nizami kinoteatrı 
"," Azərbaycan kinoteatrı 
"," Xalça Muzeyi 
"," Nəsimi r.
"
1895892,2021-02-06,Yeni tikili,12 / 14,151 m²,3,var,280 000AZN,vasitəçi (agent),"Qaz ve kupca var
Nerimanov rayonu Genclik metrosu yaxinliqinda yerleshen Hesen Eliyev kuceside
Yeni tikili 14 mertebeli binanin 12 ci mertebesinde 3otaqli super temirli menzil satilir.
Umumi sahesi 151 kv olan menzil 1 qonaq otaqi 2 yataq otaqi ve 2 sanitar qovshaqi, genish balkon, metbexden ibaretdir.
Qaz su ishiq daimi ,istilik sistemi kombi.
Genish otaqlar isti dosheme ,hundur tavan olan menzil satilir.
REAL ALICIYA ENDIRIM OLACAQ
Ofis xidmet haqqi 1 faiz teshkil edir",22,"Gənclik m.
"," Respublika stadionu 
"," Nərimanov r.
",,,,
1895891,2021-02-06,Yeni tikili,15 / 17,235 m²,5,yoxdur,565 000AZN,vasitəçi (agent),"Срочно! В центре, в районе станции метро Низами, ок.Каспиан Плазы,в престижном жилом комплексе премиум класса DELUXE PLAZA,продается 5-ти комнатная квартира общей площадью 235 кв.м. Квартира без ремонта (под маяк). 15-ый этаж 17-ти этажного здания. Идеальная планировка,4 балкона,4 с/у,зал -50 кв.м.,круговая панорама на море.Мраморные блоки,  скоростные лифты Шиндлер двухярусный подземный паркинг, место для парковки , большой охраняемый двор. Вода,свет,газ постоянно.
Развитая инфраструктура (школа, лицей, детский сад, магазины, автобусная остановка и т.д.) Круглосуточно охраняемая территория.

•	Təcili! Mərkəzdə, Nizami metro stansiyası və Kaspian Plazanın yaxınlığında premium klass DELUXE PLAZA prestijli yaşayış kompleksində, 5 otaqlı ümumi sahəsi 235 kv.m. olan pod mayak mənzil satılır. 15-ci mərtəbə 17 mərtəbəli binanın. İdeal planirovkası, 4 eyvan,4 s/q, zal -50 kv. m., dənizə dairəvi mənzərəsi var.Mərmər bloklar, surətli liftlər Şindler, iki pilləli yeraltı parkinq , maşın saxlamaq üçün yer, böyük mühafizə olunan həyət. Su,qaz, işıq daimidir. İnkişaf etmiş infrastrukturu (məktəb, lisey, uşaq bağçası, mağazalar, avtobus dayanacağı və s.) 24 saat mühafizə olunan ərazi.
",23,"Nizami m.
"," Beşmərtəbə 
"," Yasamal r.
",,,,
1895886,2021-02-06,Yeni tikili,1 / 6,35 m²,1,var,36 000AZN,vasitəçi (agent),"COX COX TECILI:Xirdalan seher.H.Aliyev pr..Yolun kenarinda 6 nin 1 ci mertebesinde super temir olunmus ve temirden sonra yasayis olmayan 1 otaqli Menzil satilir..Menzilde yeni ve keyfiyyetli metbex mebeli qurasdirilib..Menzilin alti obiyekt ucun nezerde tutulub yeni 2 ci mertebe sayilir..Menzili daxili kreditlede elde ede bilersiniz..Ilkin odenis:24000 olmaqla ayliq 380 manat menzile sahib olmaq olar..Umumui qiymeti 36000..Binada qaz,su,isiq daimidir..Real alicilar narahat etsin..Xidmet 1%",37,"Xırdalan
",,,,,,
1895885,2021-02-06,Yeni tikili,4 / 12,135 m²,3,var,165 000AZN,vasitəçi (agent),"Sabunçu rayonu, Bakıxanov qəsəbəsi, Talkuçkanın yanında, Bakı Ticarət Evinin binasında, 3 otaqlı yaxşı təmirli mənzil satılır.
Ümumi sahəsi 135 kv.m.-dir.
Mərtəbə 12/4.
Qaz, su, işıq daimidir.
İstilik sistemi kombidir.
Pol parket.
2 sanuzeli var.
Yeraltı parkovka.
Sənəd çıxarış (kupça).",43,"Sabunçu r.
"," Bakıxanov q.
",,,,,
1852358,2021-02-06,Yeni tikili,15 / 16,130 m²,4,var,290 000AZN,vasitəçi (agent),"Yasamal  Rayon Polis Idaresinin yaninda 16 mertebeli yeni yasayis binasinin 15-ci mertebesinde umumi sahesi 130 kvm olan 4 otaqli ela temirli menzil shexsi qaraji ile birlikde satilir.Qazi,suyu,isigi daimidir.Istilik sistemi kombidir.Sened kupcadir.",23,"İnşaatçılar m.
"," Yasamal r.
",,,,,
1895883,2021-02-06,Yeni tikili,12 / 19,60 m²,1,var,75 000AZN,mülkiyyətçi,"TƏCİLİ SATILIR.Nizami rayonu Bəhruz Nuriyev küç.bina 75a ünvanında 1 dən 2 otağa düzəlmiş 60kv/metr mənzil satılır. Mənzil təmirlidir. Təmirdə  keyfiyyətli materiallar istifadə olunub. Mənzil 19/12 mərtəbəsində yerləşir.Mənzilin suyu qazı işığı daimidir.Kombi sistemi var.Çıxarış alınıb. Ətrafda məktəb, uşaq bağçası,marşrut xətləri ,Bravo,Araz,Bizim market var.Xalqlar Dostluğu metro stansiyasına 5dəq, Neftçilər metro stansiyasına 7dəq.məsafədə yerləşir.Qiymət75.000azn dir.Real alıcıya yüksək endirim olunacaq. Öz mənzilimdi. Rəşad.",38,"Nizami r.
"," 8-ci kilometr q.
",,,,,
1895881,2021-02-06,Yeni tikili,12 / 16,130 m²,3,var,210 000AZN,vasitəçi (agent),"Nerimanov rayonu İnqilabla Azadlığın kesişməsi Dubay carsın yanı, 16 mərtəbəli binanın 12 ci mərtəbəsində 122 kvm olan 3 otaqli əla təmirli mənzil satılır Qaz, su, işıq daimidir. Kombi sistemi var. 1 nomreli Asan xidmetin yani.Kuxna mebeli qalacaqdır.Ofis haqqı 1%
",28,"Neftçi bazası 
"," Nərimanov r.
",,,,,
1895874,2021-02-06,Yeni tikili,10 / 16,104 m²,3,var,148 000AZN,vasitəçi (agent),Tecili INQLAB AZADLIQ 16/10 104 KVM Tam 3 otaq  QAZ KUPCA ipatekaya gedir 2 suretli lifti Siqma Balkon heyete Temirsiz...,50,"Neftçi bazası 
"," TQDK 
"," Nərimanov r.
",,,,
