id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1821887,2020-12-21,Yeni tikili,11 / 16,110 m²,3,var,110 000AZN,vasitəçi (agent),"QANUNU 3 OTAQ KUPCALI !!!
Həzi Aslanov metrosuna 2 deyqelik 50 metr mesafede 16mərtəbəli yeni tikili binanin 11ci mərtəbəsinde qanunu 3 otaqlı mənzil dəyərinden QAT-QAT AŞAQI MƏBLƏQƏ SATILIR
Şəkilde ne gorursuz hamisi qalacaq əşya ve elektronika paltaryuyan xolodilnik kondisioner ve s.
QEYD Bu qiymete il erzinde 1ci dəfədir teklif olunur Qaz,ışıq,daimi parking ve muhavize var
Xidmet haqqi 1 % yalniz real alıcılar buyursun
По всем вопросам звоните по телефону
",1196,"Həzi Aslanov m.
"," Xətai r.
",,,,,,,
1821263,2020-12-21,Köhnə tikili,3 / 5,45 m²,2,var,65 000AZN,vasitəçi (agent),Mənzil 5 mərtəbəli binanın 3-cü mərtəbəsində yerləşir yaxşı təmirlidir Yaşamaq üçün hər bir şərait var Real alıcıya yerində endirim olunacaq Mənzil Radnoy 2 otaqdı,27,"Memar Əcəmi m.
"," Binəqədi r.
",,,,,,,
1824851,2020-12-21,Köhnə tikili,4 / 7,45 m²,1,var,105 000AZN,vasitəçi (agent),"Xətai metrosunun yanında mənzil satılır 7 mərtəbəli binanın 4 cü mərtəbəsində , ümumi sahəsi 45 kvm , 1 otaqlı  , əla təmirli QAZLI KUPÇALI . Binanın ərazi baxımından cox boyuk infrastrukturu var. Ag şəhər bulvarına 10 dəqiqəlik məsafədə. Sənədi Kupça .Qiymət 105 000 azn.
Продажа квартиры  рядом метро Хатаи, на 4 этаже 7-этажного здания , общая площадь 45 кв.м, 1 комната, отличный ремонт с ГАЗОМ и КУПЧЕЙ . У здании очень большая по территории инфраструктура. Документ Купчая. Цена 105 000 azn.
",23,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
1824850,2020-12-21,Yeni tikili,8 / 16,200 m²,4,var,300 000AZN,vasitəçi (agent), Bakı şəhərinin ən ideal pompleskslərindən birində çox gözəl lahiyyesi olan podmayak  məznzil satılır. Binada istənilən şərait mövcuddur. Binanın yeraltı dayanacağı usaq meydançası çox geniş həyəti var. Sürətli 2 lifti var.Binanin üzü mermerle döşənmişdir. Qazlı Kupçalı binadır.,223,"Neftçi bazası 
"," Nəsimi r.
",,,,,,,
1824845,2020-12-21,Yeni tikili,4 / 16,111 m²,4,var,150 000AZN,vasitəçi (agent),Yeni Yasamalin gireceyinde duz yolun kenarinda yeni tikili 16 mertebeli binanin 4-cu mertebesinde genis kvadratli 3-den 4-e duzelmis temirli 4 otaqli menzil satilir menzilde istilik sistemi kombi iledir qaz su isiq daimidir binanin qarsisinda parking ucun boyuk erazisi usaqlar ucun meydancasi var etrafda her bir infrtastruktur movcuddur coxlu sayda kicik ve supermarketler aptekler paltar magazalari bir nece mekteb bagca ve s. binanin qarsisindan bir nece avtobus marsrutu kecir senedler cixaris (kupca) iledir IPOTEKAYA yarayir real musteri ile qiymetde razilasmaq olar ,31,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,
1824843,2020-12-21,Köhnə tikili,4 / 5,30 m²,1,yoxdur,44 500AZN,vasitəçi (agent),"Ehmedli metrosunun yaxinliginda 1otaqli Italian proyektli binada temirli menzil satilir.Menzil metroya yaxindir,teze temirlidir.Elave melumat ucun zeng ede bilersiz",57,"Əhmədli m.
"," Xətai r.
",,,,,,,
1824842,2020-12-21,Yeni tikili,9 / 10,200 m²,5,var,300 000AZN,vasitəçi (agent),"   TECILI SATILIR !!!
Yasamal parkinin yaninda,golun giraginda ekoloji cehetden temiz, prestij bir yerde tam temirli,butun eshyalarla birge,yashayisha hazir olan 200 kv.m 5 otagli menzil satilir.Esyasiz 300000 azn,Esyali ise 320000 azn ",6,"Yasamal r.
"," Yasamal q.
",,,,,,,
1824840,2020-12-21,Yeni tikili,15 / 19,202 m²,4,var,520 000AZN,mülkiyyətçi,"Tecili satilir giymetde razilashmag olar barter olunur.
Bahali remont olunub kupcha gaz var elave ustunde iki mashinlig garaj verilir .",39,"Sirk 
"," Zabitlər parkı 
"," Azərbaycan Dillər Universiteti 
"," Bakı Slavyan Universiteti 
"," Nəsimi r.
"," Kubinka q.
",,,
1824839,2020-12-21,Yeni tikili,12 / 16,107 m²,3,var,165 000AZN,vasitəçi (agent),yasamal rayonu ASAN xidmata yaxln 3 otaqll ev satllr qaz va kupca vardlr istlik kombiyladir evin tamirnin yekunlsmaslna 12000 manat bas edir ,29,"Yasamal bazarı 
"," Yasamal r.
",,,,,,,
1824838,2020-12-21,Yeni tikili,12 / 18,119 m²,2,var,270 000AZN,vasitəçi (agent),"QAZLI VƏ ÇİXARİŞLİ!!!

Yeni tikili mərkəzdə,dənizkənari parkin qarşisinda yerləşir,bina Yeni Həyat şirkəti tərəfindən inşa edilib,AZUR PARK yaşayiş kompleksində yerləşir,mənzil təmirsizdir,mənzilin dənizə gozəl mənzərəsi var,mərmər bloklar,surətli liftlər,2mərtəbə yeralti qaraj,24saat muhafizə və kamera muşahidəsi,və s.

ГАЗ И КУПЧАЯ ЕСТЬ!!!

Элитный комплекс,построенный со стороны надежной компании ЕНИ ХАЯТ,расположен напротив Бульвара,квартира под-маяк,с супер-понарамой на море,мраморный блок,скоростные лифты,2х этажный подземный гараж,круглосуточная охрана и видеонаблюдения,т.д.",7,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
