id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
2000989,2021-04-03,Yeni tikili,7 / 16,75 m²,2,yoxdur,94 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR!!!
Qazlı ilə təchiz olunmuş yeni tikili mənzil.
Metro İnşaatçılar, Şərifzadə küçəsində, Kaktus restoranının yanında yerləşən
16 mərtəbəli yeni tikili binanın 7-ci mərtəbəsində
2 otaqlı mənzil satılır.
Mənzil təmirsizdir, pod mayak.
Mənzilin ümumi sahəsi 56 kv.m-dir.
Binanın sürətli liftləri, mühafizə olunan həyəti və s var.

СРОЧНО ПРОДАЁТСЯ!!!
Новостройка с газом .
Метро Иншаатчылар, по улице Шарифзаде, около ресторана Кактус
16-и этажный новостройка 7-й этаж.
2-x комнатная квартира.
Квартира без ремонта, под маяк.
Общая площадь дома 75 кв.м.
В здание имеется скоростные лифт, охраняемая территория.",6,"İnşaatçılar m.
"," Yasamal r.
",,,,,,,
2000984,2021-04-03,Yeni tikili,10 / 17,95 m²,2,var,148 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR!!!!!
Zabitlər parkının yanında Maliyyə Nazirliyinin arxasında yeni tikili 17 mərtəbəli binanın 10 cu mərtəbəsində 95 kv 2 otaq podmayak mənzil satılır. Bina tam yaşayışlıdır, QAZLI KUPÇALIDIR. Mənzil müqaviləylə satılır. Ətraflı məlumat üçün əlaqə saxlaya bilərsiz.",29,"Zabitlər parkı 
"," Sirk 
"," Azərbaycan Dillər Universiteti 
"," Nizami m.
"," Nəsimi r.
",,,,
2000980,2021-04-03,Yeni tikili,6 / 16,64.3 m²,1,var,102 000AZN,vasitəçi (agent),"Nərimanov rayonu,  Təbriz küçəsində (keçmiş Çapayev), ”Şuşa” restoranı ilə üzbəüz yerləşən “Pilot İnşaat” şirkətinin Çarbağ MTK yaşayış kompleksində 16 mərtəbəli yeni tikili binanın 6-cı mərtəbəsində sahəsi 64.3 kv.m  olan 1  otaqlı təmirli mənzil satılır. Mənzil  ideal planirovkalı, şərq-qərb cəhətlidir, yel çəkəndir. Binada qaz, su, işıq daimidir. Mənzil bütün infrastrukturlara yaxındır.Binanın geniş həyəti,yeralti 2 mertebeli avtomobil dayanacağı, 24 saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir. Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib. KUPÇA VAR.",9,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,,,
2000981,2021-04-03,Yeni tikili,16 / 16,100 m²,3,var,135 000AZN,vasitəçi (agent),"COX TECILI SATILIR!
Yasamal rayonu, Nizami metrosu yaxinliginda Murtuza Muxtarov kucesinde 16 mertebeli binanin 16-ci mertebesinde  sahesi 100 kv metr olan 3 otaqli menziltecili satilir. Menzilin suyu qazi isigi daimidir. Kupvasi var. Xajhis olunur yalniz ciddi sexsler zeng etsin.",44,"Nizami m.
"," Beşmərtəbə 
"," Yasamal r.
",,,,,,
2000979,2021-04-03,Yeni tikili,2 / 16,112 m²,3,var,200 000AZN,vasitəçi (agent),"Xətai m/st yaxınlıqında orta təmirli 3 otaqlı mənzil satılır.Mənzilin ümumi sahəsi 112 kv,m .Daxilində 3 otaq var.Əşyalıdır,alıb arendayada tez vermək olar.Mənzərəsi Kaspi litseyinin ofisinə baxır ,ətraflı məlumat üçün əlaqə saxlayın.",10,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
2000978,2021-04-03,Yeni tikili,14 / 17,120 m²,3,yoxdur,200 000AZN,vasitəçi (agent),"Tecili satilir !! 
Eceminin en elit binalarindan biri !!
Memar ecemi metrosuna 5 deqiqelik mesafede SUPER temir !!
Qanuni 3 otaq !!
Nesimi rayon , 4 cu mikrorayon, Memar Ecemi metrosuna 5 deqiqelik mesafe, qanuni 3 otaq , 120 kv, 17 nin 14 de ZOVQLU temir menzil satilir . Qaz, isiq , su daimidir. Istilik kombidir.  Menzil yuksek keyfiyyetle temir olunub. Doseme Merbau, Tv stend Mermer, Hol, Metbex, Hamam kremoqranitdi.Metbex mebeli 12metrdi.Temirden sonra yasayis olmayib. 111sayli orta mektebin qarsisidi. Menzilin sehere gozel menzeresi. Cixaris Aprel ayi verilecek.Sened muqavile.
Elave melumat ucun elaqe saxlayin.
Xidmet haqqi 1 % ",40,"Memar Əcəmi m.
"," Nəsimi r.
"," 4-cü mikrorayon q.
",,,,,,
2000977,2021-04-03,Yeni tikili,17 / 17,120 m²,5,var,119 000AZN,vasitəçi (agent),"Yasamal rayonu , Yeni Yasamal qəsəbəsində , Bizim marketin yaxınlığında , KUPCALI , 17  mertebeli  binanin 17-ci mertebesinde  yerləşən , sahesi 115     kv.m olan , 3-dən 5-ə düzəlmiş , tam təmirli mənzil satılır. 
Mənzildə su , işıq , qaz daimi fasiləsiz verilir. 
Mənzil yüksək səviyyədə təmir olunub. Binanın geniş həyəti, uşaq əyləncə parkı, 24saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir. 
Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib. 
",7,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,
2000973,2021-04-03,Yeni tikili,11 / 14,145 m²,3,yoxdur,135 000AZN,vasitəçi (agent),"Təcili!!! Dəyərindən Çox Ucuz Qiymətə Ziya Bünyadovda Mənzil Satilir!!! N.Nərimanov r-nu,Ziya Bünyadov pr, Beynəlxalq Bankla Uzbəuz olan Təbriz Mtk tərəfindən inşa edilmiş 14 mərtəbəli binanin 11-cu mərtəbəsində sahəsi 145 kv olan 3 otaglı mənzil satilir.Bina May ayinda Təmirə təhvil veriləcək!!!Əlavə məlumat üçün qeyd olunan nömrə ilə əlaqə saxlaya bilərsiz",33,"Nərimanov r.
",,,,,,,,
2000971,2021-04-03,Köhnə tikili,1 / 5,65 m²,3,var,100 000AZN,mülkiyyətçi,"Bakı ş.,Binəqədi ray.,9 mkr.,Heydər Məscidinin və Nəsimi m.nun yaxınlığında,5 mərtəbəli daş binanın 1-ci mərtəbəsində,65kv/m sahəsi olan 3 otaqlı mənzil satılır... Mənzil orta təmirlidir.Qaz,su,işıq daimidir,istilik sistemi var. Sənəd Kupça (Çıxarış). 26 və 65 nömrəli dayancaqlara yaxındır.",15,"Zərifə Əliyeva adına park 
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,
2000972,2021-04-03,Yeni tikili,6 / 18,50 m²,1,var,79 500AZN,vasitəçi (agent),9-cu mikrarayonda temirli menzil Genis heyeti yer alti qaraji usaq meydancasi 24 saat muhafize xidmeti bina suretli liftler ile techiz olunub su qaz isiq daimidir ,23,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,,
