id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1806633,2020-12-08,Yeni tikili,6 / 6,74 m²,2,yoxdur,53 000AZN,mülkiyyətçi,"Ela temirli. Menzil esyali satilir, mebel kondicion ve.s.   6 mertebeli binanin 6ci mertebesi. 
Barter mumkundu yalniz avtomobilnen.",133,"Abşeron r.
"," Masazır q.
",,,,,,,
1800416,2020-12-08,Yeni tikili,4 / 17,155 m²,3,var,258 000AZN,vasitəçi (agent),"Elmlər Akademiyası metrosuna yaxın ərazidə yerləşən yeni tikilidə 3 otaqlı təmirsiz mənzil satılır.

Mənzilin əla layihəsi var.
Bina çox əlverişli cəhətdə yerləşir Yaxınlığında Bakı Dövlət Universiteti, Memarlıq və İnşaat, Texniki Universitet yerləşir.
Supermarketlər, məktəb və litseylər, Parlklar, Geniş prospektlər (Mətbuat və H.Cavid), Elmlər Akademiyası metrosuna 10 dəqidəlik piyada məsafəsi və s.
Binanın geniş təmiz səliqəli həyəti, sürətli liftləri, yeraltı parkingi, 24 saat təmizlik mühafizə xidməti mövcuddur.
Bina qaz təchizatı ilə tam təmin olunub. Su işıq qaz sayğacları yerləşdirlib. Sənədi Kupçadır (çıxarış). İpoteka şərtləri ilə də almaq mümkündür.

S=155m2
258000Azn",57,"Elmlər Akademiyası m.
"," Bakı Dövlət Universiteti 
"," Hüseyn Cavid parkı 
"," Texniki Universiteti 
"," Yasamal r.
",,,,
1807887,2020-12-08,Yeni tikili,6 / 6,142.6 m²,3,var,180 000AZN,vasitəçi (agent),"Xətai rayonunda , Sadiqcan küçəsiində OGUZ MTK tərəfindən inşa edilmiş Park premium kompleksində 6-mərtəbəli yeni tikili binanın 6-ci mərtəbəsində ( üstü betondur,mansard deyil) ideal panoraması olan 142.6 ( kupçada yazılan kvm) qanuni 3 otaqlı ,təmirsiz mənzil satılır.Bu qiymətə mtk-da mənzil yoxdur, 24 saat mühafizə ,yeraltı parking, sakit həyət, işiqlı mənzil,mərkəzləşdirilmiş isitmə sistemi və daha nələr nələr... KUPÇA ,QAZ var",57,"Xətai r.
",,,,,,,,
1807885,2020-12-08,Yeni tikili,13 / 14,63.5 m²,2,yoxdur,75 000AZN,vasitəçi (agent),"Nizami rayonu,   Neftçilər metrosunun yaxınlığında,  Rüstəm Rüstəmov  küçəsi,  ""OLYMPUS  PARK""- yaşayış kompleksinə   məxsus, yeni tikili  14  mərtəbəli   binanın  13-cü  mərtəbəsində,   ümumi sahəsi   63.46  kv.m olan,  2 otaqlı,  sənədi  Müqavilə (Çıxarış-Kupça tezliklə veriləcək)   təmirsiz  mənzil satılır.  Binada  qaz, su,  işıq daimi olaraq təchiz olunub.   Müasir standartlara cavab verən kompleksin üstünlükləri: metroya yaxın məsafədə yerləşməsi; 24 saat kamera nəzarəti; geniş və səliqəli həyət;kodlaşdırılmış giriş-çıxış;  yeraltı qarajdan;  istirahətiniz üçün nəzərdə tutulmuş  həyətyanı   sahə:  yaxınlıqda uşaq bağçası və məktəb; tıcarət və xidmət obyektlərı  mövcuddur.   Real müştəri  oldugu zaman qiymətdə  razılaşmaq mümkündür!!",231,"Neftçilər m.
"," Nizami r.
",,,,,,,
1741843,2020-12-08,Yeni tikili,10 / 16,89 m²,2,yoxdur,111 250AZN,vasitəçi (agent),Nermanov rayonu Təbriz Küçəsi yeni tikilidə 16/10 2 otaq təmirsiz mənzil satılır.Binanın 2sürətli səssiz liftləri 24 saat mühafizə xidməti və video müşahidə kameralari yeraltı parking damofon sistemi qazı suyu işığı əlavə generator sistemi mərmər blok. Mənzili alan sakin təmir işlərinə başlaya bilər.Yaşayış binası yaxın zamanda yaşayışa təhvil veriləcək.,59,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,,,
1807877,2020-12-08,Yeni tikili,11 / 17,72.6 m²,3,var,145 000AZN,vasitəçi (agent),"• Unvan: Yasamal, A.Şərifzadə küçəsi, “İnşaatçılar” metrosunun cixişı, “Bizim market” və ""Məhsul"" stadionunun qarşısı
• MTK: FOBOS MTK
• Bina: yeni tikili, sahesi 72,6 m2
• Mərtəbə: 11, bina 17 mərtəbəlidir.
• Otaqların sayı: 3 (2-dən düzəltmə)
• Sənəd: Kupça - Çıxarış 10 ildir alınıb. İpotekaya yararlıdır.
• Döşəmə: parket
• İstilik sistemi: kombi
• Qaz, su: daimi
• Qiyməti: 145 000 AZN
• Mənzil əşyalı satıla bilər.",51,"İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,,,
1805754,2020-12-08,Yeni tikili,15 / 18,95 m²,2,var,128 000AZN,mülkiyyətçi,"Təcili satılır yeni tikili 2 otaq 95m2 tam temirli menzil.daimi gaz,işıg ve su teminatı.Şehere ve denize gözel menzere.Nargile kafesi ile üzbeüz.Avtomobiller üçün park yeri var. Kombi və Ariston sistemi ile techiz olunub. Mətbəx hamam və tualet də isti pol var. Daxili və pvc qapilar keyfiyyətlidir. Təmirdən sonra mənzildə 2 il yaşayış olub.Kirayə verilməyib. Qiymetde endirim olunub. yenədə razılaşmaq olar.",26,"Xətai r.
"," Əhmədli q.
",,,,,,,
1807876,2020-12-08,Köhnə tikili,8 / 9,80 m²,3,var,120 000AZN,vasitəçi (agent),"İDEAL TƏKLİF..

İPOTEKAYA YARARLI..

ATATÜRK prospektində ""AVESTA"" konsernin yaxınlığında

Kirayə verməyə əla variant..

Çox mükəmməl infrastrukturlu ərazidə..

Eksperimental layihəli çox möhkəm daş binada 3 otaqlı,təmirli,İŞIQLI, əla mənzil satılır..

Mənzilin sanuzelləri ayrı ayrıdır..

Mənzil orta blokda yerləşir..

Mənzildən şəhərə yaxşı ponarama acılır..

Binanın lifti dəyişilib..yeni ""OTİS"" liftləri quraşdırılıb..

Binanın həyəti genişdir..parkovka problemi yoxdur..

Şirkətimizin xidmət haqqı mənzilin satış qiymətinin 1%-ni təşkil edi",57,"Nərimanov r.
",,,,,,,,
1807873,2020-12-08,Yeni tikili,10 / 17,137 m²,3,yoxdur,148 000AZN,vasitəçi (agent),"
 Papanin xestexananin yaxinliqinda teze metronun duz yaninda 3 otaqli menzil satilir ! Menzilin ela planirovkasi var butun otaqlar aciqliga baxir ! Binada tamamlama isleri gedir yaxin gunlerde temire izace verileceq ! Seherin her terefine gedis gelis rahatdir ! Nezerinize catdirimki bu qiymete bu erazide ev yoxdur !",42,"Bakı Asiya Universiteti 
"," Nəsimi r.
",,,,,,,
1788537,2020-12-08,Yeni tikili,10 / 17,110 m²,4,var,110 000AZN,vasitəçi (agent),"  Cox tecili !!!!  Qazli Kupçali binada 4 otaqa duzelme menzil satilir İnşatçilar metrosuna yaxin Albali uşaq Baxçasin yaninda ümumi sahesi 100 kv Ətrafda bütün iaşə obyekləri var cox əlverişli yerdə yerləşir geniş heyeti yeralti parking əlavə məlumat üçün əlaqə saxlayin Pod mayak qiymetine satilir !
",20,"İnşaatçılar m.
"," Yasamal r.
",,,,,,,
