id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
1916171,2021-03-29,Yeni tikili,7 / 20,108 m²,2,yoxdur,190 000AZN,mülkiyyətçi,"Yasamal rayonu, Mətbuat prospektində, Nazirlər kabinetinin işçiləri üçün tikilmiş 20 mərtəbəli premium binanın 7-ci mərtəbəsində yerləşən, sahəsi 108 kv. m olan 2 otaqlı yeni təmirdən çıxmış mənzil satılır. Binada yaşayış var, qaz var, yaxın zamanda çıxarış veriləcək. Binanın geniş həyəti, 4 ədəd Mitsubishi markalı lift quraşdırılmış geniş bloku var.
Mənzilin təmirində yüksək keyfiyyətli materiallardan istifadə olunub. Bütün sayğaclar quraşdırılıb, qazla işləyən kombi ilə təchiz olunub. Mənzilin panoraması mətbuat prospektinədir.",246,"Yasamal bazarı 
"," Yasamal r.
",,,,,,
1958351,2021-03-29,Yeni tikili,9 / 16,167 m²,3,var,490 000AZN,vasitəçi (agent),"SATILIR!!! Nerimanov rayonu, ABU Arena ile uzbe-uz, K. Rehimov kucesi, yeni tikili, tam yasayisli QAZLI ve KUPCALI binada, umumi sahesi 167 kv m olan 3 otaqli menzil satilir. Mertebe 16/9, super temir, doseme palid parket, Turkiye istehsali qurasdirilmis metbex, her otaqda kondisioner MITSUBISHI, 2 sanuzel, dus kabina, cakuzi. Suyu, isigi daimidir, istilik sistemi kombi. Butun senedler qaydsindadir. Binada 2 suretli lift, yeralti qaraj, muhafize olunan heyeti, usaq meydancasi. Menzil butun mebel ve texnikasi ile bir yerde satilir. Yaxinliqda usaq baxcasi, mekteb, dayanacaq, marketler ve diger iase xidmeti obyektleri yerlesir. 

ПРОДАЁТСЯ!!! Наримановский район, на против ABU Arena, по улице К. Рагимова, в заселенной новостройке с ГАЗОМ и КУПЧАЙ, ПРОДАЁТСЯ 3-х комнатная квартира обшей площадью 167 кв м.. Этаж 16/9, супер ремонт, полы дубовый паркет, встроенная кухонная мебель Турецкого производства, в каждой комнате кондиционеры MITSUBISHI, 2 с/у, душевая кабина, ждакузи. Свет, вода круглосуточная, отопительная система комби. Все документы в порядке. В здании 2 скоростных лифта, подземный гараж, охраняемый двор, детская площадка. Квартира продаётся со всей мебелью и техникой. Рядом детский сад, школа, магазины, остановка и тд..
",23,"Azərbaycan turizm institutu 
"," Gənclik m.
"," Nərimanov r.
",,,,,
1978174,2021-03-29,Yeni tikili,7 / 16,97 m²,2,yoxdur,185 000AZN,mülkiyyətçi,"Şəhərin mərkəzinə yaxın, Grand Plaza PİLOT layihədə 16 mərtəbəli binanın 7 mərtəbəsində 2 otaqlı mənzil satıram. Mənzilin panoraması bulvar tərəfə baxır. 3 bina artıq hazırdır, 4-cü bina 5-6 ay ərzində hazır olacaq (axırıncı mərtəbə tikilib artıq). Ətrafda böyük parklar (Zorge, Koroğlu, Koala park, ADA) , məktəblər, təhsil kompleksi 1-2 dəqiqəlik piyada məsafədədir. Tavanların hündürlüyü - 3,6 m, 7/24 mühafizə xidməti və video nəzarət,
Konsyerj xidməti və s.

Продаю квартиру на 7 этаже 16-ти этажного здания с видом на бульвар в ПИЛОТНОМ проекте Grand Plaza. Комплекс расположен в пешей доступности больших парков (Zorge, Koroglu, Koala park), вокруг развитая инфраструктура. Комплекс состоит из 4-х зданий, из которых 3 готовые, 4-е почти готово (достраивают последний этаж и ведутся работы внутри здания), будет готово к концу августа текущего года. ",619,"Nəsimi bazarı 
"," Koala parkı 
"," Park Zorge 
"," Dostluq kinoteatrı 
"," Nəsimi r.
",,,
1990302,2021-03-29,Yeni tikili,11 / 20,101 m²,2,yoxdur,140 000AZN,vasitəçi (agent),"N.Nerimanov ray.BTI arxasinda Eliyar Eliyev kucesinde yeni tikili 20 mertebeli binanin 11ci mertebesinde sehere ve denize gozel panoramasi olan sahesi  101 kv.m 2 otag menzil satilir.60%remont olunub esas isler gorulub.Hamam/ tualet ayridi ve remont olunub.Yatag otagida remontludu.Kombi,ariston var.Metbexden kolidora isti pol cekilib.Metbex,kolidor qonaq otagi pod mayakdi ama isiglar cekilib.blokda 3 suretli sessiz lifti var.Bina qazla tehciz olunub istilik sistemi kombidir. suyu ishigi daimidi 24 saat muhafize olunan binadi.binada yeralti qaraj uwag meydancasi,baxca,supermarketler,aptek,poliklinika,skoraya pomosh,kafe ve yaxinligda mektebde var.Merkezi yolun yaninda H.Eliyev merkezine yaxin yerde yerlesir.Ofis haqqi 1%",24,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,,
1990303,2021-03-29,Köhnə tikili,3 / 9,73 m²,3,var,128 000AZN,vasitəçi (agent),"9 mkr 85,65,28 nömreli avtobuslarin son duracagi 3 otaq super temirli yawayiw olmayib pol parket istilik merkezi binanin heyeti temirli parki gözel menzereli yaxinliqda market baxca mekteb v s elave melumat ücün zeng vurun",173,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,
1990300,2021-03-29,Köhnə tikili,1 / 9,54 m²,2,var,93 000AZN,vasitəçi (agent),"Azadliq metrosunun 100 metirliyinde 9/1-ci mertebesinde, orta blokda, 2-otaqdan 3-e duzelme ela temirli menzil satilir. Menzil ipoteka ucunde yarayir. Senedler tam qaydasindadir.
",26,"Azadlıq Prospekti m.
"," Binəqədi r.
"," 7-ci mikrorayon q.
",,,,,
1949543,2021-03-29,Yeni tikili,14 / 17,71 m²,2,yoxdur,130 000AZN,vasitəçi (agent),"Narimanov rayonu. ""Su-Sonasi"" wadlig evin arxasinda.
14/17 martaba. Suretli 2-Lifti var. Sahasi-71 kvm.
Manzil 2-otagliya peredelka olunub. Qazi var ! Kupca var !
KOMBI-istilik sistemi var isti-soyug suyu daimidir.
Manzil Supertamirlidir. Temirden sonra evde yawayiw olunmayib.
Gun erzinde 1-saat qabagcadan zeng vursaniz baxmaq mumkundur.",4,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,,
1874307,2021-03-29,Yeni tikili,4 / 17,118 m²,3,var,300 000AZN,vasitəçi (agent),"Qiymet : 300.000 AZN
Sened :Kupca
Xətai metrosu yaxınlığında 3 otaqlı mənzil satılır. ""AGA CENTER"" və ""KASPİ LİSEYİ""-nin yanında. İnfrastrukturlar: ""BRAVO"" hipermarket,""ASAN XİDMƏT"",""AMAY"" ticarət mərkəzi.Evin altında böyük bir yeraltı qaraj.Uşaq meydançası və ""ERUDIT""uşaq bağçası.24 saat mühafizə olunan həyət, 16/4-cu mərtəbədə 118 m2 əlverişli və rahat tərtibat, yararlı sahəni itirmədən, 2 hamam sanitar qovşaqlar. İki sürətli lift ""SIGMA"".Təmir zamanı yüksək keyfiyyətli materiallardan, parket,bahalı və keyfiyyətli qapı və pəncərələrdən istifadə edilmişdir.""KOMBİ"" sistemi.
Qaz və sənəd var.
Продается 3-х комнатная квартира в элитной новостройке рядом с метро Хатаи.Напротив бизнес цетра ""AGA CENTER"" и лицея ""KASPİ LİSEYİ"".Инфроструктура ТЦ ""AMAY"",гипермаркет ""BRAVO"",рядом ""ASAN XİDMƏT"".Под домом большой подземный гараж, детская площадка и детский сад «ЭРУДИТ»,24 часа охраняемый двор,парковка.Удобная и уютная планировка 118 кв.м на 16/4 этаже без потери полезной площади, в квартире 2 сан/узла. Два скоростнных лифта «СИГМА».При ремонте использованы качественные материалы, паркет, дорогие и качественные двери и фурнитура.Система ""Комби"".
Газ и Купчая есть.",18,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
1990297,2021-03-29,Köhnə tikili,5 / 9,60 m²,2,var,123 500AZN,vasitəçi (agent),"Statistika idaresinin yaninda , Müşviq heykelin arxasinda prestij binada liftnan, 2 otaqli temirli menzil satılır, umumi sahe 58kv.m, orta mertebe, eyvan. Yaxşı infrakstruktur. Su, işiq, qaz daimidi. ",4,"Dövlət Statistika Komitəsi 
"," İncəsənət və Mədəniyyət Un. 
"," Nizami m.
"," Yasamal r.
",,,,
1990295,2021-03-29,Yeni tikili,4 / 17,162 m²,3,yoxdur,590 000AZN,vasitəçi (agent),"Yasamal rayonu Huseyn Cavid pr. AzerTurkBankin ustu 17/4 , 3 otaq , 162 kvm, super evro temirli menzil.Menzil dizayner iwidi . Temirde en keyfiyyetli materiallardan istifade olub .Satiw ucun ve yaxud kiraye ucun nezerde tutulmayib. Icinde yawayiw olmuyub . Ewyalarla birlikde satilir . Binada merkezi istilik sistemi var . Qiymet 590 000  AZN",22,"Elmlər Akademiyası m.
"," Hüseyn Cavid parkı 
"," Yasamal r.
",,,,,
