id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1996692,2021-04-01,Yeni tikili,15 / 17,103 m²,3,var,178 000AZN,vasitəçi (agent),"Bakı.ş.Binəqədi.r.8-ci mkr..Ə.Naxçivani küç A.Sultanova heykəli və Atatürk Parkına  yaxın Naxçıvani Rezidance MTK ya məxsus  Yenitikili 17-mərtəbəli binanın 15-ci mərtəbəsində ümumi sahəsi 103 kv olan 2-otaqdan 3-otaqa düzəlmə (peredelka ) əla təmirli mənzil satılır..Mənzilin təmirində yüksək keyfiyyətli tikinti materiallardan istifade edilmişdir.. Qazı,suyu,işıqı daimidir və sənədləri tam qaydasında  Çıxarışla (Kupçadır) .Binada 24 saat Muhafizə xidməti,kamera görüntüləri,güvənlik 2-mərtəbəli yeraltı avtoparkinq.Siqma liftlər və .s.var.Yaxınlıqda Orta Məktəb,uşaq bağçası,park,poliklinika və Ticarət Mərkəzləri yerləşir.Mənzilin qiyməti 178000 Azn. Real alıcıya mənzilə baxdıqdan sonra  endirim ediləcək......",13,"Ayna Sultanova heykəli 
"," Binəqədi r.
"," 8-ci mikrorayon q.
",,,,,,
1996693,2021-04-01,Yeni tikili,10 / 19,55 m²,2,var,101 000AZN,vasitəçi (agent),"Qaz və Çıxarış! Yasamal rayonu, 167 aylı məktəbin yaninda ""Qelebe Residence"" kompleksində 2 otağa düzəldilmiş mənzil satılır. Keyfiyyətli əla təmir. Gözəl mənzərə. Mərtəbə: 10/19. Ümümi sahəsi – 55 kv.m. İstilik sistemi-kombi.Dəhliz və vanna otağında döşəmə qızdırıcısı. Mühafizə olunan həyəti, 2 sürətli lift, 3 mərtəbəli yeraltı qaraj, həyətində avto dayanacaq, uşaq meydançası.
Yaxınlıqdakı metro – “İnşaatçılar”.
---------
Газ и Купчая! Ясамальский район, рядом со школой № 167. в комплексе ""Qelebe Residence"" продаётся переделанная в 2 комнаты квартира. Прекрасная панорама. Отличный качественный ремонт. Этаж: 10/19. Общая площадь - 55 кв.м. Отопительная система – комби. В коридоре и в ванной полы с подогревом. Охраняемый двор, 2 скоростных лифта, 3-х этажный подземный гараж, во дворе место для парковки автомобиля, детская площадка.
Ближайшее метро – «Иншаатчилар».",37,"İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,,,
1996691,2021-04-01,Yeni tikili,3 / 11,84 m²,2,yoxdur,112 000AZN,vasitəçi (agent),"cox cox tecili yasamal r yeni yasamalda dairevi yolda 11 mertbeli binanin 3 cu mertebesinde radnoy 2 otali umumi sahesi 84 kv/m olan super temirli menzil satilir qaz var su isiq cixaris var tam temirlidir temire ehtiyaci yoxdur ipotekaya yararlidir radnoy 2 otaqdir proyektde dəyişiklyliy olmayib otaqlar cox genisidir binanin qabaginda bina yoxdur binanin etrafinda butun iase abyektleri mekdeb baxca super market istirahet zonasi ve,s yerlesir xais olunur real alicilar elaqe saxlasinlar ofis haqqi 1% teskil edir",7,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,
1996689,2021-04-01,Yeni tikili,16 / 18,211 m²,4,var,370 000AZN,vasitəçi (agent),"Ela lahiyesi ve menzeresi olan 4 otaqlı mənzil satılır. Elimlər metrosuna yaxın ve eyni zamanda cox sakit bir guşədə, tam muhafize olunan qapali binada 4 otaqli menxil satışa çıxarılıb. Tavanın hündürlüyü 3,60 sm. Bina qaz ve kupca ile təmin olunub, evin sənədi müqavilədir. Qiymət de cuzi endirim olunacaqdır.
2 mertebeli yeraltı parkingi
2 eded Otis liferi",27,"Dövlət Statistika Komitəsi 
"," İncəsənət və Mədəniyyət Un. 
"," Yasamal r.
",,,,,,
1996687,2021-04-01,Yeni tikili,14 / 20,110 m²,3,var,210 000AZN,vasitəçi (agent),ƏLA TƏKLİF İPOTEKAYA YARARLI !!! Nəsimi rayonunda 1 saylı Asan xidmətin yanında VİP BLOKDA radnoy 3 otaqlı kupçalı mənzil satılır.Mənzil yaxşı təmirlidir və təmirdən sonra yaşayış olmayıb.Mənzil əşyalı satılır.Binada 24 saat mühafizə 2 sürətli lift yeraltı qaraj var.Yaxınlıqda məktəb universitet supermarketlər var.REAL ALICILAR NARAHAT ETSİN !!!! OFİSİN XİDMƏT HAQQI 1% TƏŞKİL EDİR !!!,12,"Neftçi bazası 
"," Tibb Universiteti 
"," Nəsimi r.
",,,,,,
1996686,2021-04-01,Yeni tikili,6 / 15,54 m²,2,var,104 000AZN,vasitəçi (agent),"Nəsimi rayonu Maqsud Əlizadə küçəsi ilə Azadlıq prospektinin kəsişməsində 1 otaqdan 2 otağa düzəldilmiş tam təmirli yeni tikili mənzil satılır. Mənzil ""Pearl construction"" tərəfindən inşa edilmiş 15 mərtəbəli binanın 6-cı mərtəbəsində yerləşir. Mənzilin kupçası var. Əlverişli ərazidə yerləşir, ətrafında məktəb, supermarket və digər ictimai iaşə obyektləri var.",19,"Neftçi bazası 
"," Nəsimi r.
",,,,,,,
1996682,2021-04-01,Yeni tikili,4 / 10,84 m²,2,var,89 900AZN,mülkiyyətçi,8ci kilometr bazarinin arxa terefinde yerlesir. Sakit ve yasilligi bol olan mehelledir. Orta Temirlidir. Kupcasi var. Razilasmaya gore icerisindeki esyalar ile birge satilir. Qaz su isiq daimidir. Maklerler narahat etmesin,9,"Neftçilər m.
"," Nizami r.
"," 8-ci kilometr q.
",,,,,,
1981885,2021-04-01,Köhnə tikili,6 / 10,66 m²,2,var,90 000AZN,mülkiyyətçi,"2 otağlı mənzil 3 otağa duzəlib.Leninqrad Lahiyəli ev.Metro Xalqlar Dosluğuna 5 dəqiqəlik yoldur.KATV nin arxasi.Orta mərtəbə.Balkonlar biri metroya tərəf,digəri isə dəniz və şəhərə tərəf baxır.Orta təmirli.İstilik sistemi var.Telfon.İnternet.Kabek tv hər otağda.Su.Lift Təzə.Blokda Seyf Qapı.PVC pəncərə.Əlavə Su çəni.Super Mətbəx mebeli yığılıb.",41,"Xalqlar Dostluğu m.
"," Xətai r.
"," Əhmədli q.
",,,,,,
1996684,2021-04-01,Yeni tikili,15 / 25,170 m²,3,yoxdur,215 000AZN,vasitəçi (agent),"Tecili satilir ! ! ! Tibb unisinin arxasinda, 1 sayli seher kliniki xestexanasinin arxasinda 24/14 170 kv Qanuni 3 otaqli menzil satilir. Qaz, su, isiq daimidir. Cox yaxin zamanda kupca verilmelidir. Binanin yeralti qaraji,24 saat muhafize. Binada 60-70 faiz yasayis hal hazirda var. Menzil Skvaznoydu.",6,"Tibb Universiteti 
"," Nəsimi r.
",,,,,,,
1996685,2021-04-01,Yeni tikili,3 / 20,65 m²,2,yoxdur,123 000AZN,vasitəçi (agent),Yasamal Rayonu Serifzade kucesinde Asan xidmetin yaninda 2 otaqli yeni temirden cixmis menzil satilir.Qaz su isiq daimi tam yasayisli bina.Menzilin ela proyekti var sekillerden gorunduyu kimi temir seliqelidir.Ofisin xidmet haqqi1%,33,"İnşaatçılar m.
"," Yasamal r.
",,,,,,,
1996683,2021-04-01,Köhnə tikili,2 / 5,80 m²,3,var,135 000AZN,vasitəçi (agent),"Ayna Sultanovada Kooperasiya Unversitetinin yaxinliqinda DAW binada 3 Otaqli 5\2-i Yaxşi-Temirli Menzil Satilir EŞYALI olaraq 135000 azn , Yaxininda Ataturk Parki, Bazar STORE, Klinika v.s var , Marşrut dayanacaqinada yaxindir .",7,"Nərimanov r.
",,,,,,,,
1996681,2021-04-01,Yeni tikili,4 / 19,121 m²,3,var,169 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR,EURO TƏMİR,ƏŞYALI!!! Yeni Yasamal,Bazar Storenin arxasinda,18 mərtəbəli yeni tikilinin 4-cü mərtəbəsində,sahəsi 120 kv olan,3 otaqlı euro təmirli mənzil satılır.Təbii qazı,işığı və suyu daimidir.Mənzilin təmirində yüksək keyfiyyətli avadanlıqlaradan istifadə olunmuşdur.Yerlər isti pol və bahalı parket ilə təmin olunmuşdur.Təmirdən sonra yaşayış olmayıb.Yaşamaq üçün edildiyindən 65000 azn təmirə pul qoyulub.Qeyd edimki mənzil əşyalı satılır.Əşyalar yeni və işləkdir.Bütün otaqlar işıq görür.Binanın avtoparkingi və sürətli liftləri var.Mənzilin sənədi isə kupçadır!!! REAL ALICILAR ƏLAQƏ YARATSIN!!!",45,"Nəriman Nərimanov m.
",,,,,,,,
1996680,2021-04-01,Yeni tikili,8 / 14,105 m²,3,var,124 500AZN,vasitəçi (agent),"Çıxariş əldədir. Yeni Yasamalda,esas yoldan ve dayanacaqdan 100 metr mesafede,308 sayli mektebin duz yaninda,""AVIQ"" MTK- da,ela temirli,2 otaqdan 3 otaqa cevrilme,geniw ve rahat menzil satilir. Menzilin panoramasi uzu şəhərədir. Koridor,metbex ve sanuzel istipoldur,kollektor sistemidir. Menzilde istilik sistemi Kombidir. Butun otaqlar birinci iwiqladir. Otaqlar cox geniş ve rahatdir. Qaz su ve iwiq daimidir. 2 mertebe yeralti dayanacaq var,liftler birbawa dayanacaqa qeder düşür. Binanin heyeti qapalidir,maşın girmeye icaze yoxdur. Bina cox yuksek seviyyede inşa edilib,divarlar kerpic yox,penoblokla hörülüb. Ipoteka ile almaq isteyenler rahat muraciyet ede biler,senedler hazirdir.",10,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,
1996679,2021-04-01,Köhnə tikili,1 / 1,30 m²,2,var,28 000AZN,mülkiyyətçi,Təci̇li̇ sati̇li̇r Sabuncu qəsəbəsində kupcali̇ təmi̇rli̇ ev- ( şəxsi̇ mülkdür ) ümumi sahəsi 30 kv yaşayiş sahəsi 22 kv  (15 + 7kv ) REAL ALİCİYLA RAZİLİGA GƏLMƏK OLAR  - unvan Sabuncu qəsəbəsi Nesib Məlikov 26 menzil 7 ev yaxinliqda araz və bravo marketlər orta məktəb 170 və 67 (100 metirlik məsafədə) yerləşir- divarin qalinligi 90 santimetr- otaqlarin hündürlüyü 3.20 - su gaz daimidir --- alqi̇ satqi̇dan 5 gün sonra evi̇n acarlari̇ yeni̇ sahi̇bi̇nə təhfi̇l veri̇ləcək - ev satildigi zaman elan derhal silinəcək - elan varsa -ev de var !,39,"Sabunçu r.
"," Sabunçu q.
",,,,,,,
1996677,2021-04-01,Yeni tikili,14 / 19,128 m²,3,var,245 000AZN,vasitəçi (agent),"Nerimanov Metrosu azinko yawayiow kompleski 3 otaq 128 kv sahesi super  temir 19 mertebeli binanin 14ci mertebesi binada 2 sanitar qovwagi var qaz kupca var qiymet 245 000 manat Mebelle birlikde 245 000 e almaq olar.

bawqa evlermizde var satiwda",89,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,,,
1996676,2021-04-01,Yeni tikili,12 / 19,55 m²,2,var,110 000AZN,vasitəçi (agent),"DİQQƏT!!Əla fürsət!!Bakı şəhəri Yasamal rayonu İnşaatçılar metrosu yaxınlığında Qelebe Residence yaşayış kompleksində 19 mərtəbəli binanın 12-ci mərtəbəsində 1 otaqdan 2 otağa düzəlmə SUPER təmirli mənzil təcili olaraq satılır.Mənzildə qaz,su,işıq daimidir.Mənzilin kupçası hazırdır.İstənilən vaxt alına bilər.Bina çox əlverişli ərazidə yerləşir.Yaxınlqda metro,usag bagcasi məktəblər supermarketlər və s mövcuddur.Xaiş ediəm ciddi şəxslər əlaqə saxlasın.Ofis haqqı 1%..",24,"İnşaatçılar m.
"," Yasamal r.
"," Yasamal q.
",,,,,,
1982758,2021-04-01,Yeni tikili,14 / 17,155 m²,4,var,375 000AZN,vasitəçi (agent),"ƏLA TƏKLİF!!!

QAZLİ VƏ ÇİXARİŞLİ!!!

Yeni tikili ELMLƏR AKADEMİYASİ metrosunun yaninda yerləşir,mənzil binanin cənub hissəsində yerləşir,çox yuksək keyfiyətlə modern uslubunda təmir olunub,istilik sistemi kombi,şəhərə gozəl mənzərəsi var,2s/q,mərmər bloklar,2ədəd surətli liftləri,yeralti qaraj,çox geniş həyət,24saat muhafizə və kamera muşahidəsi,yaxinda məktəb,baxça,metro,maqazalar,binanin 1ci mərtəbəsində BRAVO market fealiyət gostərir,və s.Təmirdən sonra yaşayiş olmayib.

СУПЕР ПРЕДЛОЖЕНИЕ!!!

ГАЗ И КУПЧАЯ ЕСТЬ!!!

Комплекс расположен около метро ЭЛМЛЯР АКАДЕМИЯСЫ,квартира расположена на южной стороне комплекса,очень дорогой и качественный ремонт в стиле модерн,2санузла,отопительная система комби,супер-понарама города,мраморный блок,2скоростных лифта,подземный гараж,очень большой,зеленый двор,круглосуточная охрана и видеонаблюдения,рядом школа,детсад,метро,в 1ом этаже здания БРАВО маркет,т.д.После ремонта не жили.",10,"Elmlər Akademiyası m.
"," Hüseyn Cavid parkı 
"," Yasamal r.
",,,,,,
1996675,2021-04-01,Yeni tikili,6 / 11,115 m²,3,var,138 000AZN,vasitəçi (agent),"Yasamal rayonu Yeni yasama qesebsinde bizim market yaxinliginda yerlesen 11 mertebeli yeni tikilinin 6 ci mertebesinde umumi sahesi 115 kv olan 3 otaqli tam temirli menzil satilir..Qaz su isiq daimidir...Istilik sistemi kombidir...Doseme parket..>Senedler qaydasindadir...Kupca var...
Elave melumat ucun zeng ede bilersiz...Shirketin xidmet haqqi 1%",52,"İnşaatçılar m.
"," Yasamal r.
"," Yeni Yasamal q.
",,,,,,
1996674,2021-04-01,Köhnə tikili,2 / 5,60 m²,3,var,120 000AZN,vasitəçi (agent),"Yasamal rayonu,Elimler akademiyasi,Space Tv yaninda yerleshe 5 mertebeli binanin 2 ci mertebesinde yerleshen 3 otagli 60kv.m menzil satilir .Menzil Kupcalidi....Giymet bashlangic120000",7,"Space TV 
"," Texniki Universiteti 
"," Yasamal r.
",,,,,,
1996671,2021-04-01,Köhnə tikili,2 / 9,90 m²,4,var,120 000AZN,vasitəçi (agent),9-cu mikrarayonda Mir Celal kucesinde pirdelka 4 otaqlidir. Qarajida var oda 15000 satilir. QIYMETDE RAZILASMAQDA OLAR,25,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,,
1996673,2021-04-01,Yeni tikili,6 / 17,97 m²,2,var,190 000AZN,vasitəçi (agent),"xətai metrosuna yaxın super təmirli mənzil satılır. 6/17 mərtəbə. kupça var. 2 san uzel.
ətraflı məlumat üçün buyurun zəng edin.

Удобная планировка, 2 с/у, свежий ремонт. Газ и купчая. Рядом с метростанцией Хатаи. 6/17 этаж. для подробной информации звоните.",9,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
1996661,2021-04-01,Yeni tikili,4 / 16,118 m²,3,var,120 000AZN,vasitəçi (agent),"Sened : Kupca

rayonu Ehmedli qesebesi, Hezi Aslanov metrosuna yaxinliqda yerlesen Qismet MTK-ya mexsus 16 mertebeli yeni tikili binanin 4cu mertebesinde umumi sahesi 118kv olan qanuni 3 otaqli temirli menzil satilir.",29,"Həzi Aslanov m.
"," Xətai r.
"," Əhmədli q.
",,,,,,
1996660,2021-04-01,Yeni tikili,10 / 18,105 m²,2,var,190 000AZN,vasitəçi (agent),"Elmler Akademiyasi,BDU yani pol parket,genish heyeti,metbex mebeli,kombi sistemi,siqma lift,qaz kupca. Eshyali satilir .
",12,"Bakı Dövlət Universiteti 
"," Elmlər Akademiyası m.
"," Yasamal r.
"," Yasamal q.
",,,,,
1996654,2021-04-01,Yeni tikili,11 / 20,181 m²,4,var,188 000AZN,vasitəçi (agent),"TƏCİLİ !!! ELİT KOMPLEKSDƏ !!!

Nərimanov rayonunda Əliyar Əliyev küçəsində metroya ayaqla 4 5 dəqiqəlik məsafədə radnoy 4 otaqlı podmayak mənzil satılır.Mənzilin gözəl planirovkası va.Kompleks avqust ayında təhvil veriləcək.Təmirə 1 aya icazə veriləcək.Kompleksin geniş həyəti var.Binanın 24 saat mühafizəsi yeraltıqarajı 2sürətli lifti olacaq...
QEYD:ŞİRKƏT 1500AZNDƏN SATIR.QİYMƏT SONDUR...
Real alıcılar narahat etsin !!!",25,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,,,
