id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1858008,2021-01-14,Yeni tikili,16 / 18,168 m²,3,var,350 000AZN,vasitəçi (agent),"Çox təcili! 
Bakının ən prestijlı ərazilərindən birində yerləşən 
28 MAY metrosunun yaxınlığında, R. Behbutov küçəsində, 
Xarici Dillər Universitetinın, “AKVA PARK” yaninda. 
Yüksək səviyyədə inşa edilmiş elit yaşayış kompleksində, 
KUPÇA (ÇİXARİŞ) VAR! 
3 otaqlı DİZAİN  TƏMIRLI mənzil satılır. 
ümumi sahəsi 168 kv/m olan, 18 mərtəbəli binanın 16-cı mərtəbəsindədir. 
 Parket döşəmə. Geniş işıqlı otaqlar və mətbəx. Quraşdırılmış mətbəx mebeli 
məişət texnikası ilə. Iki ayrı sanitar qovşağı, cakuzi, duş kabinasiyla. 
Binanın mühafizəli həyəti ,video nəzarətlə,mərmər döşənmiş bloku, 
yeraltı qarajı, 
2 ədəd yüksək sürətli lifti. Mühafizə xidməti yüksək səviyyədədir. 
Binanın yerləşdiyi yer yüksək infrastruktura malikdir, 
komfort yaşam üçün hər şey var. 
-- Tam ətrafli məlumat almaq üçün əlaqə nomrəsinə zəng edə 
və ya whatsapp ilə yaza bilərsiniz---. 
------------------- 
В одном из самых престижных мест  города, 
в районе   метро 28 МАЯ  ПО УЛИЦЕ Р. БЕЙБУТОВА 
РЯДОМ С УНИВЕРСИТЕТОМ ИНОСТРАННЫХ ЯЗЫКОВ,
 около АКВА ПАРКA . Элитное, жилое здание с КУПЧЕЙ!
На продаже  3 - х комнатная квартира. Общая площадь 168 кв.м, 
на 16этаже 18 этажного комплекса. 
КВАРТИРА С ДИЗАЙНЕРСКИМ РЕМОНТОМ. Пол паркет. 
Два  раздельных  санузла 
 с  душевой  кабиной и джакузи  сантехника от ведущих мировых производителей. Встроенная кухонная мебель с бытовой техникой. Отдельная гардеробная  комната. Мраморные блоки, два скоростных лифта, 
подземный гараж с парковочной зоной, 24 часа охраняемой территории с видео - наблюдением. 
Прекрасный район с развитой инфраструктурой и удобной транспортной доступностью.
",34,"Azərbaycan Dillər Universiteti 
"," Bakı Slavyan Universiteti 
"," Sirk 
"," 28 May m.
"," Nəsimi r.
",,,,
1858007,2021-01-14,Yeni tikili,4 / 9,300 m²,5,var,950 000AZN,vasitəçi (agent),"Seherimizin en nufuzlu erazilerinden ve en elit binalarindan biri olan , mohtesem gorunusu ile nagillar alemini xatirladan ROSEVILLE PREMIUM RESIDENCE Yasayis Kompleksinde 9 /4 umumi sahesi 300 kv/m 5 otaqli temirsiz menzil satilir.
Roseville Premium Residence yasilliqlarla ehatelenen ve mohtesem Skandinaviya uslubu ile insa edilmis bir nece binadan ibaret yasayis kompleksidir. Usaq-eylence parki, aciq hovuz , gul-cicekli bagcalar, avtodayanacaq ile temin edilib.
Roseville Premium Residence sakinlerine luks yasayis terzi ved edir.",35,"Zoopark 
"," Nərimanov r.
",,,,,,,
1858006,2021-01-14,Köhnə tikili,5 / 9,55 m²,2,var,82 000AZN,mülkiyyətçi,"Təcili: Bakıxanov qəs. Aygün Citiy t/m-nin yanında, Leninqrad layihəli, 9 mərtəbəli evin 5-ci mərtəbəsində, orta blok, əla və səliqəli təmirli, 2 otaqlı (otaqlar ayrı), mənzil satılır. Yaxınlıqda bütün infrastrukurlar mövcuddur. Lift işləkdir. Qaz, su, işıq daimidir.
",38,"Sabunçu r.
"," Bakıxanov q.
",,,,,,,
1858003,2021-01-14,Yeni tikili,7 / 18,200 m²,4,var,580 000AZN,vasitəçi (agent),"""PARK AZURE"" - Bakı Şəhərin ən elit, bahalı və yaşayışlı yeni tikilidə 4 otaqlı mənzil satılır. Mərtəbə 18/7. Ümumi sahəsi 200 kv/m. Əla planlaşdırılma. Yelcəkən mənzil. Super Təmir. 2 sanuzel və 2 eyvan (şəhərə gözəl mənzərə ilə). Mərkəzi isitmə sistemi.3 sürətli Lifti, mühafizəli bina, geniş həyəti, uşaq meydançası, qarajı var.Bütün Əşyalarla satılır.Qiyməti 580000 АЗН.
""PARK AZURE"" - это одна из самых Элитных и Дорогих Новостроек города Баку!!! Продаётся 4-х комнатная квартира!!!! Этаж 18/7 . Общая площадь 200 кв. Отличная планировка. Сквозная квартира. Квартира супер ремонт. Имеются 2 санузла и 2 балкона (С прекрасной панорамой на город). 3 скоростных лифта. Центральная отопительная система. Охраняемый дом, большой двор, детская площадка, паркинг. Цена 580000 AZN.
",54,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
1834781,2021-01-14,Yeni tikili,15 / 17,84 m²,3,yoxdur,143 000AZN,mülkiyyətçi,Nasimi rayon polis idarasi ila uzuza 3otaq  mənzil satılır binada yasayis var qaz var 84 kv radnoy3 otaq butun otaqlarin pancarasi var  daniza mazarasi var 17  /15 qiymat kv.metiri 1700m sondu  Qiymət 143.000 azn,46,"Dostluq kinoteatrı 
"," Azərbaycan Dillər Universiteti 
"," Bakı Slavyan Universiteti 
"," Koala parkı 
"," Nəsimi r.
",,,,
1858004,2021-01-14,Yeni tikili,12 / 15,105 m²,3,var,160 000AZN,vasitəçi (agent),"Baki  şəhəri, Səbayil rayonu , Badamdar şossesi də yeni tikili 15 mərtəbəli binanin 12-ci mərtəbəsində 2-dən 3-ə  düzəlmə  əla təmirli mənzil satişa çixarilib. Sahəsi   105 kv\m dir.Mənzil  bütün  eşyalari ilə birlikdə satilir. Mənzil  1 qonaq otaği,2  yataq otaği, 1 mətbəx,balkon  və 1 s\q ibarətdir.Geniş balkon,balkonda tesarufat otaği ,su çəni var.Qaz,işiq,su daimidir.İnfrastruktur cəhətdən əl verişli yerdə yerləşir.Yaxinliğinda məktəb , bağça , mağaza və digər iaşə obyekləri mövcuddur.Sənədi kupçadir.
Qiymət – 160 000AZN 
Xidmət haqqi – 1 % təşkil edir",47,"Səbail r.
"," Badamdar q.
",,,,,,,
1858002,2021-01-14,Köhnə tikili,2 / 9,75 m²,3,var,140 000AZN,vasitəçi (agent),"Salam Elmler m/s yaxinliqinda kohne tikili 9 mertebeli binanin 2 ci mertebesinde orta temirli menzil Satilir.Menzil Seherin merkezinde yerlesir.Qaz, Su, isiq daimidir. ELave melumat ucun buyurun elaqe saxlayin.",43,"Yasamal r.
",,,,,,,,
1858001,2021-01-14,Köhnə tikili,7 / 9,110 m²,4,var,125 000AZN,vasitəçi (agent),"Yeni Yasamalda Bravo marketin yaninda 9 mərtəbəli binanin 7 mərtəbəsində 4 otaqli mənzil satilir.İnşaatcilar və 20 yanvar metrolarina yaxindi.Yaxınlıqda məktəb, bağçalar, iaşə obyektləri və s. yerləşir.Əlavə məlumat uçun zəng edin.",37,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,
1856245,2021-01-14,Yeni tikili,8 / 22,150 m²,3,var,222 000AZN,vasitəçi (agent),"İPOTEKAYA YARARLI !!!

Nəsimi rayonunda Tibb universitetinin yanında radnoy 3 otaqlı kupçalı mənzil satılır.Mənzil əla təmirlidir.Mənzilin 2 balkonu var.Mənzilin təmirində yüksək və keyfiyyətli materiallardan istifadə olunmuşdur.Binada 24 saat mühafizə 2 sürətli lift səliqəli bloku var.Binanın yaxınlığında market məktəb klinikalar var...

REAL ALICILAR NARAHAT ETSİN !!!",49,"Neftçi bazası 
"," Tibb Universiteti 
"," Nəsimi r.
",,,,,,
1857998,2021-01-14,Yeni tikili,17 / 18,90 m²,2,var,108 000AZN,vasitəçi (agent),"TƏCİLİ!!! Qara Qarayev metrosu Bona Dea International hospital və Romance Palace şadlıq sarayının yaxınlığında yeni tikili 18 mərtəbəli binanin 17-ci mərtəbəsində sahəsi 90 kv.m olan ( extra 5 kv/m ) 2 otaqli (rahat 3 otaq etmək mümkündür), panoramali POD MAYAK mənzil satılır.Qaz,Su,Isiq,Muhafize 24/7 Sənəd: Chixarish(binada!), muqavilə (kupca alan adamın adına veriləcək)",44,"Qara Qarayev m.
"," Nizami r.
"," 8-ci kilometr q.
",,,,,,
