id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
1809449,2020-12-09,Yeni tikili,8 / 18,128 m²,3,var,350 000AZN,vasitəçi (agent),"Yasamal ray. Hesen bey Zerdabi kuc. mohtesem kompleks olan ""Sokolad Tower"" de 18/8
3 otaq 128 kv super temirli ve esyali menzil satilir. VIP kompleks olan binanin heyetinde 3 mertebeli qarac sistemi , usaqlar ucun eylence ve idman saheleri movcuddur . qaz kupca var.",8,"Yasamal bazarı 
"," Yasamal r.
",,,,,,
1809446,2020-12-09,Yeni tikili,4 / 22,175 m²,4,var,130 000AZN,vasitəçi (agent),"Təcili Satılır !!! 
Yasamal rayonu, Moskva prospekti, yeni tikili binada 22 mərtəbəli binanın 4 cu mərtəbəsi, Ümumi sahəsi 175 kvm . 4 Otaqlı  Podmayak Mənzil təcili olaraq satılır. Mənzilin qazı suyu , işıqı daimidir. Binanın  geniş infrastrukturu var .Sənədi kupçadır. Qıyməti 130 000 azn
Срочно Продается !!!
В Ясамальском районе , на проспекте Москва, расположенная в новостройке 22 /4 этаже , общей площадью 175 квм . 4-х комнатный Подмаяк квартира срочно продается. В квартире вода, газ, свет постоянный . У здании очеь развитая инфраструктура.Документ купчая.  Цена 130 000 азн
",54,"20 Yanvar m.
"," Yasamal r.
",,,,,,
1809445,2020-12-09,Köhnə tikili,5 / 9,70 m²,3,var,105 000AZN,vasitəçi (agent),"Memar Ecemi metrosun cixisindaki 9 mertebeli binanin 5 ci mertebesinde yerlesir. Evin menzeresi cox gozeldir.. Menzilin pencerleri yola ve metroya baxir. Memar ecemi kuruquna baxir. Ev 3 otaqdir yeni temirden cixib. Bina liftlidit. Qapi damafondur. Metbext mebeli yeni.yiqilib. Temirden sonra yasayis olmayib. Pencerler plastikdir. Butun otaqlarin pencersi var. Balkonu otaqa qatilib. Ev esyalidir. Metbexde paltar yuyan masin, qaz peci, yeni metbext mebeli, soyuducu, aspirator var. Ev kombi ile istinir. Evin butun otaqlari konbidir. Evde kondisioner, her otaqda bahali cilciraq ve perdeler yenidir. Hamada butun aksesualar yenidir. 1 qonaq otaqi, 1 kuxna, 1 yataq, 1 usaq yataqi, holl, ve otaqa ara kesmeli olan balkondan.ibaretdir. Zal cox boyukdur ve.mebelleri var. Yataq otaqida mebelnen tam temin olunub. Butun maqazalara, marketlere, mektebe, usaw baxcasina cox yaxindir. Binanin arxasinda masin saxlama yeri var. Yasamaq ucun butun esyalar var. Kombi, soyuducu, qaz peci, aspirator, kondisoner, butun otaqlarin teze perdesi, cilciraqi, mebeli, teze moydadir, hamam.aksesurlari. Butun otaqlar yeni divar kaqizidir. Ev temirden cixandan sonra yasayis olmayib. Evin qiymeti sonduur , Real alici ile danismaq olar , Wirketin xidmet haqqi 1 % dir .ELA TEKLIFDI !",4,"Memar Əcəmi m.
"," Nəsimi r.
",,,,,,
1721012,2020-12-09,Yeni tikili,12 / 13,120 m²,3,var,175 000AZN,vasitəçi (agent),"İnşaatcilar m/s Şerifzadə k.AG CİCƏYİM ş/s yani 13 mərtəbəli binanin 12 ci mərtəbəsində sahəsi 120 kv olan tam təmirli 3 otaqli mənzil satilir.
Gözəl panaram, İnşaatçılar metrosunun çıxışı,24 saat qorunan həyəti,uşaq meydancası,pol parket,kombi istilik sistemi,2 sanqovşqaq , 2 balkonu və sair.
.Yaxınlıqda i̇stirahət parkları, məktəb və bagca,spa, fi̇tnes və idman zallari , dayanacaq ,Araz,Favarit və Bravo marketlər. binanin ətrafinda həyat ücün vacib olan bir cox infrostruktur obyektlər yerləşir. binanin və binanin yerləşdiyi yerin təqdimata ehtiyaci yoxdur.",49,"İnşaatçılar m.
"," Yasamal r.
",,,,,,
1809444,2020-12-09,Köhnə tikili,5 / 5,33 m²,1,var,47 500AZN,vasitəçi (agent),Memar Əcəmidə 3-cü mkr Bazarı ilə üzbəüz yola baxaın binada BALKONLU 1 otaqlı hazırda icarədə olan mənzil satılır.Bina infrastruktur cəhətdən əlverişli ərazidədir.Ətraflı məlumat üçün zəng edin.,5,"Memar Əcəmi m.
"," Nəsimi r.
",,,,,,
1809442,2020-12-09,Köhnə tikili,6 / 9,80 m²,3,var,109 500AZN,vasitəçi (agent),"Menzil Neftciler metrosunun duz cixisinda LC WAIKIKI nin arxasindaki 9 mertebeli eksperimentalni binada yerlasir.Isiqi,suyu,qazi daimidir.Menzil tam esyali satilir evdan hecna cixmir.Binanin heyeti tam temirlidir usaq oyun yeri,besetka,yasilliq.Bina infrastruktur baximindan cox elverisli erazide yerlasir.Baxcalar,mektebler,maqazalar,ticaret merkezleri,metro ve s.Elave melumat ucun buyurub elaqe saxlaya bilersiniz.",64,"Neftçilər m.
"," Nizami r.
",,,,,,
1809434,2020-12-09,Köhnə tikili,2 / 9,60 m²,3,var,100 000AZN,vasitəçi (agent),"TƏCİLİ  ƏLA  TƏMİRLİ MƏNZİL SATILIR!!!  Suraxanı  rayonu,   Yeni Günəşli, 33 nömrəli bölmənin yanında, “Tək Bina” kimi  adlanan,  Samir Cəfərov  küçəsi, “Q” yaşayış massivi,  9 mərtəbəli köhnə tikili binanın 2-ci mərtəbəsində, ümumi sahəsi  60   kvm, 3 otaqlı,  QAZLI ÇIXARIŞLI  əla təmirli əşyalı  menzil tecili olaraq satılır. Mənzil  “Skvaznoydu” (Yelçəkən)  və  geniş işıqlı otaqları vardır. Mənzilin təmiri zamanı   yüksək keyfiyyətli materialardan istifadə olunmuşdur.  Mənzildə dövlət istilik sistemi ilə yanaşı kombi və ariston istilik sistemləri də quraşdırılıb. Mənzildə qapalı eyvan var. İşıqlı və havalı mənzildir. Mənzillə birlikdə blokda klodovka da var. 7/24 isti soyuq su, binanın damlnda 2 tonluq su çəni də var. Elektrik sistemi avtomatlaşdırılıb əla vəziyyətdədir.  İnfrastuktur cəhətdən əlverişli yerdə yerləşir.  Binanin yanında məktəb, bağça, super marketlər, qadın və kişi salonu, tibb mərkəzi və ticarət mərkəzləri var. Aylıq stabil gəlir əldə etmək  üçün   (400-450) azn çivarında kirayə vermək mümkündür. Real müştəri  oldugu zaman qiymətdə razılaşmaq mümkündür.  ",5,"Suraxanı r.
"," Yeni Günəşli q.
",,,,,,
1809441,2020-12-09,Yeni tikili,5 / 17,110 m²,3,var,134 700AZN,vasitəçi (agent),"Təcili Təmirli Mənzil Satilir!!! Xətai r-nu,Həzi Aslanov m\st 5 dəqiqəlik məsafədə ,Xudu Məmmədov küç Neptun marketin yaxınlıgında 16 mərtəbəli yeni tikili binanın 5-ci mərtəbəsində yerləşən sahəsi 110 kv olan QANUNİ 3 otaglı mənzil satilir. Qaz,su,işıg daimidir .Mənzil qanuni 3 otagdır,sadəcə mətbəxlə qonag otaginin arası ləgv edilib.Əlavə məlumat üçün qeyd olunan nömrə ilə əlaqə saxlaya bilərsiz. Şirkətin komissiyası 1 % təşkil edir.",55,"Həzi Aslanov m.
"," Xətai r.
",,,,,,
1809437,2020-12-09,Yeni tikili,7 / 12,125 m²,3,var,175 000AZN,vasitəçi (agent),"İPOTEKAYA YARARLI !!!
Yasamal rayonu Yeni Yasamal, yeni tikili tam yaşayışlı qazlı Kupçalı əla təmirli 12 mərtəbəli binanın 7 ci mərtəbəsində 125 kv/m sahəyə malik olan 3 otaqlı super əla təmirli mənzil satılır.
Mənzil çox geniş əla təmirli və yelçəkən ( skvoznoy) proyektə malikdir.

Qiymət 175000 azn
Real alıcıya endirim olunacaq
Ətraflı məlumat üçün zəng edə bilərsiz.
Xiddmət haqqı 1% təşkil edir",7,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,
1809438,2020-12-09,Yeni tikili,16 / 18,140 m²,3,var,267 000AZN,vasitəçi (agent),8-Cİ mikrorayon  MONTE-KRİSTO şadlıq evinin yaxınlığında inşa edilmiş 18 mərtəbəli yeni binanın 16-cı mərtəbəsində tam təmirli 3 otaqlı mənzil satılır.Ümimi sahəsi  140 kv.m.-dir.qaz.su.işıq  təminatı  daimidir.Mənzildə təmirdən  sonra  yaşayış  olmamışdır.2 ayrı-ayrı sanitar qovşaq vardır.Sənədləri qaydasındadır.Yaxınlıqda ticarət mərkəzləri .məktəb .supermarket  və  tibb müəssısələri  digər zəruri oyektlər  vardır.Real alıcılarla  mənzilə baxdıqdan  sonra qiymətdə müəyyən razılığa gəlmək  mümkündür.,31,"Binəqədi r.
",,,,,,,
1809439,2020-12-09,Yeni tikili,5 / 16,125 m²,3,yoxdur,142 000AZN,vasitəçi (agent),"Tecili satilir.9 mkr Terlan wadliq sarayinin arxasi.17/6 ela temir,3 otaq, kombi, isti pol,internet, telefon, parket dos eme, qoz agacindan qapilar, 3 eyvani var.iki lifti var.blok seliqeli ve temirli.evin altinda qaraji.mekteb, bagca ve gip ermarketler yaxinliqda.blokda wexsi kladofka var.mebeller qa lacaq.binanin arxasinda boyuk mekteb, boyuk stadion gozel he yetyani parki var.temiz ve seliqeli ev.real alicilara endiri m var.maklerler narahat etmesinler.",8,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,
1809432,2020-12-09,Yeni tikili,15 / 17,140 m²,3,var,129 000AZN,mülkiyyətçi,"Nizami rayonu,8 km qesebesinde ,Nazli sadliq evinin arxasinda 17 mertebeli binanin 15 mertebesinde umumi sahesi 140 kv.m lik 3 otaqli temirsiz menzil 129000 azn satilir .yaxinliqda butun infrastruktur var . Bina sekili sertidir Elave suallara telefon vasitesi ile cavab vere bilerem ",30,"Nizami r.
",,,,,,,
1809433,2020-12-09,Yeni tikili,8 / 14,95 m²,2,var,130 000AZN,vasitəçi (agent),"QAZ KUPCA!!!İPOTEKAYA YARARLI !!!
Yasamal rayonu Yeni Yasamal Bizim marketin yanında. Yeni tikili tam yaşayışlı qazlı Kupçalı əla təmirli 14 mərtəbəli binanın 8 ci mərtəbəsində 95 kv/m sahəyə malik olan 2 otaqli super təmirli mənzil satılır.Temirden sonra yasayis olmayib.Acarlar alqi satqi gunu tehvil verilecek.",10,"İnşaatçılar m.
"," Yasamal r.
"," Yeni Yasamal q.
",,,,,
1809430,2020-12-09,Yeni tikili,7 / 15,136 m²,3,var,239 000AZN,vasitəçi (agent),"Elmlər metrosuna yaxın,Bakı Dövlət universitetinə və 53 saylı məktəbə yaxın yerləşən yaşayış kompleksində 3 otaqlı mənzil satırır. Bütün otaqların girişi ayrıdır və yüksək zövqlə təmir olunub. 2 sanitar qovşağı var. İstilik sistemi kombi,binanın geniş həyəti var,həyətdə uşaq baxçası mövcutdur,2 ədəd sürətli (Hyundai) liftləri.daimi qorunan həyət.yerüstü və yeraltı avtoparkingi.Binanın altında böyük market mövcuddur.Rial aliciya endirim olunacag",36,"Yasamal bazarı 
"," İnşaatçılar m.
"," Yasamal r.
",,,,,
1809428,2020-12-09,Yeni tikili,3 / 18,101 m²,3,var,128 000AZN,vasitəçi (agent),"H.Aslanovda Sərhəd Akademiyasının yanında qanuni 3 otaqlı mənzil satılır. Səliqəli evdir, yaxşı təmir olunub. Çox əlverişli yerdə yerləşir. Qaz su işıq daimidir. İstilik sistemi mərkəzi istilik sistemidir. İki ədəd lift var. Məktəb, bağça, avtobus dayanacaqlarə, marketlər (Araz, Bravo), apteklər və s iaşə obyektləri binanın tam yanındadır. Sənədi Kupçadır. İpotekaya yararlıdır. Təcili satıldığı üçün qiymətdə endirim edilib. Əlavə məlumat üçün əlaqə saxlaya bilərsiniz. ",13,"Xətai r.
",,,,,,,
1809427,2020-12-09,Köhnə tikili,6 / 10,82 m²,2,var,133 000AZN,vasitəçi (agent),"Ataturk parkina yaxin kuceye baxan 2 otaq tam temirli cox genis menzil esyalari ile birge tecili satilir.
Yer palid parketdir.
Kombi istilik sistemi var.
Bina 2004 cu ilin binasidir. 
Hem neqd hem ipotekaya yararlidir. 
Butun mebel ve texnika qalir. 
Parka piyada 5 - 6 deqiqelik mesafede yerlesir. 
Menzilin onu aciqdir. 
Qiymet 150 minden dusulub. 
Alib cox rahat 500 - 550 manata icareye vermek olar.",361,"Ayna Sultanova heykəli 
"," Nərimanov r.
",,,,,,
1809425,2020-12-09,Yeni tikili,6 / 13,85 m²,3,var,120 000AZN,vasitəçi (agent),"ƏLA  TƏMİRLİ MƏNZİL  SATILIR!!!  
Nizami rayonu, Neftçilər metrosu, “Nazlı” şadlıq sarayının yanında, Naxçivanski küçəsi, “ATLANT” Mtk-ya məxsus  13  mərtəbəli yenitikili  binanın  6-ci  mərtəbəsində,  85  kvm-lik,  (2 dan- 3 düzəlmə),  QAZLI VƏ ÇIXARIŞLI,  əla təmirli   mənzil satılır.  Binada  su, işıq daimi olaraq təchiz olunub. Mənzilin xoş aurası və  geniş işıqlı otaqları vardır.  Mənzilin təmirində  şəxsi yaşayış üçün keyfiyyətli materialarıdan istifadə olunmuşdur. Zal olduqca genişdir.  Mənzilin təmiri zamanı döşəmə parket, yığma tavan, çılçıraqlardan, mətbəx  mebeli + avadanıqları,  sanuzeldə  + aksessuarlardan və kombi  sisteminen istifadə olunub. İnfrastruktur cəhətdən əlverişli yerdədir. Yaxınlıqda məktəblər, bağçalar,  supermarketlər vardır. 24 saat kamera nəzarəti; geniş və səliqəli həyət; kodlaşdırılmış giriş-çıxış; mərmər bloklar;  müasir tələblərə uyğun lift; yanğın təhlükəsizlik sistemi; yaxınlıqda uşaq bağçası və məktəb; tıcarət və xidmət obyektlərı  mövcuddur.   Aylıq stabil gəlir əldə etmək isdəyənlər üçün də əla fürsətdir (aylıq  450-500 azn civarında mənzili kirayə verə bilərsiniz).",319,"Neftçilər m.
"," Nizami r.
",,,,,,
1809424,2020-12-09,Yeni tikili,4 / 22,145 m²,3,yoxdur,175 000AZN,vasitəçi (agent),"Здание газифицировано! Ясамальский район, по проспекту Метбуат, над зданием Кабинета Министров в элитной, заселенной новостройке продаётся 3-х  комнатная квартира. Под Маяк. Удачная планировка. Этаж: 4/22. Общая площадь - 145 кв.м. Охраняемый двор, 4 скоростных лифта, генератор,подъезд с мраморным покрытием, 2-х этажный подземный гараж. Зона отдыха.
Купчую скоро выдадут.
KOD: 21482
_________
Bina qazla təchiz olunub! Yasamal rayonu,Mətbuat pr., Nazirlər Kabinetinin binasında 3 otaqlı mənzil satılır. Binada yaşayış var. Təmirsiz. Uğurlu layihə. Mərtəbə: 4/22. Ümümi sahəsi: 145 m2. Mühafizə olunan həyəti, mərmər girişlər, 4 sürətli liftlər, generator, 2 mərtəbəli yeraltı qaraj, yerüstü avto dayanacaq. İstirahət guşəsi.
Çıxarış yaxın zamanda veriləcək.
KOD: 21482
",39,"Bakı Dövlət Universiteti 
"," Elmlər Akademiyası m.
"," Yasamal r.
",,,,,
1809423,2020-12-09,Köhnə tikili,1 / 5,33 m²,1,var,52 000AZN,vasitəçi (agent),Memar Əcəmidə EVROMEDİN ARXASI orta blokda 1 otaqdan 2 otaqa düzəldilmiş yaxşı təmirli BÜTÜN ƏŞYALI mənzil təcili olaraq satılır.Bina infrastruktur cəhətdən əlverişli ərazidədir.Metroya 2 dəqiqəlik piyada məsafədə yerləşir.Ətraflı məlumat üçün zəng edin.,8,"Memar Əcəmi m.
"," Nəsimi r.
",,,,,,
1809422,2020-12-09,Yeni tikili,13 / 16,95 m²,2,yoxdur,76 000AZN,vasitəçi (agent),"Yeni Yasamalı Məhəmməd Xiyabani küçəsi,  Qismət şadlıq sarayına yaxın yerləşən binanın 13/16 mərtəbəsində 2 otaq 95 kv.m olan təmirsiz mənzil satılır. Binada yaşayış var. Su,  İşıq, Qaz şorçikləri və Liftin pulu ev sahibi tərəfindən ödəniləcək. Ofis haqqı 1 faizdir.",41,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,
1809421,2020-12-09,Köhnə tikili,3 / 5,33 m²,1,var,55 000AZN,vasitəçi (agent),Memar Əcəmi metrosundan 2 dəqiqəlik piyada məsafədə ORTA BLOK 3-cü mərtəbə 1 otaqdan 2 otaqa düzəldilmiş TAM TƏMİRLİ mənzil təcili olaraq satılır.İSTİLİK SİSTEMİ MƏRKƏZİDİR.Bina infrastruktur cəhətdən əlverişli ərazidə yerləşir.Ətraflı məlumat üçün zəng edin.,11,"Memar Əcəmi m.
"," Nəsimi r.
",,,,,,
1809420,2020-12-09,Yeni tikili,8 / 16,103 m²,3,yoxdur,105 000AZN,vasitəçi (agent),"Yeni Yasamal qəs.,Albali uşaq bagcasinin yaninda yeni tikili 16 mərtəbəli binanin 8 mərtəbəsində 2 otaqdan 3 otaga düzəldilmiş mənzil satilir.Bütün otaqlarda və mətbəxdə pəncərə var.QAZ var.Mənzil əla təmirlidir.İstilik sistemi kombidir.Əşyali satilir.Lift,abtomobil dayanacagi var.Xidmət haqqi 1%(kod571)",45,"İnşaatçılar m.
"," Yasamal r.
"," Yeni Yasamal q.
",,,,,
1809416,2020-12-09,Yeni tikili,14 / 18,115 m²,3,var,175 000AZN,vasitəçi (agent),"Təcili Satılır ! 

   - Nərmanov metrosu Metroparkın düz arxasında Şəlalə Mtk məxsus 18 mərtəbənin 14 mərtəbəsində tam təmirli  2 dən 3 ə peredlka olunmuş mənzil satılır.Qaz su işıq daimidir.İstilik sistemi kombidir.Qiymət endirildi.Tələsin.Kupça əldədir.

Şirkət haqqı 1%",7,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,,
1809413,2020-12-09,Köhnə tikili,6 / 16,65 m²,1,yoxdur,105 000AZN,vasitəçi (agent),"N.Nərimanov, 28 may, Gənclik metrolarından 5 dəqiqəlik məsafədə yerləşən 16 mərtəbəli binanin 6 mərtəbəsində 1 otaqli mənzil satilir.2 mərtəbəli avtodayanacaq, SPA və trenajor, o cümlədən uşaq əyləncə mərkəzləri ilə gələcək sakinlərin xidmətində olacaq. Orta məktəb, avtobus dayanaçağı çox yaxınlıqdadı. Hal-hazırda binada yaşayış var. Daimi işiq, su və qaz təchizatı vardır. Endirim olacaq.",24,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,,
1809412,2020-12-09,Yeni tikili,23 / 26,99 m²,2,yoxdur,145 000AZN,vasitəçi (agent),"Nəsimi rayonunda, Tbilisi prospektində prestijli və elit “Grand Hayat” yaşayış kompleksində 2 otağlı (pod mayak), 99 kvm mənzil satılır. 26/23 olan mənzil kompleksin mərkəzindədir. Balkondan dəniz mənzərəsi var. Binada qaz, su, mərkəzi isitmə sistemi, tv və diqər komunikasiyalar mövcuddur, hətda yaşayış var. Kompleksin mərkəzi isitmə, 24 saat müştəri xidməti və 24 saat mühafizə xidməti. Binada 4 sərnişin və 2 yük ""Otis"" lifti ilə təchiz olunub. Avtodayanacağı vardır. Geniş infrastruktura malikdir.
==================================
==================================
В Насиминском районе, по проспекту Тбилиси, в престижном и элитном жилом комплексе ""Гранд Хаят"" в полностью заселенной ГАЗИФИЦИРОВАННОЙ новостройке, продается 2-х комнатная квартира под Маяк. Общая площадь квартиры 99 кв.м., 26/23 этаж. Открытый балкон с ВИДОМ НА МОРЕ. Газ, вода и свет постоянно. В здании имеется 4 пассажирских лифта и 2 грузовых лифта- ""Отис"". 24 часа охраняемый двор. Имеется автостоянка. Очень развитая инфраструктура.",11,"Nəsimi r.
",,,,,,,
1809410,2020-12-09,Yeni tikili,5 / 16,75 m²,2,var,58 000AZN,vasitəçi (agent),"COX COX TECILI DEYERINEN ASAGI ABSERON RAYONU XIRDALAN SEHERI  120 deyilen erazide kruqdan saga donende ceyranbatan golune panaramasi olan 16 mertebeli binanin 5 ci mertebesinde tam temirli radnoy 2 otagli 75 kv dratli kupcali menzil satilir binanin yerlesdiyi erazide butun iase abyektleri yerlesir mekdeb baxca market istirahet zonasi ve,s binada tam yasayis var qaz su isig daimidir KUPCA VAR   sehere 10 ,15 deqiqeliy mesafesi var col yolnan propkasiz erazi olarag  cox gozel ideal erazidi QAFQAZ unverisetetine 
 4 deqiqeliy piyada mesafesi var kiraye vermey ucunde cox ideal variantdir COX GOZEL PONARAMASI VAR SAKIT SELIQELI ERAZIDIR ipatekaya yararlidir  real aliciya endirim  olunacag xais olunur real alicilar elaqe saxlasinlar  XIDMET HAQQI 1% TESKIL EDIR ",47,"Abşeron r.
",,,,,,,
