id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1974977,2021-03-20,Yeni tikili,6 / 16,55 m²,2,var,87 000AZN,vasitəçi (agent),"Tecili Satilir!!! ESYALI, KUPCA var. EVRO temir.
Azadlig metrosunun yaxinliginda, Metroya  3-5 deqa mesafede, Yeni tikili 16  mertebelinin 6-ci mertebesinde 55 kvm, 1 otagdan 2 otaga duzelme Evro temirli menzil satilir. Qazi,suyu,isigi,daimidir. yaxinligda Park,usag baxcasi,mekteb,supermarketler,
iase obyektler yerlesir.
Elave melumat ucun elaqe saxliya bilersiz.
Ofis xidmet haqqi 1%",11,"Azadlıq Prospekti m.
"," Binəqədi r.
"," 8-ci mikrorayon q.
",,,,,,
1974976,2021-03-20,Köhnə tikili,3 / 18,50 m²,3,var,69 000AZN,mülkiyyətçi,kupca var oz evimdir maklerler narahat elemesin,64,"Tibb Universiteti 
"," Park Zorge 
"," Rusiya səfirliyi 
"," Sevil Qazıyeva parkı 
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,,
1967683,2021-03-20,Yeni tikili,8 / 16,190 m²,4,var,295 000AZN,vasitəçi (agent),"Tecili satilir!! N.Nərimanov metrosunun çıxışında ''Rahatlığın Məkanı-Gold'' MMC-yə məxsus 16-mərtəbəli yaşayış binasının 8-ci mərtəbəsində,sahəsi 180kv.m olan 4-otaqlı,yelçəkən mənzil.
metronun yaxınlığında yerləşir;
- yaxınlıqda uşaq bağçasi,məktəblər,market
və başqa iaşə obyektləri var;
-şəhərə gözəl panoramalı mənzərə.
-daimi qaz,işıq və su təminatı;
-binanın su anbarı mövcuddur;
-binanın 2-mərtəbəli avto dayanacağı və geniş həyəti var;
-2 ədəd müasir lift birbaşa parkinqə düşür;
-binanın ərazisi təhlükəsizlik kameraları ilə izlənir;
-Binada kupça(çıxarış) var.
-mənzilin bütün otaqlarına gün düşür.
Real alicilar zeng edib elave melumat elde ede biler. Ofis haqqi 1%",13,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,,,
1974973,2021-03-20,Yeni tikili,16 / 17,165 m²,4,var,235 000AZN,vasitəçi (agent),"Dəyərindən aşağı qiymətə, Neftçilər metrosunun yanında, 17 mərtəbəli binanın 17ci mərtəbəsində,(mansard deyil), dəniz panaramalı, avanqard dizaynla təmir olunmuş, 165 kv, 4 otaqlı mənzil 235000 manata satılır. 4 geniş otağı, 1 böyük qladofkası, 2 sanuzel, 1 balkonu var. Qaz, su, işıq daimidir. İstilik sistemi kombidir. Mənzilin təmirinə 50000, əşyalarına 50000 manat pul ödənilib. Mənzil MANSART DEYİL, üstü beton şiferdi. 2 sürətli lifi var və sonuncu mərtəbəyə qədər qalxır. Mənzil podmayak 196000 manata alınıb. Kupçası var.
Agentliyin xidmət haqqı: 1%
Продаётся 4-х комнатная квартира с видом на море, по очень выгодной цене, ремонт в стиле ""Авангард"" , недалеко от станции Нефтчиляр, 17/17 (не является монсардом).Площадь квартиры: 165 м². Цена: 235.000 АЗН. Удобная кладовая, 2 сан. узла, 1 балкон. Все удобства для комфортного проживания. Газ, электричество, вода. Отопительная система ""Комби"". Потрачены большие средства на ремонт, примерно 50.000, а также на мебель столько же..Скоростной лифт. Квартира была куплена за 196.000 под маяк. Имеется КУПЧАЯ.
Цена за услугу : 1%.",834,"Neftçilər m.
"," Nizami r.
",,,,,,,
1974971,2021-03-20,Yeni tikili,9 / 16,104 m²,2,var,156 000AZN,vasitəçi (agent),"EKSKLÜZİV !!!
TƏCİLİ SATILIR !!!
DƏYƏRİNDƏN UCUZ !!!

Bina şəhərin PRESTİJLİ və MƏRKƏZİ yerlərindən olan Xətai metrosunun yanında yerləşir. Piyada metroya 5 deqiqelik məsafədir.

Binada QAZ və ÇIXARIŞ var.

Mənzilin uğurlu layihəsi var. Olduqca İŞIQLI və GÜNDÖYƏN mənzildir. Qonaq otağı Vitraj şüşəlidir. Mənzilin 2 ədəd eyvanı var.

Bina bu ətrafın etibarlı binalarındandır. 24saat canlı muhafizə və kamera müşahidə ilə muhafizə olunur. Binaın 2 ədəd səssiz və sürətli Siqma liftləri var. Blokun girişində,həyətdə və liftin içində muhafizə kamerasi var.

Binanın 3 cü mərtəbəsində hər bir tərəfi bağlı olan Uşaqlar oynamaq üçün ayrica meydançası var.
Binanın yerüstü və 2 mərtəbəli yeraltı avtodayanacağı var.

Binanin özünün GENERATORU var işıqlar sönsə belə liftlər işləyir. Binada blokların və həyətin təmizliyinə müdriyyət tərəfindən xüsusi diqqət yetirilir.

Binanın yerləşdiyi yer yüksək infrastruktora malikdir, komfort yaşam üçün hər bir şəraiti var. 

Yaxınlıqda Neptun,Bravo supermarketləri, Fövqaladə Hallar Nazirliyinin binası, Bibi restoranı, 55-56 saylı məktəblər, Heydər Əliyev adina Litsey və s.  Ayaqla Dəniz Kənarı Bulvara 8 - 10 dəqiqəlik məsafədir.

Bu binada bu qiymətə mənzil yoxdur. Hörmətli alıcılar QİYMƏT SONDUR !!! Xahiş olunur qiymətə görə narahat etməyəsiniz əlavə bütün suallar üçün buyura bilərsiniz.

Firmanin xidmət haqqı mənzilin ümumi qiymətinin 1%-ni təşkil edir.",132,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,,
1974972,2021-03-20,Yeni tikili,15 / 17,180 m²,4,var,270 000AZN,vasitəçi (agent),"Bakı şəhəri, Azadlıq metrosu, 8ci mkr. ərazisində, Varovski kruqda 180kv.m, 4 otaqlı mənzil 270000 manata satılır. 3.0 metr hündürlüyündə tavanı, şəhərə gözəl mənzərəsi var. Laminant, taxta qapı,taxta mətbəx mebeli, hamam aksesuarları ilə təchiz olunub,
 kombi sistemi, 5 eded Mitsubisi kondisioner, soyuducu, paltaryuyan, qabyuyan, qaz sobası, aspirator və.s. ilə təchiz olunub,
 -Otaqlar, mətbəx geniş və işıqlıdır,
 -Su-işıq-qaz daimidir,
 - Mənzilin 2 eyvanı, 2 ədəd sanitar qovşağı var. Skvaznoydur. Sənəd kupçadır.
Agentliyin xidmət haqqı: 1%

Продается 4-х комнатная квартира рядом с м. Азадлыг, 8 мкр, круг Варовского. 180 кв.м. Цена: 270000 азн.Потолок высотой в 3.0 метра, с хорошим видом на город. Ламинант, деревянные двери, кухня с деревом, аксессуары в ванной комнате, отопительная система комби, 5 кондиционеров фирмы Mitsubisi, холодильник, стиральная машина, посудомоечная машина, печка, вытяжка и т.д.
Просторные и светлые комнаты. Газ, электричество, вода постоянно.2 сан.узла, 2 балкона, квартира сквозная. Имеется купчая.
Стоимость услуги агентства: 1%.",104,"Azadlıq Prospekti m.
"," Binəqədi r.
"," 8-ci mikrorayon q.
",,,,,,
1974969,2021-03-20,Köhnə tikili,1 / 5,98 m²,4,var,95 000AZN,vasitəçi (agent),"cox cox tecili 7 MKR, Azadlıq prospekti metrodan piyada 15 deqiqelik məsafədə yerləşən 5 mərtəbəli binanın 1-ci mərtəbəsində ( beletaj )
Evin ümumi sahəsi 58kv/m + 40kv artırmadan ibarət 3 otaqdan 4 otağa və + 1 eyvana düzəldilmiş mənzil təcili olaraq satılır. Mənzil radnoy 3 otaq olub, 40 kvadratmetr artırılıb. Artırmada böyük bir otaq, və eyvan, Eyvandan pilllləkən düşür 15 kv məhləyə və həmçinin təmirli padval da mövcuddur. Qaz, su, işıq daimidir
Mərkəzləşmiş istilik sistemi!!!
Ktv, ailə-tv , telefon. Hər iki tərəfdə bağça, uşaq ploşadkaları, yanında Araz, Bravo supermarketləri, 2 məktəb və 2 uşaq bağçası, avtobus dayanacağı var.
Sənədi kupça. xais olunur real alicilar elaqe saxlasinlar xidmet haqqi 1 % teskil edir",17,"Azadlıq Prospekti m.
"," Binəqədi r.
"," 7-ci mikrorayon q.
",,,,,,
1974968,2021-03-20,Yeni tikili,16 / 17,350 m²,5,var,440 000AZN,vasitəçi (agent),"TƏCİLİ Dəyərindən ucuza Bütün əşyalarla birlikdə DUBLEKS mənzil satılır !! Nəsimi rayonu, Zabitlər parkı ilə üzbəüz yen tikili 17 mərtəbəli binanın 16-cı və 17-ci mərtəbəsinin birləşməsindən ibarət Dubleks mənzildir. Tikili sahəsi 350 kv.m 5 otaqdan + terrasdan ibarət əla təmirli mənzildir. 1-ci mərtəbədə geniş xol, 2 yataq otağı və 3 sanitar qovşağı və 3 eyvan var. 2-ci mərtəbədə 1 geniş zal, 1 yataq otağı, 1 geniş mətbəx, idman otağı, 1 duş kabina, 1 sanitar qovşaq, sauna və əla terrası var. Qaz, su, işıq daimidir. Kombi sistemi var. Ev yüksək zövqlə təmir olunub və təmirində keyfiyyətli materiallardan istifadə olunub. Döşəmə parketdir, bahalı qapıları, keyfiyyətli mebel və avadanlıqları mövcuddur. Bütün əşya və avadanlıqlar ilə birlikdə satılır. Şəhərə və dənizə möhtəşəm panorması var. Sənədi Kupçadır. Qiyməti 440 000 AZN. Real alıcı ilə qiymətdə razılaşma olacaq.
Agentliyin xidmət haqqı: 1%

СРОЧНО ПРОДАЕТСЯ 2 квартиры ДУПЛЕКС, отличный вариант по выгодной цене ,с мебелью. Насиминский р-н, напротив парка Офицеров, в недавно построенной 17 этажной новостройке. Квартиры охватывают 16 и 17 этажи (дуплекс), 350 м², 5 комнат +просторная терраса, супер ремонт. На 1-ом этаже большой холл, 2 спальни, 3 сан.узла и 3 балкона. На 2-ом этаже 1 просторный зал, 1 спальня, 1 кухня, спорт зал, душевая, 1 сан.узел, сауна и терраса. Газ, электричество и вода постоянно. Система ""Комби"". Во время ремонта были использованы высококачественные материалы. Пол- паркет, двери, мебель, аппаратура-высокого качественная. Квартира продается вместе с мебелью и остальными вещами. Прекрасный вид на город и море. ИМЕЕТСЯ КУПЧАЯ. Цена: 440 000 АЗН. Возможна скидка реальному покупателю.
Цена за услугу : 1%.
",1179,"Sirk 
"," Zabitlər parkı 
"," Azərbaycan Dillər Universiteti 
"," Nəsimi r.
",,,,,
1974967,2021-03-20,Yeni tikili,6 / 16,140 m²,3,var,208 000AZN,vasitəçi (agent),Nerimanov rayonu Heyder ELIYEV pr Asan xidmetin arxasinda ELIT binan 14 mertebeli binanin 5 ci mertebesinde 3 otaq SUPER remotlu menzil satilir qazi suyu isqi bianin genis heyeti 24 saat muhafize yaxinliqda usaq bagcalari mektebler binanin qarsinda marsunut asatanofkasi var elave zeng edin ,16,"Koroğlu m.
"," Nərimanov r.
",,,,,,,
1974966,2021-03-20,Yeni tikili,3 / 11,84 m²,2,var,112 000AZN,vasitəçi (agent),"COX TECILI Qazli kupcali.Ipotekaya yararli.Yeni Yasamal Esed Ehmedov kucesinde 11 mertebeli binanin 3 cu mertebesinde ela temirli radnoy 2 otaqli menzil tecili satilir...qaz isiq su daimidi..sened kupcadi. İnfrastuktur cəhətdən əlverişli yerdədir, yaxinda mekteb, usaq bagcasi, marketler, klinika , avtobus xəttləri ve diger infrastrukturlar movcuddur. Qiymətdə razılaşmaq olacaq. Senedler qaydasindadir. Xahis olunur ciddi sexsler elaqe saxlasinlar.Ofis Haqqi 1%
",30,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,,
