id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1864247,2021-01-18,Yeni tikili,13 / 16,180 m²,4,yoxdur,270 000AZN,vasitəçi (agent),"Nəsimi r-nu, Tibb Universiti yanı,16 mərtəbəli binada 13 mərtəbəsində 4 otağlı mənzil satılır.Binada gaz var, yaxın gunlərdə cixarış veriləcəq. Menzilin cox gozel lahiyesi var Zal(48.2kv) menbex(20.5kv)yataqlar 21,20,17kv",40,"Sevil Qazıyeva parkı 
"," Rusiya səfirliyi 
"," Nəsimi r.
",,,,,,
1864246,2021-01-18,Yeni tikili,12 / 17,128 m²,3,var,215 000AZN,vasitəçi (agent),"KOD 265

Ekskluziv təklif! Nəsimi rayonu, Təbriz küçəsi, Təfəkkür Universtetinin yaxınlığında tam yaşayışlı yeni tikilidə 3 otaqlı yelçəkən mənzilin bütün əşyaları birgə satışını sizə təqdim edirəm. Qaz və Cıxarış mövcuddur. Mənzilin hər bir otaqlarından şəhərə və dənizə gözəl mənzərəsi var. Ümümi sahəsi 128 m2, 12/17. 3 açıq eyvanı, 2 s/q. Əla təmirli. Otaqlar ayrı-ayrılıqda. Almaniya istehsalı laminat və mərmər döşəmə. Oboylar “Murella”. Santexnika “Hansa”. Qapılar “Mario Rioli” və qapı tutacaqları “Porsche Design”. KATV, internet-wifi, istilik sistemi “kombi”, isti döşəmə, 2 split-kondisioneri. Quraşdırılmış mətbəx mebeli. Mühafizə olunan həyəti, 2 sürətli lifti, yerüstü və yeraltı dayanacaq. ",79,"Şərq bazarı 
"," 28 May m.
"," Nəsimi r.
",,,,,,
1864242,2021-01-18,Yeni tikili,12 / 17,86 m²,2,yoxdur,176 000AZN,vasitəçi (agent),"Elmler metrosu yaxınlığı "" RENESSANS PALACE "" Yaşayış Kompleksi  17/12  86  kv  2 otaqlı təmirsiz menzil satılır. Şəhərə gözel Ponaraması var.
Yaşayış binasının genis yaşıllıqla ehate olunmuş qapalı heyəti , 3 mərtəbəli yeraltıparking , velosipede zolağı istirahet üçün besetkalar , uşaq oyun meydançası, 2 süretli sessiz liftleri , mərkəzləşdirilmiş istilik sistemi. ",35,"Yasamal r.
",,,,,,,,
1864237,2021-01-18,Köhnə tikili,6 / 9,100 m²,4,var,120 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR... Sabuncu rayonu, Bakıxanov qəsəbəsi , İcra Hakimiyyətinin  yaxınlığı
4 otaq , kiev layihə , 9/6 mərtəbə , orta blok
Ümumi sahə 100 kv m
Qaz,su,işıq fasiləsiz,
Orta təmirli, əşyalı sənəd kupça.
Qiymət 120  000 azn ( reallıqdan asılı olaraq cüzi endirim olacaq )
ƏLAVƏ MƏLUMAT ÜÇÜN ƏLAQƏ SAXLAYA BİLƏRSİZ.
",38,"Sabunçu r.
"," Bakıxanov q.
",,,,,,,
1864233,2021-01-18,Yeni tikili,10 / 12,165 m²,4,var,380 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR!!! Şəhərin mərkəzində,Tarqovuda,İSR Plazanın arxasında,12 mərtəbəli yeni tikilinin 10-cu mərtəbəsində,sahəsi 165 kv olan,4 otaqlı mənzil satılır.Təbii qazı,işığı və suyu daimidir.Mənzil təmiz 4 otaqdır.Mənzilin təmirində keyfiyyətli avadanlıqlardan istifadə olunmuşdur.Bütün otaqlar işıq görür.Mənzil skvaznoydur.Mənzilin 2 sanuzeli var.Balkondan Tarqovuya,Flame Towers-a gözəl panoraması var.Binanın 7/24 mühafizə xidməti,yeraltı qarajı və sürətli liftləri var.Qeyd edimki əşyalar qiymətə daxildir.Mənzilin sənədi isə kupçadır(165 kv)!!! REAL ALICI İLƏ QİYMƏTDƏ RAZILAŞMAQ OLAR!!! #Daşınmaz əmlak ilə bağlı alqı-satqı,kirayə,ofis,obyekt və yaxud satış ilə bağlı suallarınız varsa buyurun zəng edin.",37,"Mərkəzi Univermaq 
"," Fontanlar bağı 
"," Beşmərtəbə 
"," M.Ə.Sabir parkı 
"," Sahil m.
"," Səbail r.
",,,
1864232,2021-01-18,Yeni tikili,11 / 14,85 m²,3,var,152 000AZN,vasitəçi (agent),"İnşaatcilar metrosunun yaninda  14 mərtəbəli binanin 11 mərtəbəsində umumi sahəsi 85 kv.m olan 3 otaqli mənzil satilir.Binada qaz su işiq daimidir.24 saat mühafizə xidməti,avto parkinqi,geniş infrastrukturu var bina rahat və əlverişli yerdə yerləşir.həm yaşamaq,həm də yerləşdiyi əraziyə görə alıb kirayə vermək üçün super variantdır daha ətraflı məlumat üçün əlaqə saxlayın. ",58,"İnşaatçılar m.
"," Yasamal r.
",,,,,,,
1864231,2021-01-18,Köhnə tikili,9 / 9,45 m²,1,var,45 000AZN,mülkiyyətçi,Ehmedli Qesebesi Neapol dairesi yaxinliqinda General Eliaga Sixlinski kucesinde 204 N-li mektebin arxasindaki Leningrad tipli binada 1 otagli menzil satiram.Menzil 9 cu mertebede yerlesir rahat 2 otaga cevirmek olar 2 yeke balkonu var.Sehere Denize gozel menzere acilir.Remontu sekilde gorduyuvuz kimidir.Binanin duz yaninda mekteb market her sey var.Istilik sistemi merkezidir.Sexsi oz evimdir makler deyilem qeydiyyatda hec kim yoxdur.Sened Cixaris.yalniz real alicilar elaqe saxlasin.Start qiymet 45.000 manat asaqi yeri olacaq.,52,"Xətai r.
"," Əhmədli q.
",,,,,,,
1864230,2021-01-18,Yeni tikili,3 / 14,96 m²,3,yoxdur,120 000AZN,vasitəçi (agent),"Nerimanov metrosunun yaxinliginda. Yeni tikili 14 mertebli binanin 3 cu mertebesinde. Yasayisin 1 ne dusen sahesi 96 kvm olan. 2 otagdan 3 otaga duzeldilmis podmayak menzil tecili satilir. Menzilin yaxsi proyekti var. Temire icaze verilibdi,Yaxin aylarda kupcalarda verilecek. Binadan metroya ayagla 6-7 deqiqe mesafedir. Sekillerde olan temirli sekiller menzilin dizayn sekilleridi. Ev sahibi bu dizayn ve dizayn sekillerini menzili alan adama hediyye edecek. Binanin yer alti qarajida var. Binanin heyetinde parkida salinacag. Elave suallari olan elaqe saxlaya biler. Xidmet haqqi 20% teskil edir.",60,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,,,
1864229,2021-01-18,Köhnə tikili,5 / 5,70 m²,3,var,118 000AZN,mülkiyyətçi,ПРОДАЮ 3ком квартиру проект экс хрущёвка.ремонт хороший этаж 5. крыша чердак .2 балкона оба застеклены. С/у смежный.ком смежно раздельные.вода круглосуточно.Центролезованное отопление. КВАРТИРА продаётся совсей обстановкой. ,40,"Nərimanov r.
",,,,,,,,
1864225,2021-01-18,Yeni tikili,11 / 13,85 m²,2,var,180 000AZN,vasitəçi (agent),GƏNCLİK metrosundan 10-15 dəqiqəlik məsafədə KOOPERASİYA UNİVERSİTETİNİN və CIDIRIN yaxınlığında inşa edilmiş 14 mərtəbəli yeni binanın 11-ci mərtəbəsində tam təmirli 2 otaqlı mənzil satılır.Ümumi sahəsi 85 kv.m.-dir.Qaz.su.işıq təminatı daimidir.Mənzil kombi istilik sistemi vasitəsilə qızdırılır.Təmir zamanı yüksək keyfiyyətlı təmir-tikinti materiallarından istifadə edilmişdir.Sənədi CIXARIŞDIR.Real alıcılar üçün çox da olmayan endirim mümkündür.,36,"Binəqədi r.
",,,,,,,,
