id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
1994369,2021-03-31,Yeni tikili,7 / 17,97 m²,3,var,125 000AZN,vasitəçi (agent),Xətai rayonu Gəncə  prospektində(xətai park kompleksinin yanında)yerləşən yeni tikili binada 3 otaqlı studia mətbəx tipli Əla təmirli mənzil satışa təqdim olunur.Mənzilin ümumi sahəsi 97 k v m di.Mənzil şəxsi yaşayış üçün keyfiyyətlli şəkildə təmir edilib.Mənzilin sanuzelləri ayrı ayrıdı.Otaqlar olduqca geniş və işiqlıdı.İpotekası təsdiq edilmış alıcılarda müraciət edə bilər.Binanin təhvil verilmə ili Texpasportda 2019 qeyd edilb.Mənzilə baxmaq üçün buyurub əlaqə saxlaya bilərsiniz.,12,"Həzi Aslanov m.
"," Xətai r.
",,,,,
1994367,2021-03-31,Yeni tikili,1 / 1,110 m²,4,var,30 000AZN,mülkiyyətçi,Her seraiti var qaz su isiq 18 sot heyet yani meyve bagi var. Tecili satilir deye deyerinden asagi qoyulub,19,"Qəbələ
",,,,,,
1994366,2021-03-31,Yeni tikili,4 / 12,61.1 m²,2,var,120 000AZN,mülkiyyətçi,"Bakikhanov residence mtk-nın binasıdır, 1 otaqdan düzəldilmiş 2 otaq studiya, eyvan küçəyə, otaqlar ayrı-ayrı, s/q bir yerdə, əla təmirli. Ev bütün əşyaları ilə satılır, şəpşəplə gir yaşa. İnvestisiya kimi da əladır, 400-450 manata rahat kirayə vermək olar. Ev çox işıqlıdır, ürək açan evdi. Alan adama uğurlu, ruzulu olsun.",329,"Sabunçu r.
"," Bakıxanov q.
",,,,,
1994364,2021-03-31,Yeni tikili,3 / 18,68 m²,1,var,107 500AZN,vasitəçi (agent),1 otaq 2-ye ela peredelka olmush 68 kv temirsizdi. binada yasayis qaz var. alan hemen temir edib yasiya biler.sheherin merkezi med institutun yani teze metronun lap yaxinliginda yerlesir.bina cox pristij ve taninmish tikinti shirketi terefinden tikilib.elave suallar ücün zenk edin. Qiymet 107500 azn. ofis haqqi 1%,28,"Tibb Universiteti 
"," Nəsimi r.
",,,,,
1994363,2021-03-31,Köhnə tikili,2 / 9,85 m²,3,var,120 000AZN,vasitəçi (agent),Çox çox təcili gənclikdə prakaturanın yanı prospektə baxılır metroya çox yaxşı daş binadır orta blokdur ayrı-ayrı otaqlar dəyərindən aşağı satılır real alıcılara yaxşı endirim etmey olar,12,"Koala parkı 
"," Nəsimi bazarı 
"," Dostluq kinoteatrı 
"," Zoopark 
"," Nərimanov r.
",,
1994362,2021-03-31,Yeni tikili,16 / 20,77 m²,2,var,79 000AZN,vasitəçi (agent),"Xətai rayonu, Gəncə prospektində yerləşən möhtəşəm yaşayış kompleksi Xətai Park-da sahəsi 77 m² olan 2 otaqlı təmirsiz mənzil satılır. 
Kompleks 5 hektar ərazidən geniş həyət, 4 mərtəbəli avtomobil qarajı 7/24 Bravo market, baxça, idman zalı, restoran, əyləncə, 24 saat mühafizə və sairdən ibarətdir. Mənzil 20 mərtəbəli binanın 16-ci mərtəbəsində yerləşir. Hər mərtəbədə 3 mənzil, hər blokda 3 lift var.(Premium sinif) Binada yaşayış və qaz var. Mənzilin Çıxarışı (kupça) var. Başqa təkliflər mövcuddur. Zəhmət olmasa əlaqə saxlayın",25,"Xətai r.
",,,,,,
1994360,2021-03-31,Yeni tikili,7 / 16,84 m²,3,yoxdur,140 000AZN,vasitəçi (agent),"Təbriz küçəsində, “Şuşa” restoranının və 177 saylı məktəbin yanında. “Pilot Layihə” çərçivəsində inşa edilmiş yenitikili binada, 16 mərtəbəli binanın 7-ci mərtəbəsində, sahəsi 84 kv.m. olan, təmirli, mebelləri ilə , 2 otaqlıdan 3 otaqlıya düzəldilmiş mənzil satılır. Qazı vardır, tezliklə çıxarış verləcəkdir.",14,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,
1994359,2021-03-31,Yeni tikili,6 / 10,118 m²,3,var,164 000AZN,vasitəçi (agent),"HORMETLI MUSTERILER !!!
TECILI SATILIR !!!
QAZ+KUPCA !!!
Çox çox çox Təcili Satilir.
Çox Təcili olduğu üçün qiymeti ENDİRİLDİ
Fovarit və Bolmart marketlərinin yaxınlıgında, cox sakit və ekoloji təmiz geniş ,yaşılılıgı olan bir ərazidə , das ilə tikilmiş 11 mərtəbəli binanın 6-ci mərtəbəsində yaxşı təmirli sənədlə qanuni 3 otaqlı və 3 balkon ibarət mənzil satılır.MTK da 7/24 mühafizə var.Binanın düz qarşısında məktəb və uşaq baxcası və marketlər var.Şəkillər də mənzilə məxsusdur.Mənzilin siqnalizasiya sistemi var İPOTEKAYA YARARLIDIR.Evin Çixarişi Texniki Pasportu ve Suğorta sənədləri hazirdi , Bina infrastruktur cehetden ideal yerde yerlesir , Xais olunur real aliclar naraht etsin , Xidmet haqqi 1 % dir ,,, Real alici ile razislma olacaqdir ,,,",19,"Memar Əcəmi m.
"," Binəqədi r.
"," 9-cu mikrorayon q.
",,,,
1994358,2021-03-31,Yeni tikili,15 / 18,158 m²,4,var,454 000AZN,vasitəçi (agent),"Продажа: Премиум Новостройка
Расположение: Насиминский район, улица Рашид Бехбудова, рядом с ""Baku Medical Plaza"".
Кол-во комн: родная 3х комнатная
Площадь: 158 кв.м
Этаж: 18/15
Газ: Есть
Купча: Есть
Ремонт: Сквозная квартира с супер ремонтом, сделанный исключительно для собственного проживания, все дорого и качественно. Очень уютная квартира, отличный вариант для жилья. Полы качественный паркет, встроенная кухонная мебель от ""Italdizayn"" со встроенной техникой ""AEG"",  2 санузла в одном из которых ванная с джакузи, индивидуальная система отопления ""Immergaz"", свет, газ и вода постоянно. Чистый двор, закрепленное за квартирой место в подземном гараже (100азн в месяц), место для автопарковки, система камеры слежения и круглосуточная охрана. Отлично развитая инфраструктура - рядом различные магазины, кафе-рестораны, маркеты, школы+дет садики, метро, остановки и т.д.. Подробнее по телефону.
--------------------------------------------------------------------------------------------------------------
Satış: Yeni Tikili
Yerləşdiyi yer: Nəsimi rayonu, Rəşid Behbudov küçəsi, ""Baku Medical Plaza"" nın yanında.
Otaq sayı: Qanuni 3 otaq
Ümumi sahəsi: 158 kv.m.
Mərtəbə: 18/15
Qaz: var
Çıxarış: Var
Təmir: YELÇƏKƏN mənzildir. Təmirdə bahalı və keyfiyyətli material və aksessuarlardan istifadə olunub. Geniş işıqlı otaqlar və mətbəxi, parket polu, quraşdırılmış mətbəx mebeli ""Italdizayn"" dan və məişət texnikası ""AEG"", xüsusi istilik sistemi ""Immergaz"", 2 sanuzeli +  jakkuzi, işıqlı və çox rahat mənzildir. Qazı, işığı və suyu daimidir. Geniş həyəti, yeraltı dəyanacağı (mənzilin şəxsi qarajı + aylıq 100azn.), həyətində avtodəyanacağı. Çox geniş infrastrukura malikdir - yaxınlıqda müxtəlif mağazalar, kafe-restoranlar, məktəb+uşaq bağçası, metro, avtobus dəyanacaqları, iri marketlər və s.... Daha ətraflı məlumat üçün əlaqə saxlayın.",11,"Bakı Slavyan Universiteti 
"," Azərbaycan Dillər Universiteti 
"," 28 May m.
"," Sirk 
"," Nəsimi r.
",,
1994356,2021-03-31,Yeni tikili,5 / 16,102.7 m²,2,var,130 000AZN,vasitəçi (agent),"Pilot Layihə…..Super təklif…. Nərmanov Yashayish Kompleksi
Nərmanov rayon Təbriz küçəsi yashayish kompleksinde umumi sahesi 102.6 kv metr olan dəniz mənzerli 2 otagli mənzil satilir.Bina 2 blokdan ibarətdi.Hər blokda 2lift var Qiymət cox ucuz qiymətdir.Vasitəciler və qeyri ciddi shəxsler qəti narhat etmesiler.ətrafli telfonla.",27,"Şərq bazarı 
"," Nərimanov r.
",,,,,
1994355,2021-03-31,Yeni tikili,17 / 18,210 m²,4,var,235 000AZN,vasitəçi (agent),"Tecili !!! Eliyar Eliyev kucesinde Daxili qosunlarin yaninda Keyfiyyetli tikilmis Nerimanov Palacede 4 otaqli menzil satilir.Menzilin umumi sahesi 206 kv.m dir Gozel proyekti var,ana sutunlar cox azdi deye proyekti deyismek olur.Ust mertebe mansarddir ve yasayisli mansarddir.Bina baximli binadir,genis heyeti,yer alti dayancagi var.Qaz su isiq daimidir..Kupcali binadir.Ofis haqqi 1 %",11,"Nərimanov r.
",,,,,,
1994354,2021-03-31,Yeni tikili,13 / 17,94 m²,2,var,125 000AZN,vasitəçi (agent),"Yasamal rayonu, Şərifzadə küçəsi, İnşaatçılar m/s 3 dəq. ayaqla məsafədə, ATS-in arxasında yerləşən 17 mərtəbəli yeni tikili binanın 13-ci mərtəbəsində, ümumi sahəsi 94 kv.m. olan 2 otaqlı mənzil satılır. Yaxşı təmir, döşəmə parket, istilik sistemi kombi, quraşdırlmış mətbəx mebeli, s/q biryerdədir (duş kabina), açıq eyvan. Qazı, suyu, işığı daimidir. KUPÇA VAR. İpoteka üçün ideal variantdır. 2 sürətli lift, geniş həyət, uşaq meydançası. Yaxınlıqda məktəb, uşaq bağçası, mağazalar, avtobus dayanacağı, İnşaatçılar m.s. və s. Qiymət sondur. Ətraflı məlumat üçün zəng edin!

Ясамалский район, по улице Шарифзаде, 3 мин. От м/с Иншаатчилар, за АТС, в новостройке 17/13 этаж, продаётся 2 комнатная квартира, с общей площадью 94 кв.м. Хороший ремонт, отопительная система комби, встроенный кухонный мебель, с/уз совмещённый (душ кабина), открытый балкон. Газ, свет, вода постоянно. КУПЧАЯ ИМЕЕТСЯ. Идеальный вариант для ипотеки. 2 скоростных лифта, просторный двор, детская площадка. Рядом школа, детский сад, магазины, автобусные остановки, м/с Иншаатчилар и т.д. Цена окончательная. Для большей информации звоните!",25,"İnşaatçılar m.
"," Yasamal r.
",,,,,
1994352,2021-03-31,Yeni tikili,7 / 17,145 m²,3,var,340 000AZN,vasitəçi (agent),Baku Medical plazanın binasında tam təmir olunmuş mebeli ilə birgə ev  satılır. Binanın Hər bir şəraiti var. Əlavə məlumat üçün əlaqə saxlaya bilərsiz.,9,"Bakı Slavyan Universiteti 
"," Azərbaycan Dillər Universiteti 
"," Sirk 
"," 28 May m.
"," Nəsimi r.
",,
1994351,2021-03-31,Yeni tikili,10 / 18,70 m²,2,var,97 000AZN,vasitəçi (agent),"HORMETLI MUSTERILER !!!
TECILI SATILIR !!!
QAZ+KUPCA !!! (KUPCADA 62 KVM )
Yasamal rayonu , Serifzade kuc Insatcilar metrosunun yaxinliginda yerlsen 18 mertebeli yeni tikili binanin 10 cu mertebesinde yerlesen umumi sahesi 70 kvm 2 otaqli( 1 den 2 ye ) duzelme orta temirli menzil satilir ,,, qaz.,su,isiq damidir , Bina infrastruktur cehetden ideal yerde yeresir , yaxinliginda bagca, mekteb, market ve sare movcuddur , Xidmet haqqi 1 % dir , Xais olunur real aliclar narahat etsin ,
QEYD Menzil 1 otaqdan 2 oataga ideal duzelib , YENI BUTUN OTAQLARIN PENECERESI VAR ELECEDE METBEXIN BUCUR PROYEKT COX AZ HALLARDA OLUR, MENZIL BUTUN ESYALARI ILE BIRLIKDE SATLIR !!!",18,"Yasamal r.
"," Yasamal q.
",,,,,
1994350,2021-03-31,Yeni tikili,13 / 13,100 m²,2,yoxdur,80 000AZN,mülkiyyətçi,"Xırdalanın merkezınde. 100 kv, m 2 boyuk otaq 2 eyvanı var. qazı , işiqi, suyu daimidi. istilik sistemı kombıdı. Bina İcra hakımıyyetı, xırdalan polıklınıkası, 1 nom mektebın yanında yerlewır. ",14,"Xırdalan
",,,,,,
1994345,2021-03-31,Köhnə tikili,8 / 9,81 m²,3,var,125 000AZN,vasitəçi (agent),"Nesimi rayonu, Azadliq prospekti Inqilab ile kesismede, Music Galary ustunde, 9 mertebeli eksperimental layiheli binanin 8-ci mertebesinde temirli 3 otaqli menzil satilir. Menzilin umumi sahesi 80 kv-dir. Qaz su isiq daimidir. Elit binadir, qonsular cox sakit ve elit tebeqedir. Butun senedleri qaydasindadir. Senedi kupcadir. Menzil weherin gozel yerinde yerlesir, Elverisli yerdedir. Butun infrastruktorlara yaxindir. Binanin lifti yenice temir olunub, suretlidir. Elave sual olarsa elaqe saxlaya bilersiz.",33,"Neftçi bazası 
"," TQDK 
"," Nəsimi r.
",,,,
1994343,2021-03-31,Yeni tikili,2 / 5,80 m²,2,var,99 500AZN,mülkiyyətçi,"Temirli menzil satilir,80 km.2 otagli ,hamam tualet.balkon .teze lift.menzilde iwig.gaz su internet .isti pol.kombi.binadan giriw metroya ,binanin altinda bazar stor market.avtobus dayanacag var.",17,"Koala parkı 
"," Nəsimi bazarı 
"," Dostluq kinoteatrı 
"," Zoopark 
"," Binəqədi r.
"," Biləcəri q.
",
1994342,2021-03-31,Yeni tikili,5 / 16,149.8 m²,3,yoxdur,198 000AZN,vasitəçi (agent),"Təcili…Satılır…Pilot Layihə…..Super təklif…. Bağçalı …Yashayish Kompleksi
Nəsimi Rayonu Azadliq prosbektində Bağçalı yashayish kompleksinde umumi sahesi 149.7 kv metr olan 3 otagli mənzil satilir.Bina 6 blokdan ibarətdi.Hər blokda 2 lift var Qiymət cox ucuz qiymətdir.Vasitəciler və qeyri ciddi shəxsler qəti narhat etmesiler.ətrafli telfonla.",26,"Neftçi bazası 
"," Nərimanov r.
",,,,,
1994341,2021-03-31,Yeni tikili,16 / 18,120 m²,3,var,120 000AZN,vasitəçi (agent),"TECİLİ PODMAYAK QİYMETİNE Həzi Aslanov metrosunun yaninda radnoy 3 otaqli temirli menzil satilir ümumi sahəsi 120kv m olan .Mənzilin otaqlarının hər birinin ayrı ayrılıqda eyvana cıxışı var.Mənzil işıq,su və qazla təmin olunub.Cıxarış(kupca)var.Binanın yaxınlıgın Neptun,Araz,Rahat və Bravo marketlər,orta məktəblər,uşaq baxcaları var.Metro ilə arası 2 deqiqelik məsafədir.Binanın həyətində yeraltı və yerüstü avtodayanacaq var. cox elverişli yerde yerleşir elave melumat üçün elaqe saxlayin Ofis xidmet haqqi 1 %
",13,"Həzi Aslanov m.
"," Ukrayna dairəsi 
"," Xətai r.
"," Həzi Aslanov q.
",,,
1994339,2021-03-31,Yeni tikili,5 / 10,112 m²,3,var,143 000AZN,vasitəçi (agent),"Diqqət!!
Yasamal rayonu, Dadaş Bünyadzadə küçəsində, Vital klinikasının yanında, 10 mərtəbəli binanın 5-ci mərtəbəsində 3 (rodnoy 3) otaqlı ümumi sahəsi 110 m2 olan mənzil satılır. Mənzil əla təmirlidir. Təmir zamanı keyfiyyətli materiallardan istifadə olunub.Otaqlar geniş və işıqlıdır.Skvyaznoy evdir.Qapılar Avropa Qapilarındandır.Evdə 3 ədəd balkon vardır.Balkonlar təmir olunmuşdur.Əlavə 2 ədəd kladovkası var.Biri pulla alınıb.Onlar belə təmir olunmuşdur. Qaz, su,işıq daimidir. İstilik sistemi kombidir. Mənzilin sənədi çıxarışdır (kupça). Bina infrastruktur cəhətdən çox əlverişli yerdə yerləşir. Binanın yaxınlığında uşaq baxçası,məktəb, xəstəxana, marketlər  və s. var. Xahiş edirəm ciddi şəxslər əlaqə saxlasın. 
Ofisin xidmət haqqı 1% təşkil edir.
",32,"Yasamal r.
",,,,,,
1994338,2021-03-31,Köhnə tikili,1 / 1,150 m²,2,yoxdur,36 000AZN,mülkiyyətçi,"1.5 sotda yerləşir. Köhnə tikilidir. Qonaq otağı, Yataq otağı, mətbəx , hamam, tualet. Məktəbə yaxın, Parka, Poliklinikaya və Məscidə yaxın yerdədir. Mərkəzə ayaqla 5 dəqiqəlik yoldur. Mərkəzdən Şəhərə, Xırdalana, Sumqayıta, Mehdiabad və digər qəsəbələr avtobuslar işləyir. Ev köhnə tikili olsada əlverişli yerdədir. Məhəllədə evə yaxın market və mağazalar var. Qaz, su, işıq daimidir Telefon xətti var. ətraflı məlumat üçün 0552741263 nömrəsilə əlaqə saxlayın. Razılaşma ilə qiymətdə endirimdə edəcəm. ",12,"Binəqədi r.
"," Binəqədi q.
",,,,,
1994334,2021-03-31,Yeni tikili,12 / 13,76 m²,2,yoxdur,90 000AZN,vasitəçi (agent),"TƏCİLİ!!! DƏYƏRİNDƏN UCUZ!!
Bakı şəhəri, Xətai rayonu, Panarama Parkla üzbə üz yeni tiki 13 mərtəbəli binanın 12ci mərtəbəsində yerləşən mənzil satışa çıxarılmışdır. Mənzil 3 otağa çox səliqəli düzəldilmişdir. Bütün otaqların pəncərəsi var. Studia tiplidir (zal+mətbəx). İstilik sistemi kombidir. Bütün əşyalatı ilə birlikdə satılır. Su, qaz, işıq daimidir. İstilik sistemi kombidir. Təmir zamanı keyfiyyətli materiallardan istifadə olunmuşdur. Bina 24 saat video kameralarla mühafizə olunur. Sənədi müqavilədir. Yaxın zamanlarda kupça veriləcək. 
Qiymət -  90000 AZN. Qiymətdə razılaşma olacaq.
Şirkətin xidmət haqqı – 1%. 
",30,"Xətai r.
",,,,,,
1994332,2021-03-31,Yeni tikili,14 / 17,160 m²,4,var,299 000AZN,vasitəçi (agent),"Tecili satilir !!
ESYALARI ILE BIRLIKDE SATILIR !!
Esyasiz satila biler !!
QANUNI 4 OTAQ !!

Nerimanov rayon, Tibb universitetinin ve Asand xidmetin yaxinliginda , Olimpik starin duz yani, Qanuni 4 otaq , 17 nin 14 de, temirli, esyali, 157 kv menzil satilir. Qaz, isiq , su daimidir. Istilik sistemi kombidir. 4 otaqli 3 sanuzel. Her iki terefe balkon var. 
Elave melumat ucun elaqe saxlayin. 
Ofisin Xidmet haqqi 1 % ",11,"Neftçi bazası 
"," Nərimanov r.
",,,,,
1994331,2021-03-31,Yeni tikili,10 / 17,50 m²,2,var,119 500AZN,vasitəçi (agent),"Bakı Şəhərin Gözəl Məkanında,Yasamal Rayonun,Elmlər Metrosun Yaxınlığında,Bakı Dövlətin Universitetin Yaxınlığında,Altes Emirald Palace,Əla təmir olunmuş 1-otaq 2-otaqa düzəlmiş,Qazlı,Kupçalı mənzil satılır...",90,"Yasamal r.
",,,,,,
1994330,2021-03-31,Köhnə tikili,9 / 9,79 m²,3,var,87 000AZN,vasitəçi (agent),"TƏCİLİ...
GƏNCƏ pr-ti, yol kənarında 3otaqlı leninqrad layihəli orta blokda 9mərtəbəli binanın 9cu mərtəbəsində təmirli mənzil satılır. Mənzil yelçəkəndir. Qaz su işıq daimi. Mənzildə sanitar qovşaq ayrıdır. İstilik sistemi mərkəzidir və kombidir. Məktəb Baxça evə yaxındır.Mənzil bütün infrastrukturlara yaxındır. Bravo marketlə üzbəüz. Avtobus dayanacağı. Binanın ətrafında Ticarət obyektləri mövcuddur. Bina çox əl verişli yerdə yerləşir. İpotekaya uyğundur.",20,"Xətai r.
",,,,,,
1994328,2021-03-31,Köhnə tikili,2 / 5,55 m²,2,var,52 000AZN,vasitəçi (agent),"45 mehellede 5/2 cenub kunc,2 otaq seliqeli ev
4 e baxan bina,yol qiragi  gurcu lahiyesi
7 metr balkon
52000",26,"Sumqayıt
",,,,,,
