id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
1959246,2021-03-27,Yeni tikili,6 / 10,115 m²,3,var,197 000AZN,vasitəçi (agent),"Yasamal Rayonu Nizami metrosuna 5 dəqiqəlik məsafədə, 6 paralelde yerləşən yeni tikili 10 mərtəbəli binanın 6 cı mərtəbəsində təmirli kupçada ümumi sahəsi 115 kv mənzil satılır. Real sahəsi 150 kvdır. Mənzil 3 otağlıdır. Bir açıq balkonu var. İstilik sistemi kombidir. Kabel TV. Telefon. İnternetvar. Mənzilin hər iki tərəfə baxışı var. Alıb kirayə vermək üçün əla təklifdir. İPOTEKAYA YARARLIDIR! Qiymət 197 min manat. Ofis haqqı 1%",13,"Dövlət Statistika Komitəsi 
"," İncəsənət və Mədəniyyət Un. 
"," Nizami m.
"," Yasamal r.
",,,,
1986525,2021-03-27,Yeni tikili,12 / 17,114 m²,3,yoxdur,145 000AZN,vasitəçi (agent),"Memar Əcəmi metrosuna 100 metr məsafədə, “Yaşam Residence” Elit  yaşayış kompleksində 17 mərtəbəli yeni tikili binanın 12-ci mərtəbəsində sahəsi 114.7 kv.m olan 3 otaqlı təmirsiz mənzil satılır. Bina təmirə icazəsi var. Otaqlar yelçəkəndir. Binanın geniş həyəti, 2 mərtəbəli yeraltı dayanacağı, 3 sürətli lifti, 24 saat mühafizə xidməti, kamera sistemi, geniş qapalı heyəti, besetka, uşaq bağçası, idman meydançası var. Bina şəhər və nəqliyyat infrastrukturunun yaxşı inkişaf etdiyi ərazidə yerləşir. Qaz, su, işıq daimidir. Kupça yoxdur. Yay aylarında kupça almaq olacaq. ",43,"Memar Əcəmi m.
"," Nəsimi r.
",,,,,,
1986523,2021-03-27,Yeni tikili,5 / 16,84 m²,2,var,132 000AZN,vasitəçi (agent),"Nəsimi rayonu, Asiya Universitetin yaxınlığında, yeni açılacaq ""8 noyabr"" metro stansiyasında, Papanin hospitalı yaxınlığında, 16 mərtəbəli Yeni tikili binanın 5-ci mərtəbəsində ümumi sahəsi 84 kv.m olan 2 otaqdan 3 otağa düzəldilmiş mənzil satılır. Qaz, su, işiq daimidir. Binada 2 lift var. Həyətində 24 saat mühafizə və yeraltı parkinq xidməti mövcuddur.",19,"Bakı Asiya Universiteti 
"," Nəsimi r.
",,,,,,
1986522,2021-03-27,Yeni tikili,19 / 19,270 m²,4,yoxdur,325 000AZN,mülkiyyətçi,"TƏCİLİ! 1kv.m - 1.200 AZN! Bazar qiymətindən aşağı!
Xətai metrosu ilə üzbəüz 270 kv.m olan qazlı, birbloklu binada 19/19 mərtəbədə pentxaus (mansard deyil - tavanı düz beton, lift qalxır) satılır. 80% təmir olunub(parket və oboy qalıb), zal 55 kv.m, 3 yataq otağı, 2 hamam tualeti, dincəlmək üçün terras. Dənizə və bütün şəhərə panorama. Sahibi tərəfindən satılır. Vasitəçilər mükafatlandırılır. Şəkil göndərməyi istəməyin.

СРОЧНО! 1кв.м -1.200 АЗН! Цена намного ниже рыночной!
Продаётся пентхаус (не мансарда - бетонный ровный потолок, лифт поднимается) на против метро Хатаи в газифицированном одноблочном доме с площадью 270 кв.м на 19/19 этаже. Был сделан ремонт на 80%(остался паркет и обои), зал 55 кв.м, 3 спальни, 2 санузла, терраса для отдыха. Панорама на море и весь город. Продаёт хозяин. Посредники вознаграждаются. Не просите посылать фотографии.",178,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
1986518,2021-03-27,Köhnə tikili,5 / 7,70 m²,2,var,118 000AZN,vasitəçi (agent),"Təcili Satılır...
pr.Azadlıq KQB binası 2 otaq skvaznoy
mənzil satılır...
Mənzil 7 mərtəbəli binanın 5 ci mərtəbəsidi.
Binada LİFT var...Binanın böyük həyəti var..
Qiymətdə razlaşmaq olar...
Makler və Firmalar narahat etməsin...",10,"Neftçi bazası 
"," TQDK 
"," Nərimanov r.
",,,,,
1986516,2021-03-27,Köhnə tikili,3 / 5,75 m²,3,var,77 500AZN,vasitəçi (agent),Naximov kucesinde daş binada Leninqrad layiheli 3 otaqli menzil. Temir ortadan yuksekdi. Ev butun esyalarla satilir,785,"Xətai r.
",,,,,,,
1986517,2021-03-27,Yeni tikili,4 / 10,91 m²,2,yoxdur,122 850AZN,vasitəçi (agent),"Nizami metrosu, Caspian Plaza-nın yaxınlığında, DELTA BOUTİGUE HOUSE Şirkətlər Qrupuna məxsus 10 mərtəbəli yeni tikili binanın 4-cü mərtəbəsində, 91 kv.m.-lik, qanuni 2 otaqlı, Podmoyak mənzil satılır. Binada qaz, su, işıq daimi olaraq təchiz olunub. ÇIXARIŞ yaxın günlərdə veriləcək. Salon 27 kv.m., mətbəx 14 kv.m., yataq otağı 26 kv.m. Tavanin hündürlüyü 3.45 metrdir. Bina yeraltı avtodayanacaq və ehtiyat işıq generatoru ilə təmin edilib.
Şəkillər şərtidir.
 Real müştəri oldugu zaman qiymətdə razılaşmaq olar.
",17,"Nizami m.
"," Yasamal r.
",,,,,,
1986513,2021-03-27,Köhnə tikili,5 / 5,55 m²,2,var,60 000AZN,vasitəçi (agent),Tecili:Nesimi r 4mkr Bolmartin yaninda mircelal kucesinde 5 mertebe binanin 5 cu mertebesinde orta blokda Radnoy 2otaqdir xahis olunur ciddi wexsler elaqe saxlasin xidmet 1%,39,"Nəsimi r.
"," 4-cü mikrorayon q.
",,,,,,
1986512,2021-03-27,Köhnə tikili,6 / 9,80 m²,3,var,128 000AZN,vasitəçi (agent),Əla təklif.9 cu mkr-rayon Mircalar küçəsi Leyla şadlıq sarayının yaxınlığında 9 mərtəbəli binanın 6 çi mərtəbəsi 3 otaqlı əşyalı menzil satılır.Ofisin xidmət haqqı alıcı tərəfdən 1% təşkil edir.,15,"Binəqədi r.
"," 9-cu mikrorayon q.
",,,,,,
1986511,2021-03-27,Köhnə tikili,5 / 9,110 m²,4,var,165 000AZN,vasitəçi (agent),"Tecili Satilir!!! Genclik metrosu. Hesen Eliyev kuc. Azadliq pr. kesiwmesinde 47 nomreli mekteb, Asan Xidmet, Tom Cerry uşaq eylence merkezinin yaninda 9 mertebeli binanin 5-ci mertebesinde 4 otaqli yaxwi TEMILI menzil satilir. Mewrkezi istilik sistemi var. Menzil orta blokta yerlewir ve yelcekendi (skvaznoydu). Sanitar qovwaq ayridi. Menzil ewyalida satila biler. Otaqlarin giriwi ayridi. Real aliciya endirim olunacaq. Ofis haqqi 1%.",43,"TQDK 
"," Gənclik m.
"," Nərimanov r.
",,,,,
1986510,2021-03-27,Köhnə tikili,3 / 5,65 m²,3,var,126 000AZN,vasitəçi (agent),"Təcili!!Nerimanov rayonu Uluqbəy küçəsində Eksprimental  layihəli kitay resdaranin yaninda  5 mertebeli binanin 3 cu mertebesinde skvaznoy 3 otagli yaxsi temirli ev satilir.Evin senetleri hamsi qaydasinda.Isdilik merkezi,ev telefonu var qaz isig su intirnet var!Ofis haqqı 1%",10,"Nərimanov r.
",,,,,,,
1986509,2021-03-27,Yeni tikili,10 / 19,51 m²,1,yoxdur,59 500AZN,mülkiyyətçi,Панарама Парк газ есть в каждом блоке три лифта КОНЕ мрамоные блоки электро гинераторы,43,"Xətai r.
",,,,,,,
1986507,2021-03-27,Yeni tikili,10 / 15,125 m²,4,var,235 000AZN,vasitəçi (agent),"Təcili mənzil satılır.Xətai rayonu,Ağ şəhər,Nəcəfqulu Rəfiyev küçəsində,4 otaqlı,əla təmirli,əşyalı,kupçalı,ümumi sahəsi 125 kv.m,15 mərtəbəli binanın 10-cu mərtəbəsində mənzil satılır. Texnika - alman Siemens firmasının, mebel Dogtaş, otaqlarda kameralar qurasdirilib,binanın geniş həyəti , , yanğından mühafizə sistemi, 24 saat mühafizə sistemi və, , iki səssiz yüksək sürətli Sigma liftləri, təmizlik xidmətləri, iki mərtəbəli yeraltı parkingdə mövcuddur.Binanın həyətində uşaq meydançası, supermarketlər, apteklər, uşaq bağçaları və başqa iaşə obyektləri mövcuddur.",223,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
1986503,2021-03-27,Yeni tikili,13 / 16,55 m²,1,var,78 000AZN,vasitəçi (agent),"TƏCİLİ SATILIR,,,,Yasamal rayonu,İnşaatçılar metrosu,Yeni Yasamal ,ALBALI uşaq bağçasının yanında,16 mərtəbəli binanın 13 ci mərtəbəsində 1 otaqlı (55 kv) mənzil satılır....MƏNZİL BÜTÜN MEBEL VƏ TEXNİKASI İLƏ SATILIR......Şəkillər mənzilə məxsusdur...Sənədi ÇIXARIŞ....( KUPÇA)..",39,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,
1986501,2021-03-27,Yeni tikili,3 / 19,127 m²,3,yoxdur,130 000AZN,mülkiyyətçi,Alyans panorama parkda 3 otaqli mayak menzil satilir,25,"Xətai r.
"," Həzi Aslanov q.
",,,,,,
1986500,2021-03-27,Yeni tikili,14 / 18,75.5 m²,1,yoxdur,98 000AZN,vasitəçi (agent),"TƏCİLİ!  ŞİRKƏT QİYMƏTİNDƏN UCUZ SATILIR!
H. Əliyev küçəsi ilə Azadlıq pr.-nin kəsişməsində, Asan Xidmətin yaxınlığında, SİPARK İNŞAAT-a məxsus 18 mərtəbəli yeni tikili binanın 14-cü mərtəbəsində, 75.5 kv.m.-lik, qanuni 1 otaqlı, Podmoyak mənzil satılır.  Bina PİLOT layihə çərçivəsində inşa edilib. Orta blokda yerləşir. 1 eyvanı var. Şəhərə gözəl mənzərəsi var. Sənədi Müqavilədir. Mənzili çox asanlıqla 2 otağa düzəltmək olur. 
Real müştəri oldugu zaman qiymətdə razılaşmaq olar.
",26,"Neftçi bazası 
"," Nəsimi r.
",,,,,,
1986498,2021-03-27,Yeni tikili,11 / 18,136 m²,4,var,240 000AZN,vasitəçi (agent),"Metro Nərimanovun yaxınlıgında, “ Metropark “ın yanında “ Azinko “nun binasında,  qazlı, KUPÇALI binada ,  təmirli, kombisi və 2 eyvanı olan , 3 otaqlıdan 4 otaqlıya düzəldilmiş mənzil satılır. Blokunda 2 ədəd sürətli “ Mitsubishi “ liftləri var. (Ofis haqqı 1% ).",13,"Nəriman Nərimanov m.
"," Nəriman Nərimanov parkı 
"," Nərimanov r.
",,,,,
1986496,2021-03-27,Yeni tikili,3 / 13,130 m²,3,yoxdur,230 000AZN,vasitəçi (agent),"Nərimanov rayonu, Mirəli Qaşqay və Feyzullah Qasımzadə küçələrinin kəsişməsi, Qan bankı nın yanında yerləşən binanın 3/13 mərtəbəsində 3 otaq 130 kv.m olan əla təmirli mənzil satılır. İstilik kombi sistemidir Yaxın olan ərazidə Dədəd Qorqud, Koroğlu, Koala və Zorqe parkları, 5 universitet (ADA, Azərbaycan, İktisadiyyat, Pedoqoji və Tibb universitetləri), Qan bankı, klinikalar, və.s yerləşir yerləşir. Gənclik m/s 10 dəqiqəlik məsafədə yerləşir. Bina çox gözəl infrastruktura sahibdir. Qaz, Çıxarış (Kupça) var.",35,"Nəsimi bazarı 
"," TQDK 
"," Nəsimi r.
",,,,,
1986495,2021-03-27,Yeni tikili,9 / 12,125 m²,4,var,164 000AZN,vasitəçi (agent),"Yeni yasamalda 3-4 duzelme 12/9 125 kv super temirli esyalar daxil menzil satilir,su qaz isiq daimidi,qaz kupca var,binanin genis heyeti mawin saxlamaqcun parkovkasi var ,24 saat muhafize,etrafinda-market,baxca,mekteb,avtobus dayanacagi ve.s elave melumat ucun zeng edin",10,"Yasamal r.
",,,,,,,
1924486,2021-03-27,Yeni tikili,16 / 17,114 m²,3,var,147 000AZN,vasitəçi (agent),"•	PİLOT LAHİYƏ !  СУПЕР ПРОЕКТ ! ГОТОВОЕ ЗДАНИЕ ! ГАЗИФИЦИРОВАННОЕ ЗДАНИЕ С КУПЧЕЙ ! 

•	PİLOT LAHİYƏ -  элитный жилой дом, на пр. Азадлыг, около школы № 47, продается 3-х комнатная квартира ПОД МАЯК . Общая площадь квартиры 114 кв.м. 
•	ИДЕАЛЬНЫЙ ПРОЕКТ ЛЕГКО МОЖНО ПЕРЕДЕЛАТ В 2-х КОМНАТНУЮ КВАРТИРУ. 
•	Имеется ГАЗ и КУПЧАЯ.  Паркинг, закрытый двор, газ, охрана 24/7, Рядом школа, детский сад, много объектов социальной инфраструктуры. Отличная планировка . мраморные блоки, . Место для парковки, развитая инфраструктура . Удобные подъездные пути. Закрытый двор. Вы почувствуете себя в полной безопасности в хорошо охраняемой территории комплекса и сможете xорошо отдохнуть с семьей во дворике. Ваши гости также не останутся без внимания, так как для них предусмотрен гостевой паркинг, а скоростные лифты доставят ваших гостей на нужный этаж. Cистема видеонаблюдения вестибюля, детской площадки, гаража и других помещений, Подземный паркинг. 
•	А ТАКЖЕ ИМЕЕТСЯ ДРУГИЕ ВАРИАНТЫ КВАРТИР !

•	PİLOT LAHİYƏ ! HAZIR BİNADA !
•	Azadlıq prospektində, 47 nömrəli məktəb yaxınlığında  yerləşən, yaşayış kompleksi. 3 otaqli təmirsiz mənzil satilir . Ümumi sahəsi 114  kv.m . 
•	İDEAL LAHİYƏ ÇOX ASAND 2 OTAQLI MƏNZİLƏ DÜZƏLTMƏK OLAR
•	Parkinq, qapalı həyət, uşaq meydancası, 24/7 mühafizə. Bina hər baxımdan çox əlverişli yerində yerləşir avtobus dayanacağı, çoxsaylı marketlər, məktəb, uşaq bağçası və s. sosial infrastrukturlara yaxın olması sakinlərinə öz dəyərli zamanlarını daha səmərəli və kefiyyətli təşkil etmək imkanı verəcək. Geniş mühafizəli həyət, yeraltı qaraj, inkişaf etmiş infrastruktura var. 2 səssiz sürətli lift. 
•	BAŞQA TƏMİRSİZ MƏNZİLLƏRİMİZ DƏ VAR ! ZƏNG EDİB MARAĞLANA BİLƏRSİNİZ !
",50,"Neftçi bazası 
"," TQDK 
"," Nəsimi r.
",,,,,
1986492,2021-03-27,Yeni tikili,17 / 17,132 m²,3,var,255 000AZN,vasitəçi (agent),"Tam hazir yaşayişli bina,geniş heyet,yeralti qaraj,2 eded süretli liftler,menzil çox yüksek zövqle temir olunub,temirden sonra yaşayiş olmayib",30,"Neftçilər m.
"," Nizami r.
",,,,,,
1986490,2021-03-27,Yeni tikili,16 / 17,375 m²,4,var,439 000AZN,vasitəçi (agent),"         ELE DUSMEZ TEKLIF! 

DEYERINDEN QAT -QAT ASAGI 
                 QIYMETE!!!

BU BINADA BU BU QIYMETE MENZIL YOXDUR! MENZIL ELIMYANDI SATILIR!!!

Şəhərin Mərkəzi və Prestijli yerlərinden 
biri olan Zabitler baginin yaninda kupcali Super temirli 6 otaqdan ibaret Dubleks menzil satilir.

Denize bir basa Mohtesem panarama acilir.

*Menzil SKAVOZNOYDUR(Yelceken).

*Menzil olduqca genis isiqli xos auralidir.

*Yaxin etrafda yasayis lazimi butun 
infrastruktur -Mekteb ,Bagca ,Park, Inustut, Super marketler,Klinikalar,Avtobus dayanacagi ve.s iase abyektleri movcuddur.

*Binanin ve binanin yerlesdiyi yerin teqdimata bir sozden ehtiyaci yoxdur.

Sirketin Xidmet haqqi menzilin umumi deyerinin 1% teskil edir.

Nezerinizde olsun ki menzil 950000azn- 445000azn dusub

Qeyd - Telesin Menzilin qiymeti Heddinden artiq enmesine gore menzil tez bir zamanda satiacaq!!!",655,"Sirk 
"," Zabitlər parkı 
"," Azərbaycan Dillər Universiteti 
"," Bakı Slavyan Universiteti 
"," Nəsimi r.
",,,
1986489,2021-03-27,Köhnə tikili,5 / 5,48 m²,2,var,50 500AZN,vasitəçi (agent),"Qiymət : 50.500 AZN

Xetai rayonu,Ehmedli qesebesi N.Tusi kucesinde (DYP yani)yerlesen 5 mertebeli eksperimental layiheli binanin 5ci mertebesinde umumi sahesi 48kv olan 1 otaqin 2 otaqa duzelis edilmis temirli menzili satilir. QAZ,SU,İŞİQ daimidir

YATAQXANA DEYİL... ! ! !",17,"Həzi Aslanov m.
"," Xətai r.
"," Əhmədli q.
",,,,,
1986485,2021-03-27,Yeni tikili,17 / 18,55 m²,2,var,89 000AZN,vasitəçi (agent),"Tecili satilir !! 
2 Otaq menzil menzil !!
Kupcali ve Ipotekaya yararli menzil !!

Nesimi rayon, 20 Yanvar metrosunun duz yani , 53 kv, genis , 1 otaqdan  2 ye cevrilme , 18 in 17 de , Gozel temirli menzil satilir. Qaz, isiq ,su daimidir. Istilik kombidir. Binada 10 ildir yaşayış var. Həyətin infrastrukturu qurulub, uşaq baxçası, yellənçəklər və s. Bravo hipermarketin yaninda yerlesir. Mohkem binadi. Parkinq ucun heyeti var. Kiraye ucun ideal variantdi. Hal hazirda kirayeci qalir . 400 manat
Elave melumat ucun elaqe saxlayin.
Xidmet haqqi 1 %
",37,"20 Yanvar m.
"," Nəsimi r.
",,,,,,
1986484,2021-03-27,Yeni tikili,2 / 8,50 m²,1,yoxdur,66 000AZN,vasitəçi (agent),"Memar Acami metrosuna yaxin. Zarife Aliyeva Goz-xestexanasin yani. Qazi var ! Cixariwda Aprel ayin axirina kimi nezerde tutulub. 3/8 martabali binadir. Suretli keyfiyetli Lifti var. Sahasi 50 kvm. 1-otagli manzildir. Manzil Pad Mayakdir. Binanin yeralti avtodayanacagi var.
Binanin ozunde satiwda 1-otagli manzil yoxdur.",22,"Zərifə Əliyeva adına park 
"," Memar Əcəmi m.
"," Nəsimi r.
"," 4-cü mikrorayon q.
",,,,
1986481,2021-03-27,Köhnə tikili,3 / 3,80 m²,2,var,225 000AZN,vasitəçi (agent),"Tecili satilir !! Seherin merkezinde Sahil metrosu  Tarqovi Malakan baginin duz yaninda yerlesen Baku Book Center-in binasinda Italyanka proyektli super temirli Qanuni 2 otaqli menzil satilir !! Menzil esyalari ile birlikde satilir ! Qaz,isig,su daimidir.Kupca var !! Menzilin temiri cox keyfiyyetlidir ve zoqvlu temir olunub.Genis ve isiq dusen otaqlar ! Real alicilar zeng etsin !! Ofis haqqi 1%",33,"Sahil m.
"," Xalça Muzeyi 
"," Fontanlar bağı 
"," Malokan bağı 
"," Nizami kinoteatrı 
"," Sahil bağı 
"," Azərbaycan kinoteatrı 
"," Səbail r.
"
1986480,2021-03-27,Yeni tikili,3 / 11,75 m²,3,var,72 000AZN,vasitəçi (agent),"Tecili Satilir!!! 
Nesimi rayon, 4-cu mkr, Favorit marketin yaxinliginda, Yeni tikili 17 mertebelinin 3-cu mertebesinde, 2 otagdan 3 otaga duzelme,
80 kvm Temirli menzil satilir. IPOTEKA-da olan menzildi 72.000 manat ilkin odenis qalig bank 56.000 manat ve aylig 543 manat odenis. Qaz,Su,Isig, daimidir.
yaxinligda, Park,Usag baxcasi,Mekteb,Supermarketler,Restoranlar,iase obyekler yerlesir.
Elave Melumat ucun elaqe saxliya bilersiz.
Ofis xidmet haqqi 1%",41,"Memar Əcəmi m.
"," Nəsimi r.
"," 4-cü mikrorayon q.
",,,,,
1942818,2021-03-27,Yeni tikili,3 / 14,111 m²,3,var,144 000AZN,vasitəçi (agent),"Memar Əcəmi metrosuna yaxın novostroykada 14 / 3 - ciümərtəbəsi super təmirli mənzil mətbəx mebeli var .
Təmirdən sonra mənzildə yaşayış olmayıb .
Bu mənzildən başqada şəhərin istənilən yerində hər qiymətə satılan mənzillərimiz var .
Vastəcilər və firmalar qəti zəng etməsinlər ! Axşamlar saat 22 : 00 - dan sonra zəng etməyin",66,"Memar Əcəmi m.
"," Nəsimi r.
",,,,,,
1986479,2021-03-27,Yeni tikili,2 / 10,178 m²,3,var,440 000AZN,mülkiyyətçi,"İzmir parkının yanında, Alov MTK inşa etdiyi yüksək keyfiyyətli 10 mərtəbəli binanın 2-ci mərtəbəsində 178 kv.m. mənzil satılır. Binada mərkəzi istilik sistemi və isti su təminatı. 24 saat mühafizə. 
Qanuni 4 otaqlı, 3 otağa düzəlmə, 1 çamaşırxana, 2 s/q, yenidən rahatlıqla 4-ə çevirmək olar. Mənzilin qapıları və mətbəx mebeli şabalıd ağacından ( Əhmədoğlu mebel ), yüksək keyfiyyətli materiallardan istifadə edilib təmirdə. Barter etmək mümkündür.",29,"İzmir parkı 
"," Dövlət Statistika Komitəsi 
"," M.Hüseynzadə parkı 
"," Yasamal r.
"," Yasamal q.
",,,
