id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17
1869444,2021-01-21,Köhnə tikili,1 / 9,75 m²,3,var,90 000AZN,vasitəçi (agent),"Yeni Yasamal, M.Xiyabani küç-də Leninqrad pr. binanın 1 ci mərtəbəsində 3 otaqlı orta təmirli mənzil satılır. Mənzilin ön və arxa tərəfində artırmaq imkamı var. Qaz, su, işıq, kombi sistemi,",38,"Yasamal r.
"," Yeni Yasamal q.
",,,,,,
1869443,2021-01-21,Köhnə tikili,5 / 5,44 m²,2,var,47 000AZN,vasitəçi (agent),COX COX TECİLİ; Xirdalan weher Heyder Eliyev pr 5 in 5ci mertebesinde 1 den 2otaqa duzelme menzil satilir. Binada qaz su iwiq daimidir. Binanin yaxinliqinda mekteb baxca ve diger infrastrukturlar yerlewir. Xaiw olunur ciddi wexsler narahat etsin. Xidmet 1%,36,"Xırdalan
",,,,,,,
1869438,2021-01-21,Yeni tikili,18 / 18,134 m²,3,var,175 000AZN,vasitəçi (agent),"KUPCALI Tam Temirli Rodnoy 3 Otaq Deyerinden Ucuz TECILI Menzil Satılır !!! Yasamal r-nu Baki Biznes Universtitenin Qarşısında ŞAZİ Mtk Tərəfindən İnşa Edilmiş 18-Mərtəbəli binanın 18-ci Mərtəbəsində ümumi Sahəsi 134 kv olan 3 Otaqdan İbarət menzil Satılır !!! Menzile Lift Qalxir Mansard Deyil .,Binada Qaz+Isiq+Su Daimidir.,Ətraflı Məlumat üçün əlaqə saxlaya bilərsiniz !!!",23,"Yasamal r.
",,,,,,,
1869436,2021-01-21,Köhnə tikili,3 / 9,55 m²,2,var,91 500AZN,vasitəçi (agent),"Бадамдар, около Оксфордской школы, каменный дом, 9/3-2 ком. общей площадью -55 к.м. хороший ремонт.",38,"Səbail r.
"," Badamdar q.
",,,,,,
1869435,2021-01-21,Yeni tikili,10 / 12,160 m²,4,var,380 000AZN,vasitəçi (agent),"Tarqovuda 12 mərtəbəli yeni tikili daş binanın 10-cu mərtəbəsində yaxşı təmirli mənzil satılır! Gördüyünüz bütün əşyalar qalır! Bina 1 blokludur, hər mərtəbədə 1 qonşu var, Sahəsi 160 kv. Mənzilin qarajı var. Sənədlər qaydasında - kupça var. ",32,"Mərkəzi Univermaq 
"," Beşmərtəbə 
"," Fontanlar bağı 
"," Səbail r.
",,,,
1869434,2021-01-21,Yeni tikili,9 / 12,150 m²,4,var,365 000AZN,vasitəçi (agent),"TƏCİLİ, EKSKULİZİV TƏKLİF.. Dəyərindən Ucuz... 4 Otaqlı PRESTİJ BİNA, Kupçalı Qazlı SUPER DİZAYN Təmirli Mənzil, Azadlıq Prospekti və Vaqif Prospekti, Koroglu Parkına baxan bina, İrşad otelin yanı, 28 May Və Gənclik Metrolarına yaxın rahat gediş, Dədə Qorqud Və Koala Parkı yaxın, Super Skovoznoy Proekt, Otaqlar ayrı, 2 Sanqovşaq 1 i Yataq Otagına aid, İsitmə sistemi Kombi, 2 Eyvan Parka baxır, Zal 45 kv.m, Geniş Mətbəx, Bahalı Məişət Texnikası, Pol Parket, Kamera Sistemi, Bütün Mebellər və Texnika ilə Birlikdə Satılır. Mərtəbədə cəmi 1 Qonşu, Siqma Lift, Yüksək səviyyədə Kontingent, ÇOX BAHALI YÜKSƏK TƏMİR, Sənəd ÇIXARIŞ..",19,"Koala parkı 
"," Dostluq kinoteatrı 
"," Nəsimi bazarı 
"," Zoopark 
"," Nəsimi r.
",,,
1869433,2021-01-21,Yeni tikili,10 / 11,57 m²,1,var,85 000AZN,vasitəçi (agent),"3-cu Mkr dairesinde,Wakikile uzbeuz qazli,kupcali binada 1 otaqli super temirli menzil.Binada tam yasayis var,liftler isleyir,genis heyeti,pol parket,metbex mebeli,hamam aksesuarlari,kombi var.",48,"Memar Əcəmi m.
"," Nəsimi r.
"," 3-cü mikrorayon q.
",,,,,
1869431,2021-01-21,Yeni tikili,7 / 16,190 m²,4,yoxdur,420 000AZN,vasitəçi (agent),"TECILI OLARAQ SEHERIN MERKEZINDE
Reshid Behbudov kucesinde Milli Bankin yaninda yerleshir, tam temirli, yeni tikili binada, ""Mamedin binalari"", qarajnan biryerde ve ewyalari ile birlikde tecili satilir,
Menzil 7-ci mertebede yerleshir, ishigli menzildi, qaz su ishiq 24 saat gelir, binada ishiq generatorlari var, binanin her girishinde oxran ve kameralar var, 28 may metrosunun her iki girishine cox yaxindi, 28 mall Aqua Park Heyder Aliyev parki Mektebler ve Universitetlar yaxindadi, menzil eshyalarnan biryerde satilir, menzil 4 otag 190 kvadratdi, Cixarishi var butun senedleri, 4 otagli menzildi, 2 vanna tualet var ve 3 balkon var. menzil tecili elimyanidi satilir real alici olsa qiymetde razilawmaq mumkunudr.",35,"Bakı Slavyan Universiteti 
"," Bakı Musiqi Akademiyası 
"," Azərbaycan Dillər Universiteti 
"," Neft Akademiyası 
"," 28 May m.
"," Milli Konservatoriya 
"," Sirk 
"," Nəsimi r.
"
1869430,2021-01-21,Yeni tikili,14 / 18,139 m²,3,var,265 000AZN,vasitəçi (agent),"SATILIR: TEMIRDEN SONRA!!! Xetai rayonunun elit erazilerinden birinde, Ali Mehkemenin yani, Neftciler xestexanasinin arxasinda Qazlashdirilmish yeni tikili Halal MTK binasinda ela temirli 3 otaqli menzil satilir. Menzilin umumi sahesi 139 kv.m.. Menzilin temirinde yuksek keyfiyyetli materiallardan istifade edilib, her bir aksesuari bahali ve keyfiyyetlidir, otaqlari genish ve ishiqlidir, eyvani ve 2 sanitar qovshagi var. Menzilin zali cox genishdir. Genish metbexi var ve mebeli qurashdirilib. Senedi Cixarish.  Binanin boyuk muhafize olunan heyeti, avto parkinqi var. Real aliciya qiymetde endirim olacaq. 

ПРОДАЁТСЯ: КВАРТИРА ПОСЛЕ РЕМОНТА!!! Предлагается к продаже роскошная 3-х комнатная квартира в одном из элитных районов, недалеко от метро Хатаи, напротив Верховного суда, за больницей Нефтяников, с общей площадью 139 кв.м.  Идеальная планировка без потери проекта, большой холл и зал, дорогой ремонт, качественная отделка в современном стиле, пол паркет, окна дарят много света, 2 оборудованных с/у, укомплектованы фирменной сантехникой и аксессуарами, модернизированная встроенная кухонная мебель. Два высокоскоростных лифта «Сигма», большой закрытый двор, круглосуточная охрана, паркинг.  Отличное расположение дома, развитая инфраструктура. Газифицированный дом. Документы Купчая. ЦЕНА СТАРТОВАЯ!!! 
",19,"Cavanşir körpüsü 
"," Xətai r.
",,,,,,
1869427,2021-01-21,Yeni tikili,8 / 19,91 m²,3,var,175 000AZN,vasitəçi (agent),"ASP inşaatda,19-8 mərtəbəsində,91 kv.m,3 otaqlı Əşyalı mənzil satılır.Mənzilin yüksək səviyyəli təmiri,parket döşəməsi,bahalı və keyfiyyətli mebelləri,isti döşəmə-mətbəx,dəhliz,hamam -tualetə aiddir.Binanın 24-7 mühafizəsi,3 mərtəbəli yeraltı qarajı,uşaq meydançası,yaxınlıqda m. 20 yanvar,klinikalar,avtobus dayanacağı,Bravo super marketi,uşaq bağçası və məktəb yerləşir.Xahiş olunur,real alıcılar əlaqə saxlasın.",47,"20 Yanvar m.
"," Yasamal r.
"," Yasamal q.
",,,,,
1869426,2021-01-21,Köhnə tikili,4 / 4,60 m²,3,var,160 000AZN,vasitəçi (agent),"
•	СРОЧНОЕ ПРЕДЛОЖЕНИЕ ! 

•	Продается 3-х комнатная квартира СТАЛИНКА,  в самом экологически чистом районе нашего города. Рядом с американским и турецким посольством, кинотеатр Дружба. В шаговой доступности от парка Зорге, Коала Парк, Короглу парк. Комнаты все раздельные, имеются 2 балкона. Закрытый балкон продлен на 2 метра. В квартире коллекторная отопительная система. Теплый пол собран трубами “REHAU” Обои во всех комнатах – Zambaiti. Вода постоянно идет с напором. Водяной насос + гидрофор – ESPA (испания) Бак – 1 тонна, Ванная и туалет – раздельные, в квартире имеется два шкафа купе. И отдельный шкаф в прихожей. Полы обложены паркетом светлым (ясень), ванная , туалет , коридор, кухня метлах (испания)

•	Nəsimi rayonu, R. Behbutov küçəsində, 3 otaqlı STALİNKA LAHİYƏLİ mənzil təcili satılır. Bakı şəhərin ekoloji baxımından ən təmiz ərazidə yerləşir. Amerika və Türkiyə səfirliyi yanında. Ətrafı parklardır.Zorge parkı, Koala parkı, Koroğlu parkı. Yüksək səviyyədə təmir olunmuş mənzildir. Kombi(“Unikal”) sistemi kollektor şəkildə yığılıb. Almaniya istehsalı olan “REHAU” borular ilə çəkilmişdir. Otaqlarda – yer parket (rusiya), isti pol olan otaqlar (Dəhliz, Mətbəx, Hamam) – metlax (ispaniya) Bütün otaqlarda oboy “Zambaiti”  Qapalı balkonu artırmadır, açıq balkonu da mövcuddur. Su daimi gəlir yüksək təziq ilə. Motor Espa gidrofor (İspaniya) Santexnika aksesuarları – E.C.A, Bak – 1t.Fiber optik İnternet – Citynet. Həyəti yaşıldır. Uşaq meydançası var. Şlaqbaum ilə təchiz olunub.
",33,"Park Zorge 
"," Koala parkı 
"," Rusiya səfirliyi 
"," Dostluq kinoteatrı 
"," Nəsimi r.
",,,
1866484,2021-01-21,Köhnə tikili,2 / 5,31 m²,1,var,63 000AZN,vasitəçi (agent),Qara Qarayev metrosunun yanında 5 mərtəbəli binanın 2 çi mərtəbəsi orta blok 1 otaqlı daş Xruşov layihəli tam təmirli mənzil mebelnen birlikdə satılır.Qaz su ishiq daimidir mərkəzi istilik sistemi var sənəd kupca.,12,"Qara Qarayev m.
"," Nizami r.
"," 8-ci kilometr q.
",,,,,
1869425,2021-01-21,Köhnə tikili,5 / 5,52 m²,2,var,60 000AZN,mülkiyyətçi,Nefciler metrosu rustem rustemov 10.xezer univirsitetin yaninda minsk proyekt 5/5 olan 2 otagli .ev orta temir canub uglavoy nemislik deyilen bir şey yohdu giymeti 60.000man razilasmak olar giymette real musderi olsa. Mekezi isdilik sistemi var. ,448,"Neftçilər m.
"," Nizami r.
"," 8-ci kilometr q.
",,,,,
1869421,2021-01-21,Köhnə tikili,4 / 5,45 m²,2,var,75 000AZN,vasitəçi (agent),"Çox  Təcili Satılır!
 Nəsimi rayonu, 4-çü  MIKRORAYON, 20 Yanvar  küçəsində yerləşən. 
 5 mərtəbəli   binanın 4-ci mərtəbəsində. Orta blok.
ümumi sahəsi 45 kv m olan , 2 otaqlı Əla təmirli mənzil satılır. 
Ayrı- ayrı otaqlardı.
Quraşdırılmış mətbəx mebeli və məyşət texnikası ilə.
Geniş sanitar ğovçagı, santexnika ilə təchiz edilib. Kombi istilik mərkəzi. 
 2 kondisioner, 2 skaf kupe.Qazı,suyu və işığı daimidir. Təmiz blok. 
Binanın ətrafında orta məktəb, uşaq  bağçası, market yerləşir.  
Sənədlər qaydasındadır Kupça( Çıxarış).
*************************** 
Срочный вариант!
Насиминский район, 4  МИКРОРАЙОН, по улице 20 Января.
На продаже 2- х комнатная квартира. 
4  этаж 5 этажного  здания. Средний блок. 
 Общая площадь 45  кв.м. Квартира с  Отличным  ремонтом. Комнаты раздельные. Встроенная  кухонная мебель с бытовой техникой. 
Санузел с сантехникой и качественными аксессуарами.
Индивидуальная система отопления. 
Чистый блок.  Рядом с домом много супермаркетов, школ, дет. садов. 
 есть автобусная остановка и парковка для машин.  
",26,"Memar Əcəmi m.
"," Nəsimi r.
"," 4-cü mikrorayon q.
",,,,,
1864489,2021-01-21,Yeni tikili,14 / 17,185 m²,4,var,195 000AZN,vasitəçi (agent),"Mənzil təcili satıldıgından bazar qiyməti və şirkət qiymətindən çox aşagı qiymətə satışa çıxarılıb.. 
radnoy 4 otaqlıdır.  tam skvaznoydur. ideal proyekti var.geniş xol, geniş otaqlar, hər iki tərəfə boyuk balkon 3 sanuzel. 
şəhərə, Heydər Əliyev mərkəzinə və dənizə panoraması var. 
Gənclik metrosuna, ADA universitetinə yaxın məsafədə yerləşir.
Binada qaz su işıq daimidir. 
1-2 ay müddətinə  Kupça veriləcək. 

Həqiqətən mənzil  çox aşagı qiymətə satılır. 
",20,"Təhsil Nazirliyi 
"," Nərimanov r.
",,,,,,
1869418,2021-01-21,Köhnə tikili,3 / 5,47 m²,2,var,91 000AZN,vasitəçi (agent),"Nerimanov met, yaxinliqinda 212-sayli mekteble uzbeuz Daw binada 5/3-cu mertebesinde 2 otaqli menzil satilir. Binada merkezi isdilik sistemi movcuddur, qaz,su fasilesizdir. Sened Kupca",24,"Nəriman Nərimanov m.
"," Nərimanov r.
",,,,,,
1869420,2021-01-21,Yeni tikili,4 / 17,155 m²,3,var,320 000AZN,vasitəçi (agent),"Nəsimi rayonu Zabitlər parkının yanında, TAM YAŞAYIŞLI, QAZLI, KUPÇALI yeni tikili binada 3 otaqlı əla təmirli mənzil satılır. Ümumi sahəsi 155 kv.m. Mənzil yelçəkəndir. 17/4 mərtəbə. MƏNZİL BÜTÜN MEBELLƏRİ VƏ AVADANLIQLARIYLA BİR YERDƏ SATILIR. Dəhliz-isti mərmər döşəmə , güzgülü kupe şkafı, geniş, işıqlı zalı, hündür tavanlı otaqlar, döşəmə parket, bahalı divar kağızları, pərdələr , çılçıraqlar, böyük mətbəxi- isti döşəmə, mətbəx mebeli, 2 s/q, vanna otağı, duş kabini aksesuarlarıyla, qaz, su, işıq daimi, istilik sistemi kombi, 24 saat mühafizə, ŞƏXSİ QARAJI.(qiymətə daxildir)..2 mərtəbəli yeraltı qarajı, parkinqi, geniş infrastrukturu var.Daha ətraflı elanda qeyd olunan nömrəylə əlaqə saxlaya bilərsiniz. ----------------------------------------------------------------------------------------------------------------------------------------- ---------------------------------------------------
Насиминский район около парка Офицеров, ЗАСЕЛЕННОЙ, ГАЗИФИЦИРОВАННОЙ НОВОСТРОЙКЕ С КУПЧЕЙ, продается 3-х комнатная квартира с отличным ремонтом. Общая площадь 155 кв.м. Квартира сквозная. 17/4 этаж. КВАРТИРА ПРОДАЕТСЯ СОВСЕЙ ОБСТАНОВКОЙ И С МЕБЕЛЬЮ. Холл- тёплый пол, зеркальный купе шкаф, просторные комнаты, полы паркет, дорогие обои, люстры и занавесы, кухня-теплый пол, встроенная кухня, 2 с/у, ванная- душ кабин с аксессуарами, отопительная система комби, постоянное водоснабжение… 24 часа охраняемый двор, ЛИЧНЫЙ ГАРАЖ (ВХОДИТ В ЦЕНУ)2-х этажный подземный гараж, место для паркинга, развитая инфраструктура. Подробнее по телефону.
",25,"Zabitlər parkı 
"," Sirk 
"," Azərbaycan Dillər Universiteti 
"," Nəsimi r.
",,,,
1869419,2021-01-21,Yeni tikili,10 / 12,193 m²,4,var,340 000AZN,vasitəçi (agent),"Nəsimi Rayonu, Olimpik Starın yanında, 12 mərtəbəli binanın 10-cu mərtəbəsində təmirli, əşyalı mənzil satılır! Mənzilin sahəsi 193 kv, 4 otaqdır. Kupça var. Mənzilin qarajı və həyəti də var. ",17,"Nəsimi r.
",,,,,,,
1869415,2021-01-21,Köhnə tikili,4 / 5,55 m²,2,var,65 000AZN,vasitəçi (agent),Cox tecili satilir insatcilar metrosuna 5 deq mesafede serifzade kucesinde 5 in 4 cu mertebesinde 1 den 2 ye duzelme menzil satilir binada qaz su iwiq daimidir yaninda mekteb baxca var xaiw olunur ciddi wexsler elaqe saxlasin ...Ofis haqqi 1%,62,"İnşaatçılar m.
"," Yasamal r.
",,,,,,
1869416,2021-01-21,Köhnə tikili,9 / 9,48 m²,2,var,66 000AZN,vasitəçi (agent),HƏZİ ASLANOV metrosundan 10-15 dəqiqəlik məsafədə ---- İ.Zülfüqarov küçəsində 9 mərtəbəli kiyev layihəli binanın 9-cu mərtəbəsində orta təmirli 2 otaqlı mənzil satılır.Ümumi sahəsi 48 kv.m.-dır.Mənzil mərkəzi  istilik sistemi vasitəsilə qızdırılır.Qaz.su.işıq  təminatı  daimidir.Mənzil orta blokda yerləşir..Sənədi çıxarışdır.Real  alıcılarla mənzilə baxdıqdan sonra qiymətdə müəyyən razılığa gəlmək mümkündür-----cüzı endirim ola bilər.,35,"Xətai r.
",,,,,,,
1869414,2021-01-21,Yeni tikili,9 / 15,110 m²,3,var,198 000AZN,vasitəçi (agent),"Menzilin baxışı cənubadir.2 ədəd bir bağlı bir açıq balkonu var. Bina interpol, Nərimanov icra hakimiyyət və yaşıl bazarın yanındadır. 28 May metrosuna piyada 5 dəqiqə məsafədədir.Mənzilin kupçası var.Zal və yataq otaginin mebeli götürüləcək.",23,"28 May m.
"," Neft Akademiyası 
"," Bakı Musiqi Akademiyası 
"," Səməd Vurğun parkı 
"," Milli Konservatoriya 
"," Nəsimi r.
",,
1869413,2021-01-21,Köhnə tikili,1 / 5,100 m²,4,var,195 000AZN,vasitəçi (agent),"Inşaatçilar metrosunun yani Asan Xidmətin yaninda 5 mərtəbəli binanin 1 mərtəbəsində 4 otaqli super təmirli  mənzil satilir.Binada qaz su işiq daimi kombi sistemi,isti pol, əlavə 40 kv.m qaraji, 24 kv.m aciq balkonu, bir sot həyəti,darvazasi,polu parket, oboylar zambaiti,2 san qovsagi, bahali mətbəx mebeli və qapilari, butun mətbəx aksesuarlari BOSS firmasi.Yaxinliqda Araz market uşaq bağçasi məktəblər və s mövcuddur.",37,"İnşaatçılar m.
"," Yasamal r.
",,,,,,
1869411,2021-01-21,Yeni tikili,15 / 17,57 m²,3,var,77 000AZN,vasitəçi (agent),"Qazli Kupcali bina ve eshyali satilir                  7 ci mikrarayon PIRAMIDA MTK yashayish kompleksi                                                       17 mertebenin 15 ci mertbesi 1-otagin 3 otaqa duzelme                                                       
tam temirli menzil sahesi 57 kv metr        
77000 azn eshyali satilir.                      
Menzilin qazi,suyu daimdir                 
Binanin geniw heyeti kodlu bloku 2 suretli lifdi yeralti qaraj var.
",66,"Azadlıq Prospekti m.
"," Binəqədi r.
"," 7-ci mikrorayon q.
",,,,,
1869410,2021-01-21,Köhnə tikili,4 / 5,52 m²,2,yoxdur,75 000AZN,vasitəçi (agent),Ev satilir ecemi metrosuna 5 deq mesafede 5 mertebeli binanin 4 cu mertebesi orta blok evde kombi var.Ofis haqqi 1%,18,"Memar Əcəmi m.
"," Nəsimi r.
"," 4-cü mikrorayon q.
",,,,,
1869405,2021-01-21,Yeni tikili,7 / 16,96 m²,3,var,180 000AZN,vasitəçi (agent),"Xətai metrosunun çıxışına yaxın, Xətai icra hakimiyyətinin arxasındakı 1-ci binada 7\16 mərtəbəli binada sahəsi 94 kvm olan əla təmirli 2 otaqdan 3 otağa çevrilmiş mənzil satılır.
QAZ, ÇIXARIŞ, TEX PASPORT.
Geniş həyəti,sərbəst parkinq.
Balkondan metroya və xocalı prospektinə görünüş.
Mənzilə baxdıqdan sonra qiymətdə razılaşmaq olar.",39,"Şah İsmayıl Xətai m.
"," Xətai r.
",,,,,,
